,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
52917,101.451,87.97,1.411,0.658,-1.802,1.23
52918,108.883,97.42,-1.435,-1.075,-1.799,1.294
52919,114.323,87.002,1.661,1.477,1.313,-1.503
52920,93.856,92.697,-1.482,-1.177,2.088,-1.023
52921,110.972,103.719,-0.7,-0.279,-1.727,1.289
52922,152.616,129.092,0.131,-0.604,2.898,-0.313
52923,85.116,44.759,0.338,2.214,-0.957,1.511
52924,138.925,97.513,-1.907,-1.961,-0.587,2.706
52925,121.712,115.018,0.59,0.084,0.479,-2.835
52926,123.512,105.902,-0.024,0.669,0.293,-2.733
52927,92.066,80.64,0.006,1.093,2.147,-1.437
52928,197.35,67.597,0.232,-0.103,-1.132,-0.667
52929,118.158,106.184,-1.0,-0.556,1.54,-1.858
52930,117.863,72.363,0.58,1.278,-2.73,0.997
52931,214.719,197.733,-1.46,-1.057,0.922,-2.238
52932,116.82,107.878,-0.838,-1.133,2.834,-0.273
52933,75.056,70.973,2.3,0.891,-0.817,2.095
52934,277.517,273.847,0.627,-0.86,2.261,-0.885
52935,85.013,72.385,1.811,0.758,-1.24,2.257
52936,53.283,47.908,0.173,-2.17,0.291,-3.08
52937,164.304,42.735,-0.048,1.48,-1.306,2.086
52938,75.916,15.922,1.344,-2.496,-2.195,-1.276
52939,116.75,97.58,-0.238,-0.334,1.676,-1.508
52940,248.531,236.013,-0.013,-0.425,-2.128,1.082
52941,61.546,55.848,1.774,-0.263,1.462,-1.5
52942,82.035,75.599,-2.421,-1.211,3.081,-0.129
52943,198.206,195.552,-0.165,0.149,1.011,-2.119
52944,91.813,87.323,-1.556,-0.83,1.076,-2.19
52945,96.981,93.346,0.649,-0.404,2.468,-0.876
52946,206.749,203.199,-0.646,-1.547,2.773,-0.453
52947,63.433,55.624,-0.374,-2.302,1.029,-1.992
52948,68.271,59.708,1.016,-0.892,-2.438,0.747
52949,45.923,44.442,-2.16,0.479,-1.154,1.837
52950,83.091,77.732,-2.001,0.317,1.512,-1.514
52951,141.597,131.146,1.536,2.401,0.213,-2.939
52952,111.073,97.475,-0.53,0.145,-0.246,1.67
52953,78.421,61.629,-0.325,-1.927,1.366,-1.783
52954,120.421,116.24,-0.124,-0.308,2.189,-0.924
52955,114.928,111.194,-2.457,-2.36,-2.805,0.309
52956,86.125,84.91,-0.871,0.003,2.864,-0.103
52957,127.169,113.882,-2.245,-1.142,1.735,-1.504
52958,113.353,78.856,-2.331,-1.704,-1.429,2.328
52959,37.18,24.685,-1.685,1.931,-0.533,2.312
52960,126.732,114.329,-0.225,0.525,3.008,-0.154
52961,107.05,106.016,-0.858,-0.423,-2.31,0.812
52962,107.886,73.637,-0.02,-0.582,0.83,-2.426
52963,90.877,79.576,0.816,-0.291,1.246,-1.914
52964,52.187,48.77,-1.541,0.895,-3.109,0.009
52965,71.755,61.921,-2.064,-0.043,2.98,-0.068
52966,97.476,60.051,0.64,-1.182,-2.912,-0.195
52967,85.017,73.987,1.395,0.419,2.328,-0.612
52968,132.175,110.959,-0.051,0.479,3.111,0.071
52969,101.207,88.234,-0.02,0.784,0.732,-2.395
52970,80.481,77.525,0.262,2.256,0.976,-2.084
52971,92.47,89.093,-1.602,1.792,2.276,-0.857
52972,340.592,314.127,-1.769,-1.971,2.738,-0.399
52973,67.445,47.342,-2.382,0.357,1.975,-1.686
52974,86.257,82.54,1.309,1.984,-2.57,0.542
52975,123.052,122.788,-0.33,-1.63,-2.148,1.01
52976,140.174,123.271,-0.613,-1.586,-1.966,0.737
52977,85.941,80.522,1.914,0.441,-0.772,2.045
52978,143.96,62.902,0.089,0.218,0.372,-2.782
52979,139.62,107.054,-1.299,-1.027,-0.946,2.641
52980,96.261,80.673,-0.789,0.222,-3.102,0.057
52981,84.08,83.912,2.101,0.78,-2.149,0.821
52982,31.84,31.253,1.983,-1.64,-0.699,2.394
52983,121.914,87.749,-0.901,-0.743,-1.973,1.129
52984,103.842,99.071,-1.615,-1.543,-1.2,1.997
52985,94.537,56.671,1.766,0.256,-1.007,1.961
52986,124.788,107.53,1.041,1.395,2.075,-0.961
52987,81.142,78.429,1.035,-0.142,2.381,-0.712
52988,95.027,90.317,-0.009,-0.751,-2.768,0.391
52989,76.981,66.227,-2.449,-1.114,-2.982,0.042
52990,97.441,81.918,1.605,1.924,1.36,-1.828
52991,74.061,56.398,1.418,-0.381,2.873,-0.321
52992,78.074,56.721,-1.204,0.621,1.562,-1.111
52993,135.485,79.784,-1.408,0.493,3.041,0.71
52994,129.903,107.117,-2.014,-1.586,0.467,-1.867
52995,82.168,77.452,-0.766,0.158,2.184,-0.97
52996,132.664,115.659,-0.316,-1.546,1.66,-1.473
52997,221.026,52.425,0.609,0.785,1.656,-2.626
52998,99.624,69.485,2.085,0.886,1.36,-1.9
52999,168.376,156.47,-1.46,-2.159,-1.865,1.266
53000,102.611,97.84,1.283,1.082,0.087,-3.011
53001,139.269,108.757,0.989,0.8,-3.088,0.133
53002,49.681,39.12,-1.952,0.725,0.626,-2.712
53003,188.784,158.283,-1.98,-1.235,1.612,-1.992
53004,79.856,62.287,1.436,-0.543,-2.511,0.855
53005,31.457,24.693,1.54,-2.351,1.289,-1.564
53006,132.102,100.239,-0.895,-1.362,2.517,-0.628
53007,100.728,100.31,-1.61,0.457,-1.247,1.901
53008,46.286,32.361,-1.604,1.383,-2.195,0.292
53009,97.599,96.049,1.265,0.999,-2.081,1.251
53010,90.398,89.55,0.016,-0.072,2.253,-0.839
53011,84.781,59.635,1.603,-0.3,1.096,-2.303
53012,75.889,62.797,0.329,-1.373,2.812,0.031
53013,250.043,191.764,-0.152,0.86,2.796,2.035
53014,45.608,41.83,0.626,-2.012,2.095,-1.086
53015,154.018,141.223,0.547,0.626,0.235,2.566
53016,96.297,84.984,-1.951,-1.749,1.492,-1.383
53017,119.888,115.358,0.976,1.042,2.834,-0.333
53018,205.8,145.37,-1.758,-1.336,1.26,-2.004
53019,62.284,49.531,-1.329,1.507,2.54,-0.527
53020,110.271,39.945,-1.997,-0.116,-1.967,0.877
53021,135.002,68.429,-0.556,-0.202,-0.469,2.72
53022,77.775,76.954,-0.538,1.056,-3.099,0.063
53023,137.457,83.712,-0.658,-2.112,-1.444,2.295
53024,93.988,82.499,-0.754,-0.131,-2.074,1.461
53025,96.702,86.008,-1.625,0.295,-0.251,2.788
53026,99.379,61.11,0.241,1.546,-0.622,2.403
53027,145.855,106.667,-2.164,-0.15,0.891,-1.749
53028,46.459,26.166,-1.98,1.607,-0.836,-0.313
53029,93.094,91.45,1.159,0.151,1.766,-1.49
53030,122.377,74.175,-1.005,-1.413,-3.125,0.002
53031,113.069,95.006,-1.486,-0.088,2.929,-0.219
53032,237.393,226.83,0.511,-0.587,-1.918,1.295
53033,123.122,108.779,0.039,-1.243,-1.583,1.901
53034,192.263,156.441,0.803,2.027,-0.423,2.501
53035,155.94,142.922,-1.586,0.817,0.762,-2.423
53036,201.736,181.562,-1.463,-1.069,2.312,-0.818
53037,130.752,119.202,-1.419,-1.631,-0.809,2.478
53038,182.057,135.113,0.38,-0.17,-0.141,3.077
53039,42.684,17.537,-2.352,1.359,0.049,2.509
53040,91.799,89.901,-1.807,-0.902,3.122,-0.011
53041,48.181,32.865,-1.611,1.313,1.862,-1.6
53042,287.213,215.224,-1.702,-0.566,-1.015,2.273
53043,57.92,34.993,2.224,-0.66,1.385,-1.764
53044,128.797,109.233,1.195,-0.52,0.1,-2.969
53045,99.595,86.171,-1.399,-2.12,2.199,-1.221
53046,151.219,151.19,0.655,0.773,2.472,-0.713
53047,101.45,97.164,2.227,0.712,-3.006,-0.173
53048,59.818,49.498,1.063,-1.386,0.909,-2.345
53049,219.297,169.581,-1.162,-2.026,0.609,-2.571
53050,123.652,113.474,-0.092,-0.46,1.184,-2.137
53051,173.658,77.628,-1.354,-0.639,-0.186,-2.676
53052,129.689,109.71,-0.69,-0.287,1.219,-2.071
53053,84.67,79.694,-0.167,-0.932,2.411,-0.623
53054,117.319,99.801,-0.981,-0.751,-0.491,2.907
53055,164.886,158.664,0.337,0.581,-2.293,0.834
53056,180.734,69.956,1.264,-0.175,3.138,0.868
53057,90.912,70.285,-1.269,0.357,-1.005,1.826
53058,168.042,94.236,0.427,1.995,-2.938,-1.804
53059,35.921,30.71,1.842,-2.015,-2.259,0.794
53060,99.439,70.962,-1.903,-1.158,0.106,-2.597
53061,84.68,77.03,-1.562,0.4,3.005,-0.33
53062,101.813,97.584,0.866,1.236,0.124,-3.087
53063,177.735,112.651,1.529,0.432,0.211,-2.155
53064,79.5,72.597,1.028,-0.017,2.419,-0.736
53065,86.61,74.236,1.999,1.07,2.326,-0.779
53066,290.912,160.822,0.141,-1.261,1.265,-1.497
53067,88.932,84.255,-2.0,-1.954,-1.81,1.318
53068,115.597,103.377,-1.09,-0.294,-2.104,0.838
53069,74.685,72.347,0.456,-0.995,-0.072,-3.091
53070,57.329,56.236,-1.498,0.469,-1.969,1.168
53071,84.303,71.501,-0.365,-1.615,-0.825,2.53
53072,112.065,85.198,-1.552,0.079,1.743,-1.656
53073,89.721,88.978,-2.084,-1.105,2.262,-0.888
53074,110.264,76.756,2.166,2.081,2.548,-0.817
53075,66.779,59.324,1.44,-0.61,-1.331,1.371
53076,292.986,261.947,-1.347,-1.196,-0.629,2.464
53077,96.03,95.812,-0.206,-0.939,-1.112,2.067
53078,66.957,64.264,-0.357,1.738,2.705,-0.501
53079,110.982,75.439,-1.382,0.272,-1.603,1.207
53080,94.441,86.603,0.048,-0.345,-0.243,-2.907
53081,85.698,69.424,0.09,-1.285,1.792,-1.273
53082,134.565,130.236,0.851,2.229,-0.728,2.388
53083,103.234,98.206,0.454,1.847,2.987,-0.065
53084,176.677,163.786,1.762,0.003,2.859,-0.198
53085,96.35,81.381,-0.495,-1.258,1.871,-1.378
53086,196.625,175.447,0.848,-0.224,-2.217,0.834
53087,99.047,57.189,-0.842,1.281,-0.776,2.604
53088,78.296,76.883,1.767,0.287,-2.205,1.013
53089,116.333,111.847,-0.866,-1.998,-2.326,0.8
53090,97.992,88.727,-1.352,-1.705,-2.294,0.813
53091,274.509,258.213,0.155,1.905,1.81,-1.281
53092,116.061,111.345,1.901,2.271,-1.609,1.725
53093,80.252,63.266,0.646,2.353,-1.168,1.94
53094,91.66,87.593,1.009,1.676,1.789,-1.406
53095,147.919,94.04,0.563,0.203,1.368,-1.642
53096,147.865,145.231,1.85,0.871,1.186,-1.966
53097,129.352,111.193,0.548,0.21,-0.313,2.348
53098,376.901,106.174,-0.374,0.636,-1.515,1.908
53099,124.117,117.883,-1.972,-1.458,3.135,0.376
53100,107.844,56.622,0.064,-0.413,-1.297,2.37
53101,99.859,96.606,1.185,2.164,-2.404,0.689
53102,97.313,82.859,-0.294,-0.694,-0.181,2.745
53103,101.481,86.05,0.029,-0.903,2.004,-1.102
53104,110.086,81.152,1.989,0.982,-2.4,0.837
53105,55.387,21.859,-1.25,-0.616,-0.002,-1.388
53106,131.352,86.467,0.453,0.06,3.017,0.076
53107,67.361,59.69,0.492,-1.448,0.847,-1.784
53108,89.603,52.527,-2.162,-0.263,2.562,-0.589
53109,86.512,77.734,-1.186,1.623,-2.987,0.144
53110,82.387,66.954,0.533,-1.091,-0.903,-3.1
53111,158.129,107.726,0.279,0.539,-2.593,-0.088
53112,114.817,96.747,-0.7,-0.243,-1.157,1.48
53113,148.81,104.545,-1.967,-0.169,-0.887,2.213
53114,79.346,62.263,0.628,-0.838,0.803,-2.414
53115,110.623,72.232,0.475,-0.554,0.275,-1.966
53116,73.689,59.465,-2.068,-0.262,-2.503,0.949
53117,123.482,116.967,0.551,1.928,-3.011,0.078
53118,179.973,74.249,-0.998,-1.417,2.736,-0.829
53119,150.341,91.966,-1.667,-1.284,1.878,-0.724
53120,170.646,138.11,-0.713,0.315,-2.309,0.928
53121,141.876,91.799,-2.093,-0.922,2.973,-0.012
53122,77.668,75.591,0.163,1.473,2.299,-0.945
53123,176.898,164.274,-0.18,1.535,0.094,-3.065
53124,83.413,77.587,2.154,1.218,0.062,-2.968
53125,58.505,53.899,-1.015,1.039,-1.312,1.872
53126,109.235,100.94,-0.675,-0.328,-1.639,1.548
53127,96.224,89.092,-1.906,-1.02,-0.206,-3.105
53128,97.919,93.074,-0.365,-1.076,-1.296,1.87
53129,135.73,39.912,-0.671,0.641,-0.643,2.704
53130,103.114,91.196,0.853,0.035,-2.015,1.103
53131,88.198,77.05,-1.015,-1.235,-0.033,2.534
53132,131.087,92.997,0.511,-1.082,2.274,-0.206
53133,73.369,71.42,-1.431,0.502,1.605,-1.753
53134,88.606,69.326,1.258,-0.087,1.132,-2.263
53135,124.063,61.887,0.762,2.044,-1.388,1.844
53136,99.645,87.0,-0.033,-0.866,-2.503,0.595
53137,137.231,56.711,-0.554,0.05,2.048,-0.791
53138,78.438,75.527,-1.639,-0.611,-2.982,0.173
53139,87.395,77.756,-1.631,-0.27,-1.709,1.429
53140,120.395,110.134,0.957,0.868,-1.912,1.243
53141,109.333,101.814,-1.425,0.495,2.325,-1.014
53142,77.284,76.872,-1.648,0.429,-2.916,0.201
53143,91.701,90.796,0.194,0.474,-0.823,2.327
53144,83.722,80.25,-1.574,-2.444,-0.151,3.047
53145,178.107,126.133,0.858,0.761,-0.225,2.905
53146,116.379,67.796,-0.955,0.21,0.22,3.062
53147,233.21,205.35,0.911,1.595,-3.056,-0.02
53148,107.964,101.477,-0.362,0.503,-2.541,0.697
53149,115.507,103.318,-0.128,-0.986,1.421,-1.591
53150,114.807,77.162,0.382,0.13,3.001,0.041
53151,97.037,94.839,-0.074,0.788,-2.149,0.482
53152,110.744,58.497,0.566,1.662,-2.614,1.203
53153,91.563,90.096,0.701,1.436,-2.478,0.497
53154,81.621,70.731,1.175,-0.305,1.915,-1.338
53155,129.848,128.563,-0.054,-0.605,-0.647,2.514
53156,171.188,171.149,-0.276,-1.382,3.064,-0.171
53157,40.934,39.217,0.923,-1.239,-0.767,1.535
53158,50.963,45.456,0.541,-2.098,-1.549,2.118
53159,107.073,100.629,0.501,-0.945,0.426,-2.44
53160,67.202,63.838,-0.623,1.031,1.563,-1.605
53161,96.157,76.448,-0.279,-0.856,-2.195,1.059
53162,111.349,107.337,0.794,1.304,0.095,-3.06
53163,90.808,79.473,0.199,2.399,0.984,-2.035
53164,131.629,121.25,1.465,0.393,1.834,-1.319
53165,62.319,49.882,-2.176,-0.06,2.146,-1.094
53166,61.949,52.948,0.055,-2.401,1.822,-1.189
53167,150.19,133.94,-2.213,-1.909,-2.849,0.231
53168,128.474,86.89,-0.194,1.284,-3.021,-0.122
53169,71.213,63.886,-1.529,0.045,1.566,-1.659
53170,468.825,463.454,-0.838,-0.539,0.914,-2.261
53171,45.035,42.499,-1.165,1.538,1.271,-2.008
53172,73.573,71.784,-0.415,0.951,-1.845,1.3
53173,103.945,81.981,-0.061,-1.036,0.358,-2.974
53174,90.823,70.326,0.047,1.332,0.186,-2.051
53175,128.48,82.02,1.371,1.677,2.113,-0.832
53176,85.248,74.375,-1.987,-0.7,0.994,-2.318
53177,103.701,97.319,1.791,2.358,-0.557,2.683
53178,325.348,302.464,-1.062,-1.103,-1.042,2.074
53179,111.325,110.949,-1.243,0.821,2.342,-0.835
53180,79.849,75.308,0.631,1.786,2.159,-0.977
53181,89.235,74.916,1.04,1.957,1.937,-1.346
53182,153.426,127.379,0.78,0.922,2.044,-1.157
53183,112.248,99.143,2.043,0.575,-0.432,2.757
53184,98.193,97.602,-1.974,-1.617,1.209,-1.849
53185,195.681,107.234,1.005,1.24,1.123,-2.654
53186,169.322,160.888,-1.59,-1.996,-0.755,2.369
53187,119.137,114.448,-1.74,-1.573,-0.913,2.348
53188,143.237,103.851,1.254,0.938,-0.618,2.4
53189,232.935,187.387,-0.1,0.578,-0.435,2.895
53190,38.496,38.292,-2.04,2.377,1.869,-1.252
53191,82.247,77.102,-1.661,-0.147,-1.873,1.797
53192,93.965,92.348,0.711,-0.403,0.404,-2.54
53193,70.922,60.478,-1.208,-0.705,2.64,-0.672
53194,84.434,60.525,-1.216,0.307,-0.037,-3.109
53195,157.889,27.349,-0.56,1.682,1.124,-1.619
53196,130.419,115.848,2.292,1.345,2.062,-2.031
53197,210.109,209.861,-0.44,-0.788,2.495,-0.642
53198,140.958,140.801,1.346,1.284,-0.948,2.183
53199,109.924,100.473,-2.08,-2.28,-1.387,1.647
53200,99.476,77.85,-0.682,-1.549,-1.7,0.932
53201,119.969,98.485,-1.434,-1.575,-1.48,1.654
53202,128.223,122.913,0.257,1.238,2.016,-1.148
53203,92.283,82.701,1.456,-0.751,2.734,-0.507
53204,126.294,88.188,0.891,-0.566,0.813,-0.826
53205,94.276,85.145,-0.504,-0.948,1.169,-1.925
53206,102.569,84.47,1.415,1.225,1.922,-1.088
53207,130.307,112.951,1.311,0.33,0.562,-2.639
53208,102.604,83.616,0.111,-0.673,1.28,-1.438
53209,94.968,75.916,-0.071,0.442,-0.846,2.24
53210,141.783,70.961,-2.229,-1.446,0.059,2.707
53211,94.028,92.467,-1.493,-1.505,-0.461,2.718
53212,153.273,153.073,1.727,2.011,1.817,-1.306
53213,131.263,125.263,1.142,1.202,0.877,-2.254
53214,138.451,76.432,-0.664,-1.473,2.154,-0.568
53215,208.774,199.091,-1.535,-0.78,2.838,-0.291
53216,102.831,72.468,-1.464,-1.825,1.615,-1.492
53217,31.338,29.736,1.998,-2.337,-1.557,1.963
53218,138.495,132.521,0.648,-1.886,-3.104,0.01
53219,75.181,69.248,-0.473,-2.019,1.439,-1.644
53220,167.394,126.908,-0.011,1.289,3.113,-0.012
53221,146.317,79.651,-0.872,-0.015,1.163,-1.87
53222,95.425,73.0,-2.2,-1.431,0.259,-2.955
53223,94.593,94.248,-0.867,-2.117,2.547,-0.59
53224,140.883,121.652,-1.299,-0.562,-3.06,0.07
53225,85.637,71.371,-0.817,1.047,-0.551,2.131
53226,126.069,63.865,-0.057,1.544,-2.317,0.55
53227,96.408,95.249,-1.796,-1.533,-3.104,0.109
53228,91.726,89.301,0.171,-0.66,0.258,-2.835
53229,86.111,86.03,0.864,0.147,0.448,-2.748
53230,117.765,116.019,-1.188,-1.626,-1.347,1.775
53231,72.233,66.365,0.166,1.991,-0.582,2.64
53232,105.816,38.699,1.616,-0.33,2.923,-0.419
53233,239.499,190.517,-1.056,-1.362,-2.695,0.406
53234,75.356,72.885,0.005,-1.423,0.285,-3.125
53235,95.071,87.538,-1.799,0.23,2.066,-1.211
53236,186.898,57.233,-0.676,0.467,0.665,-2.718
53237,300.097,272.562,-2.196,-1.995,-0.468,2.656
53238,106.443,101.248,1.282,2.066,1.838,-1.356
53239,89.851,46.115,-1.399,0.903,-1.881,1.015
53240,103.363,102.616,-1.171,-0.849,-0.145,2.939
53241,93.951,90.037,-0.755,-0.949,-0.028,3.115
53242,94.235,67.846,-2.183,-0.189,-2.251,0.964
53243,168.546,156.968,0.778,-0.273,-2.577,0.753
53244,86.151,85.416,-1.366,0.096,-2.245,0.765
53245,171.012,77.941,-0.763,-0.816,-2.015,1.556
53246,115.261,93.319,0.708,1.038,1.283,-1.68
53247,103.208,91.19,-0.27,-0.693,1.4,-1.74
53248,197.633,190.295,1.493,1.473,-2.852,0.299
53249,136.543,108.665,1.213,0.362,-1.045,2.288
53250,95.42,86.438,0.579,0.434,2.142,-0.668
53251,98.714,97.21,-0.16,1.047,0.591,-2.527
53252,134.947,120.802,0.512,0.1,-2.932,0.293
53253,98.784,85.866,-0.916,-1.968,0.418,-2.779
53254,131.0,130.429,-0.281,0.544,2.981,-0.206
53255,50.53,48.777,-0.465,2.34,-1.83,1.02
53256,91.663,61.335,1.484,-0.939,-0.982,-3.003
53257,102.236,99.768,-1.834,-1.614,-1.649,1.418
53258,82.821,82.813,-1.501,-0.122,-1.718,1.487
53259,205.627,86.787,-0.232,0.611,0.089,-2.726
53260,102.128,59.684,-1.917,1.465,-2.677,1.706
53261,105.025,101.424,1.924,2.497,-2.378,0.798
53262,274.141,233.305,-0.504,-0.683,-3.001,0.015
53263,133.733,125.217,-2.197,-1.691,2.735,-0.31
53264,113.341,108.974,1.472,2.301,0.88,-2.321
53265,117.269,115.668,1.224,0.837,0.925,-2.335
53266,215.737,198.254,-0.093,0.476,-2.616,0.529
53267,98.012,94.673,-0.348,0.329,-2.268,0.9
53268,169.765,153.451,0.066,-0.854,-0.506,2.711
53269,77.324,74.797,0.886,-1.488,-0.365,2.738
53270,136.373,124.692,-0.222,-0.623,1.302,-1.793
53271,103.779,86.627,-1.631,-1.893,3.005,0.004
53272,136.865,130.714,1.725,0.078,1.072,-2.012
53273,119.142,118.828,-1.985,-2.424,1.764,-1.45
53274,89.888,89.184,0.895,1.473,-0.03,-3.131
53275,98.184,94.699,-0.769,0.988,1.863,-1.32
53276,169.829,53.88,-0.686,0.687,-1.983,-0.483
53277,142.467,127.042,0.532,1.303,-2.846,0.15
53278,175.859,135.446,-0.611,0.172,-2.418,-0.442
53279,92.843,63.493,-0.429,-1.614,2.97,-0.304
53280,350.011,339.133,0.557,-0.046,-2.206,1.028
53281,82.698,81.776,2.133,1.373,-0.824,2.298
53282,114.066,73.35,0.733,0.717,-0.977,2.642
53283,101.113,89.134,1.071,0.124,1.552,-1.494
53284,112.518,97.45,0.445,-2.267,0.089,-2.974
53285,94.169,60.877,0.047,-1.513,-1.548,2.307
53286,114.469,112.235,0.341,1.172,-1.825,1.314
53287,124.639,116.46,-1.515,-1.934,2.92,-0.153
53288,84.404,76.998,1.231,2.126,-0.039,3.109
53289,115.895,110.086,0.849,0.207,2.295,-0.794
53290,140.28,51.84,2.28,1.191,0.074,2.773
53291,97.48,78.441,-1.253,-0.001,-3.092,-0.016
53292,144.848,143.719,-1.087,0.644,0.078,-2.969
53293,130.697,111.067,-0.78,0.443,0.121,-2.481
53294,93.501,78.418,0.064,-0.364,0.954,-2.317
53295,90.156,85.656,-0.629,-0.834,-3.064,0.049
53296,103.737,64.516,1.097,-0.974,0.554,-2.283
53297,97.059,85.867,1.974,-0.285,1.006,-1.984
53298,256.646,189.126,-2.007,-0.374,2.877,-0.447
53299,117.866,111.295,-0.893,-0.516,1.961,-1.156
53300,134.655,68.39,-1.976,-0.152,2.312,-0.533
53301,122.84,74.967,0.936,-0.304,0.658,-2.944
53302,90.697,74.756,-2.325,-1.532,1.963,-1.065
53303,103.854,100.15,-2.335,-1.157,-2.352,0.768
53304,131.448,127.882,-1.402,-0.331,1.39,-1.864
53305,41.114,35.395,2.199,-1.031,-1.604,1.864
53306,91.89,90.505,-0.886,-1.401,-0.27,2.708
53307,83.553,78.515,-0.554,-1.879,-2.552,0.395
53308,123.723,94.818,0.796,1.422,2.342,-0.831
53309,95.126,83.951,-2.4,-2.119,1.602,-1.738
53310,95.665,89.173,0.899,1.5,1.423,-2.015
53311,169.678,168.336,-1.033,-1.064,-2.799,0.319
53312,146.693,53.387,0.702,0.647,-3.132,0.246
53313,158.38,97.364,-1.055,-0.545,-0.72,2.749
53314,90.207,66.587,-0.294,-2.289,-2.651,0.444
53315,325.845,313.53,-0.087,-0.766,-2.729,0.393
53316,195.547,192.911,0.307,-0.582,-2.962,0.181
53317,116.783,75.788,-0.889,-1.152,-2.025,1.531
53318,119.136,90.87,-0.598,0.309,-2.1,1.168
53319,72.035,71.11,0.182,1.581,2.853,0.107
53320,278.625,260.842,-0.216,-0.484,-0.852,2.289
53321,220.722,200.612,-0.689,0.165,2.436,-0.642
53322,96.904,93.805,1.892,1.433,2.218,-0.841
53323,124.022,113.48,1.287,0.733,-1.857,1.349
53324,83.086,42.686,-1.26,1.07,0.301,-3.104
53325,117.494,115.639,2.283,0.827,0.71,-2.445
53326,77.44,64.759,-1.891,0.279,2.631,-1.428
53327,93.392,74.05,0.175,1.206,-2.62,0.63
53328,86.174,77.577,-0.998,-1.881,-2.028,0.794
53329,95.438,87.54,-1.49,-1.226,-1.38,1.818
53330,137.616,128.271,-0.764,-0.462,0.251,-3.021
53331,120.834,23.79,-0.907,1.525,-1.796,1.349
53332,90.002,86.247,0.507,-0.87,-2.12,0.881
53333,157.357,122.284,2.048,1.795,0.241,-3.002
53334,94.302,80.084,1.638,0.147,-2.347,0.614
53335,356.231,136.908,-0.211,0.101,0.449,2.186
53336,91.133,89.426,1.531,2.126,2.772,-0.483
53337,127.797,123.568,-1.332,-1.87,-1.359,1.771
53338,100.779,83.734,2.033,2.184,-1.753,1.503
53339,76.709,75.461,-0.537,1.192,-0.82,2.241
53340,66.462,62.191,-0.217,-1.956,1.094,-2.478
53341,117.268,110.138,0.661,-0.261,-0.401,2.696
53342,107.582,104.957,2.279,1.832,1.526,-1.591
53343,104.616,16.772,-1.453,2.345,-2.698,1.674
53344,107.03,100.32,-0.676,-2.119,0.246,-2.871
53345,75.732,71.28,-2.209,-0.939,-0.642,2.66
53346,127.548,79.085,-0.765,0.51,1.751,-2.796
53347,194.553,161.041,-2.42,-1.32,0.25,-2.669
53348,115.521,74.66,-0.567,-1.159,0.181,2.931
53349,215.535,212.295,2.263,1.355,2.202,-0.885
53350,81.812,77.23,-0.013,2.133,-3.111,0.222
53351,147.155,112.708,-1.923,-0.351,-1.042,1.843
53352,87.703,86.347,0.095,0.434,1.795,-1.293
53353,96.209,92.845,2.101,1.678,-2.092,1.096
53354,96.039,95.66,-0.542,0.26,0.029,-3.136
53355,101.879,66.258,0.766,-0.58,-0.085,2.82
53356,77.875,76.958,-0.513,-1.772,-1.824,1.355
53357,57.378,50.395,0.687,-2.296,0.203,-3.07
53358,114.78,104.15,0.912,1.072,1.278,-1.798
53359,99.815,78.928,0.528,-0.665,0.256,-2.931
53360,175.962,131.054,0.182,1.772,2.511,-0.809
53361,128.582,72.115,-0.184,0.454,-0.892,3.102
53362,78.097,76.164,0.436,-0.976,-2.206,0.855
53363,137.229,85.946,-1.051,-1.739,-0.949,1.914
53364,117.737,100.295,-1.274,-1.568,-0.969,2.391
53365,131.853,108.718,1.369,0.46,-1.299,2.001
53366,149.439,145.017,-1.325,-0.427,0.566,-2.568
53367,103.487,93.659,0.05,0.934,2.75,-0.212
53368,57.851,40.244,-1.212,1.272,-0.361,-2.912
53369,109.62,79.063,0.295,1.576,-1.061,1.298
53370,98.236,95.811,-1.343,-0.703,-0.621,2.67
53371,122.749,119.281,-0.103,1.377,-1.689,1.517
53372,104.663,95.305,2.41,1.813,-0.719,2.526
53373,132.441,29.619,0.277,-1.38,0.821,-2.238
53374,91.399,77.987,0.971,0.347,0.479,-2.609
53375,72.97,63.5,-0.652,-2.183,2.723,-0.242
53376,100.733,70.819,0.216,1.024,0.569,-2.54
53377,101.365,67.094,1.228,0.351,-2.091,1.206
53378,190.961,37.629,0.093,-1.342,-2.996,0.571
53379,111.163,89.339,-0.196,-1.522,0.48,-2.815
53380,89.114,86.748,0.462,0.546,2.309,-0.817
53381,113.385,73.955,-0.535,-1.607,1.755,-0.428
53382,124.608,64.163,-0.622,0.018,2.33,-0.744
53383,112.34,87.976,0.438,0.677,2.074,-1.116
53384,73.895,63.901,-1.776,-0.178,1.261,-1.57
53385,85.706,75.922,0.07,1.191,2.168,-0.898
53386,102.381,90.394,1.59,1.713,0.938,-2.337
53387,89.776,85.12,0.527,-1.034,-2.054,1.107
53388,106.272,87.686,-0.773,-1.347,-0.936,2.224
53389,97.165,74.198,-0.481,1.465,-2.13,0.657
53390,120.773,87.49,-0.403,-0.462,0.278,3.101
53391,119.558,105.634,-1.801,-1.445,2.109,-0.943
53392,183.645,42.945,0.954,-1.405,-1.716,1.966
53393,63.916,53.353,-0.06,-2.292,0.762,3.106
53394,122.995,52.95,0.237,-1.571,-2.623,0.599
53395,136.415,130.324,-0.932,-1.923,-2.915,0.158
