,Momenta,Eta,Phi
1219,"[217.634, 166.192]","[0.362, 0.706]","[-1.749, 1.541]"
1220,"[197.187, 183.428]","[-0.777, -0.715]","[2.899, -0.245]"
1221,"[205.776, 179.205]","[0.66, -0.038]","[-1.265, 2.181]"
1222,"[199.691, 191.963]","[-0.683, -1.055]","[-1.219, 1.874]"
1223,"[177.779, 144.754]","[0.116, -1.134]","[-2.042, 1.062]"
1224,"[200.627, 172.524]","[0.608, 1.428]","[1.893, -0.998]"
1225,"[214.587, 197.46]","[-0.47, -0.875]","[2.391, -0.821]"
1226,"[146.328, 145.311]","[-2.226, -0.517]","[-2.15, 1.016]"
1227,"[183.909, 92.154]","[1.731, -0.216]","[0.395, -2.854]"
1228,"[220.246, 176.007]","[-1.846, -1.242]","[-2.222, 1.074]"
1229,"[181.32, 162.901]","[1.802, 0.682]","[0.544, -2.447]"
1230,"[171.532, 166.986]","[-0.274, -1.443]","[-2.35, 0.873]"
1231,"[335.153, 118.679]","[0.04, 0.348]","[-1.134, 1.439]"
1232,"[217.346, 166.175]","[-0.547, -1.333]","[-0.728, 2.077]"
1233,"[205.529, 137.634]","[-0.692, 0.234]","[0.422, -3.084]"
1234,"[335.789, 123.014]","[0.908, 1.263]","[3.107, -0.51]"
1235,"[195.887, 186.32]","[0.648, 1.29]","[-0.207, 2.95]"
1236,"[278.846, 181.419]","[-0.222, -0.324]","[0.978, -1.501]"
1237,"[127.921, 91.791]","[0.025, 2.493]","[-2.699, 0.102]"
1238,"[163.327, 131.29]","[0.245, -0.129]","[-2.918, 0.287]"
1239,"[204.954, 175.278]","[-0.051, -0.734]","[-1.101, 2.256]"
1240,"[241.688, 113.93]","[0.833, -0.41]","[-0.211, -3.108]"
1241,"[115.274, 112.833]","[0.3, -2.004]","[-2.41, 0.712]"
1242,"[204.077, 201.19]","[0.438, 0.609]","[0.263, -2.861]"
1243,"[224.476, 173.768]","[0.726, 1.051]","[-2.917, 0.451]"
1244,"[266.545, 143.151]","[-0.378, -1.271]","[2.918, 0.558]"
1245,"[188.709, 131.918]","[1.64, -0.067]","[-0.855, -2.715]"
1246,"[175.029, 164.21]","[1.124, -0.092]","[-1.75, 1.503]"
1247,"[282.733, 159.104]","[-0.07, -0.903]","[1.997, -2.271]"
1248,"[137.731, 116.936]","[-0.489, 1.551]","[-3.02, 0.284]"
1249,"[319.454, 155.375]","[-0.454, -0.356]","[-2.679, 1.455]"
1250,"[211.87, 190.496]","[-0.577, -0.399]","[2.516, -0.713]"
1251,"[197.394, 179.742]","[-0.197, 0.404]","[1.324, -1.615]"
1252,"[149.52, 133.639]","[1.699, 0.408]","[1.449, -1.462]"
1253,"[265.792, 147.897]","[0.307, 0.286]","[0.462, -2.727]"
1254,"[190.324, 180.167]","[-1.042, -1.223]","[-2.647, 0.361]"
1255,"[236.054, 155.786]","[-1.206, -1.792]","[0.282, -2.734]"
1256,"[191.711, 180.775]","[-1.852, -1.443]","[2.378, -0.63]"
1257,"[248.945, 162.742]","[0.128, -0.275]","[-0.794, 1.921]"
1258,"[56.404, 48.423]","[1.786, -2.29]","[-2.688, 1.61]"
1259,"[182.89, 153.208]","[1.201, 2.39]","[2.662, -0.483]"
1260,"[292.099, 273.797]","[1.356, 0.869]","[-2.691, 0.459]"
1261,"[367.199, 114.006]","[0.166, -0.917]","[-0.961, 1.191]"
1262,"[300.555, 133.996]","[0.283, 0.354]","[0.633, -2.979]"
1263,"[233.129, 173.862]","[-0.329, -0.612]","[-1.008, 1.86]"
1264,"[194.678, 191.674]","[-1.496, -1.014]","[-2.095, 0.763]"
1265,"[219.931, 205.45]","[0.53, 1.246]","[2.559, 0.449]"
1266,"[221.923, 172.642]","[1.72, 1.258]","[2.14, -1.05]"
1267,"[298.299, 293.181]","[0.984, 0.65]","[1.25, -1.882]"
1268,"[156.688, 148.183]","[-0.779, 0.722]","[-2.686, 0.728]"
1269,"[201.811, 180.445]","[1.223, 0.48]","[-2.47, 0.436]"
1270,"[240.585, 170.706]","[-0.684, -1.327]","[-2.363, 1.678]"
1271,"[218.811, 173.318]","[-0.987, -1.148]","[3.101, -0.108]"
1272,"[110.18, 82.392]","[1.743, -0.88]","[1.45, -1.159]"
1273,"[208.969, 188.041]","[-0.79, -0.82]","[2.552, -0.839]"
1274,"[183.808, 165.115]","[0.545, 1.722]","[-2.39, 0.639]"
1275,"[226.434, 177.051]","[1.598, 1.315]","[-2.878, -0.064]"
1276,"[203.098, 142.748]","[0.522, 1.748]","[1.746, -1.021]"
1277,"[199.351, 184.352]","[0.103, -0.358]","[0.961, -2.425]"
1278,"[412.255, 67.782]","[1.337, 0.074]","[3.106, 0.316]"
1279,"[315.1, 163.083]","[-0.191, -0.295]","[1.946, -1.792]"
1280,"[405.132, 198.597]","[0.219, 1.281]","[-1.148, -0.125]"
1281,"[188.796, 180.5]","[1.027, 1.628]","[2.673, -0.446]"
1282,"[247.662, 170.087]","[-1.05, -1.17]","[-2.629, -0.003]"
1283,"[230.638, 215.876]","[0.313, -0.051]","[-1.721, 1.58]"
1284,"[164.942, 151.38]","[1.623, 0.2]","[2.385, -0.703]"
1285,"[227.481, 176.08]","[-0.957, -1.633]","[-2.847, -0.296]"
1286,"[235.722, 183.842]","[-0.708, -0.283]","[-1.723, 0.948]"
1287,"[188.929, 186.763]","[-0.15, -0.655]","[-2.072, 0.624]"
1288,"[186.356, 151.057]","[-0.747, 0.197]","[-2.347, 0.742]"
1289,"[257.349, 145.628]","[-0.772, -0.161]","[-2.889, 0.657]"
1290,"[207.108, 195.714]","[-0.926, -1.104]","[-0.806, 2.202]"
1291,"[214.419, 200.856]","[0.136, 0.059]","[-0.295, -2.923]"
1292,"[185.073, 183.842]","[0.002, 1.063]","[-2.807, 1.134]"
1293,"[203.302, 96.672]","[0.328, -1.515]","[-0.503, 2.372]"
1294,"[354.501, 167.175]","[-0.24, 0.644]","[1.971, 0.485]"
1295,"[138.6, 121.965]","[0.184, -1.883]","[2.99, 0.46]"
1296,"[151.774, 151.505]","[-0.157, -1.69]","[-0.29, 3.019]"
1297,"[231.799, 189.737]","[-1.542, -1.473]","[2.277, -0.587]"
1298,"[195.898, 192.683]","[-1.156, -0.681]","[-1.374, 1.846]"
1299,"[184.534, 153.247]","[1.468, 0.38]","[2.267, -0.992]"
1300,"[498.855, 88.125]","[-0.235, -0.659]","[-0.728, 1.578]"
1301,"[246.933, 162.474]","[-1.11, -1.45]","[0.004, 2.886]"
1302,"[196.734, 194.242]","[-0.266, -0.581]","[-2.627, 0.596]"
1303,"[175.509, 171.603]","[-0.461, 0.561]","[2.551, -0.733]"
1304,"[204.17, 175.169]","[1.284, 0.874]","[0.981, -1.909]"
1305,"[202.153, 109.785]","[0.257, -1.432]","[1.002, -2.556]"
1306,"[203.246, 190.989]","[-0.684, -0.513]","[-0.962, 2.036]"
1307,"[347.588, 135.299]","[0.53, 0.605]","[2.742, -1.193]"
1308,"[184.832, 162.36]","[-0.399, -0.237]","[-1.403, 1.358]"
1309,"[173.108, 166.094]","[0.645, -0.563]","[2.733, -0.522]"
1310,"[252.023, 119.311]","[-2.495, -1.248]","[-2.61, -0.233]"
1311,"[228.116, 144.803]","[0.494, 1.24]","[1.739, -1.302]"
1312,"[220.119, 193.527]","[0.024, 0.13]","[-0.692, 2.878]"
1313,"[185.7, 131.537]","[0.361, -1.044]","[1.48, -1.492]"
1314,"[211.14, 160.036]","[-0.802, -0.015]","[2.234, -1.006]"
1315,"[193.229, 182.861]","[-0.447, 0.583]","[-0.027, 3.11]"
1316,"[229.583, 157.885]","[1.398, 0.848]","[1.862, -1.137]"
1317,"[231.332, 138.796]","[0.171, 1.22]","[2.308, -0.266]"
1318,"[193.308, 184.731]","[-0.281, -0.398]","[2.762, -0.376]"
1319,"[204.623, 158.097]","[0.08, -0.678]","[0.842, -2.328]"
1320,"[172.518, 163.832]","[1.43, 0.118]","[2.055, -0.855]"
1321,"[318.766, 123.873]","[0.877, 0.435]","[-0.569, 2.218]"
1322,"[219.266, 140.151]","[-0.797, -1.832]","[-2.741, 0.304]"
1323,"[290.736, 134.355]","[0.287, 1.03]","[-2.039, 1.831]"
1324,"[229.498, 190.704]","[1.067, 0.295]","[3.064, -0.843]"
1325,"[159.761, 112.222]","[-1.506, -1.356]","[2.546, -0.852]"
1326,"[199.664, 196.204]","[0.46, 0.532]","[-1.853, 1.166]"
1327,"[200.602, 191.958]","[-0.961, -0.437]","[-2.935, 0.117]"
1328,"[210.976, 179.916]","[1.501, 1.051]","[-2.6, 0.594]"
1329,"[195.702, 183.508]","[-1.279, -0.67]","[1.871, -1.292]"
1330,"[193.26, 156.999]","[-0.314, 0.844]","[0.316, -2.868]"
1331,"[69.301, 53.288]","[-1.239, 2.448]","[2.282, -1.051]"
1332,"[207.151, 194.369]","[0.989, 1.065]","[-0.064, 2.902]"
1333,"[193.012, 96.356]","[-0.173, -2.15]","[-1.839, 2.667]"
1334,"[292.394, 153.645]","[-0.861, -1.676]","[-1.169, 0.877]"
1335,"[212.764, 196.572]","[0.358, 0.7]","[-2.134, 0.873]"
1336,"[257.947, 151.727]","[1.482, 1.63]","[1.26, -1.554]"
1337,"[1037.45, 292.759]","[0.531, 0.662]","[1.795, 2.579]"
1338,"[255.579, 250.335]","[-1.092, -1.575]","[1.356, -2.437]"
1339,"[138.826, 127.488]","[-1.323, 0.582]","[2.632, -0.555]"
1340,"[191.587, 185.128]","[0.195, -0.328]","[-2.418, 0.689]"
1341,"[341.039, 156.394]","[-0.762, -0.768]","[2.195, -0.375]"
1342,"[191.544, 168.981]","[1.319, 2.244]","[0.136, 3.11]"
1343,"[257.454, 143.459]","[-0.552, -1.039]","[1.696, -1.253]"
1344,"[216.558, 174.17]","[0.174, -0.546]","[-1.371, 1.259]"
1345,"[371.28, 164.701]","[-0.169, 0.84]","[2.085, -1.279]"
1346,"[206.64, 196.152]","[0.936, 1.233]","[2.183, -1.381]"
1347,"[373.262, 167.523]","[-0.692, -0.788]","[2.014, 0.162]"
1348,"[218.404, 213.065]","[0.543, 0.312]","[-1.684, 0.886]"
1349,"[197.38, 179.878]","[1.568, 0.808]","[1.496, -1.388]"
1350,"[201.196, 161.423]","[-0.264, -1.123]","[0.671, -2.455]"
1351,"[195.68, 175.977]","[0.514, 0.008]","[-2.021, 1.07]"
1352,"[274.212, 169.442]","[0.07, 0.252]","[1.707, -0.688]"
1353,"[225.931, 157.823]","[-0.47, -1.315]","[-1.764, 1.934]"
1354,"[246.414, 223.166]","[-1.131, 0.321]","[-1.33, -0.589]"
1355,"[178.492, 169.104]","[0.069, -1.045]","[-3.0, 0.128]"
1356,"[88.687, 83.643]","[-2.395, 0.166]","[1.015, -2.008]"
1357,"[185.21, 183.692]","[1.476, 0.63]","[1.156, -2.149]"
1358,"[184.129, 150.872]","[-0.828, -0.014]","[-0.529, 2.688]"
1359,"[186.335, 51.786]","[-0.903, 1.687]","[2.538, -1.189]"
1360,"[258.184, 257.241]","[0.883, 0.582]","[1.276, -1.937]"
1361,"[194.66, 175.136]","[-0.931, -1.031]","[-2.28, 0.359]"
1362,"[216.065, 189.949]","[0.667, 0.5]","[0.255, -2.904]"
1363,"[212.35, 163.033]","[-0.006, -0.76]","[-1.404, 1.787]"
1364,"[187.555, 132.648]","[-1.634, -0.074]","[-0.919, 3.07]"
1365,"[200.203, 153.281]","[-0.48, 0.572]","[2.361, -0.773]"
1366,"[175.5, 170.616]","[0.953, -0.098]","[1.22, -1.887]"
1367,"[196.213, 172.768]","[0.281, 1.194]","[1.665, -1.629]"
1368,"[185.083, 168.279]","[0.56, -0.376]","[-1.426, 1.686]"
1369,"[172.12, 157.12]","[0.42, 1.655]","[-0.205, 3.019]"
1370,"[219.171, 189.927]","[-0.331, -0.35]","[-2.361, 1.15]"
1371,"[159.476, 120.783]","[-0.854, 0.991]","[2.95, -0.263]"
1372,"[255.467, 239.415]","[-0.282, -0.545]","[-2.555, -0.756]"
1373,"[225.733, 200.414]","[1.041, 1.405]","[1.285, -1.036]"
1374,"[231.913, 164.488]","[0.029, -0.83]","[-0.443, 2.487]"
1375,"[182.297, 147.342]","[-0.065, 1.318]","[-1.7, 0.756]"
1376,"[215.73, 183.198]","[-0.103, 0.378]","[2.593, -0.99]"
1377,"[309.872, 158.946]","[-0.911, -0.445]","[1.245, -0.917]"
1378,"[202.074, 196.509]","[-0.547, -0.448]","[-2.782, 0.244]"
1379,"[293.264, 121.963]","[-0.042, 0.861]","[0.323, 2.714]"
1380,"[252.811, 182.864]","[1.327, 2.465]","[-0.335, 2.91]"
1381,"[225.0, 146.713]","[0.367, -0.762]","[-2.732, -0.25]"
1382,"[189.524, 92.813]","[0.888, -1.317]","[-1.827, 2.374]"
1383,"[223.814, 170.366]","[1.974, 2.354]","[2.54, -0.626]"
1384,"[273.563, 194.611]","[0.675, 0.477]","[-2.416, 0.942]"
1385,"[163.357, 151.434]","[-0.264, -1.659]","[-2.922, 0.455]"
1386,"[142.057, 133.441]","[-0.391, 1.486]","[0.747, -2.558]"
1387,"[201.976, 184.123]","[-1.576, -1.969]","[-2.28, 0.102]"
1388,"[209.921, 195.2]","[0.342, 0.309]","[-1.855, 1.432]"
1389,"[198.338, 184.379]","[-0.553, -0.01]","[0.667, -2.456]"
1390,"[183.376, 180.043]","[0.738, 1.366]","[-1.912, 1.14]"
1391,"[201.37, 184.89]","[1.465, 2.04]","[2.124, -0.808]"
1392,"[225.268, 213.105]","[-1.563, -1.248]","[-2.615, 0.738]"
1393,"[356.007, 231.475]","[0.15, -0.279]","[-2.467, 0.218]"
1394,"[197.777, 192.551]","[1.994, 1.929]","[1.719, -1.467]"
1395,"[283.576, 144.477]","[-0.609, -0.663]","[0.138, -2.273]"
1396,"[219.457, 179.297]","[1.408, 0.493]","[-2.231, 0.113]"
1397,"[210.245, 196.162]","[0.809, 0.821]","[2.475, -1.078]"
1398,"[217.734, 181.798]","[-1.864, -2.03]","[1.948, -1.131]"
1399,"[340.957, 141.687]","[-1.696, -0.671]","[0.864, -0.833]"
1400,"[129.384, 120.643]","[0.182, -1.899]","[0.609, -2.521]"
1401,"[169.652, 116.28]","[1.408, -0.49]","[-2.62, 1.091]"
1402,"[203.988, 168.964]","[1.249, 0.98]","[-1.211, 2.423]"
1403,"[216.91, 207.261]","[-0.962, -1.074]","[-0.042, 3.073]"
1404,"[254.091, 119.446]","[0.192, -1.193]","[1.966, -0.245]"
1405,"[330.54, 122.206]","[-0.737, -0.141]","[0.854, 2.97]"
1406,"[270.562, 138.631]","[1.085, 0.819]","[-2.633, 0.853]"
1407,"[234.142, 158.344]","[-0.741, -1.204]","[-0.647, 2.677]"
1408,"[475.096, 57.372]","[0.646, 1.999]","[2.15, -1.363]"
1409,"[265.307, 160.476]","[-0.77, -1.282]","[-2.627, 1.061]"
1410,"[223.2, 60.668]","[-0.284, -1.466]","[-2.099, 0.953]"
1411,"[156.972, 130.076]","[0.002, -1.742]","[-1.299, 1.635]"
1412,"[218.646, 178.771]","[0.21, 0.161]","[-1.621, 1.514]"
1413,"[185.127, 168.437]","[0.962, 1.828]","[2.614, -0.718]"
1414,"[214.436, 192.416]","[-0.757, -0.962]","[0.95, -2.303]"
1415,"[181.451, 179.354]","[0.011, -0.815]","[-0.426, 2.712]"
1416,"[247.452, 154.284]","[1.227, 0.756]","[1.599, -1.735]"
1417,"[202.759, 199.509]","[0.267, -0.384]","[1.401, -1.791]"
1418,"[179.237, 166.546]","[0.474, 0.637]","[3.108, 0.244]"
1419,"[256.46, 157.52]","[0.399, 0.317]","[1.403, -1.441]"
1420,"[921.519, 752.146]","[-0.496, -1.31]","[-2.715, 0.494]"
1421,"[297.899, 184.725]","[0.558, 1.11]","[2.656, -1.782]"
1422,"[166.737, 165.412]","[0.607, -0.681]","[1.394, -1.635]"
1423,"[183.841, 169.858]","[-1.007, 0.424]","[-1.608, 1.704]"
1424,"[201.394, 163.856]","[0.585, 0.82]","[2.629, -0.615]"
1425,"[113.877, 90.586]","[-0.157, 2.454]","[-0.08, 2.926]"
1426,"[198.692, 166.199]","[-1.349, -0.523]","[-3.046, 0.084]"
1427,"[198.253, 193.333]","[1.859, 2.4]","[-1.817, 1.198]"
1428,"[234.387, 171.193]","[-0.315, 0.052]","[-1.237, 2.406]"
1429,"[248.527, 143.006]","[0.673, 1.698]","[1.138, -1.484]"
1430,"[217.634, 184.664]","[0.911, 1.083]","[2.257, -1.234]"
1431,"[201.552, 197.642]","[0.347, -0.009]","[2.938, -0.182]"
1432,"[244.283, 94.581]","[0.182, -0.664]","[0.113, 2.082]"
1433,"[253.316, 168.632]","[-1.231, -1.24]","[-0.858, 2.356]"
1434,"[159.227, 131.032]","[-0.499, -1.043]","[-0.354, 3.069]"
1435,"[200.545, 184.372]","[0.402, -0.111]","[1.672, -1.723]"
1436,"[256.388, 168.933]","[0.89, 0.533]","[-1.479, 1.101]"
1437,"[297.065, 173.612]","[-0.052, 0.942]","[-1.204, -2.993]"
1438,"[204.208, 177.288]","[-1.281, -0.441]","[2.959, 0.441]"
1439,"[260.971, 153.406]","[1.094, 0.848]","[2.51, -0.865]"
1440,"[208.562, 191.092]","[-0.633, -0.736]","[2.4, -0.713]"
1441,"[161.476, 123.379]","[1.58, -0.307]","[-2.479, 1.483]"
1442,"[159.803, 148.48]","[-0.672, 0.793]","[0.473, -2.773]"
1443,"[181.83, 178.815]","[1.88, 0.934]","[-0.101, 3.134]"
1444,"[198.569, 169.856]","[0.796, 1.688]","[1.155, -1.905]"
1445,"[356.385, 137.064]","[1.211, 1.404]","[-0.195, 1.936]"
1446,"[175.69, 175.055]","[0.976, 2.114]","[-0.748, 2.458]"
1447,"[190.763, 156.137]","[-1.72, -0.592]","[-0.697, 2.59]"
1448,"[161.457, 142.163]","[-1.832, -0.269]","[-2.767, 0.671]"
1449,"[560.668, 459.906]","[-0.102, 0.068]","[-0.107, -0.898]"
1450,"[175.398, 168.458]","[0.8, -0.358]","[-1.778, 1.575]"
1451,"[170.357, 157.558]","[-0.415, -1.337]","[-0.065, -3.021]"
1452,"[210.288, 184.95]","[-0.011, 0.418]","[1.896, -1.254]"
1453,"[140.931, 113.933]","[1.562, -0.475]","[2.47, -1.015]"
1454,"[201.926, 176.154]","[-0.113, 0.548]","[-2.396, 1.038]"
1455,"[255.322, 133.598]","[0.596, -0.273]","[1.219, -1.395]"
1456,"[202.903, 115.171]","[-0.289, 0.841]","[-2.982, 0.373]"
1457,"[224.721, 124.096]","[-0.253, -1.467]","[-2.254, 0.625]"
1458,"[137.364, 123.562]","[0.872, -0.369]","[0.906, -2.185]"
1459,"[400.28, 345.031]","[0.783, 0.061]","[-1.815, 1.58]"
1460,"[211.227, 183.535]","[-0.336, -0.158]","[0.067, 2.803]"
1461,"[223.139, 183.261]","[0.387, 0.388]","[0.056, -2.749]"
1462,"[366.425, 346.726]","[0.812, 0.065]","[0.606, -0.028]"
1463,"[191.049, 190.612]","[1.912, 1.207]","[-0.98, 1.919]"
1464,"[208.549, 199.377]","[1.011, 1.071]","[0.759, -2.442]"
1465,"[192.316, 74.724]","[0.003, -2.402]","[0.57, -1.04]"
1466,"[204.799, 177.644]","[1.416, 2.006]","[2.593, -0.762]"
1467,"[201.224, 185.84]","[0.362, 0.976]","[-2.858, 0.378]"
1468,"[237.321, 148.973]","[1.366, 0.521]","[2.467, -0.152]"
1469,"[235.883, 159.797]","[1.12, 0.623]","[-0.334, -2.743]"
1470,"[230.2, 172.711]","[0.852, 0.392]","[2.885, -0.417]"
1471,"[219.327, 176.203]","[-0.663, -0.26]","[2.969, -0.019]"
1472,"[164.551, 152.239]","[-0.773, 0.499]","[2.39, -0.651]"
1473,"[264.231, 152.92]","[0.761, 0.218]","[3.111, -0.685]"
1474,"[190.962, 157.484]","[1.502, 2.344]","[2.757, -0.46]"
1475,"[189.803, 155.754]","[0.096, -1.511]","[-2.132, -0.731]"
1476,"[306.695, 193.045]","[0.129, 0.169]","[-1.939, 2.403]"
1477,"[204.503, 170.724]","[1.325, 0.202]","[1.647, -1.614]"
1478,"[203.034, 166.148]","[0.394, 1.438]","[2.897, -0.857]"
1479,"[208.552, 195.271]","[-0.793, -1.379]","[-1.473, 0.998]"
1480,"[205.504, 196.808]","[-1.343, -1.065]","[-0.424, 2.564]"
1481,"[164.883, 126.764]","[-0.019, 1.63]","[-2.459, 0.352]"
1482,"[193.125, 188.784]","[0.034, 0.428]","[1.749, -1.188]"
1483,"[180.741, 144.66]","[0.208, -0.407]","[-1.538, 1.209]"
1484,"[212.374, 114.374]","[0.051, -1.375]","[-1.268, 1.831]"
1485,"[197.621, 107.203]","[-2.447, -1.797]","[-1.885, 0.928]"
1486,"[192.601, 188.228]","[-1.967, -1.24]","[1.48, -1.715]"
1487,"[94.649, 75.619]","[1.068, -2.111]","[-0.011, 2.342]"
1488,"[156.402, 137.24]","[0.708, -0.96]","[-0.677, 2.245]"
1489,"[295.085, 95.182]","[-1.164, -1.334]","[0.745, -2.184]"
1490,"[197.385, 193.493]","[0.593, 0.164]","[-2.308, 0.828]"
1491,"[209.035, 188.618]","[0.567, 0.315]","[2.034, -0.988]"
1492,"[199.036, 193.991]","[0.139, 0.34]","[-0.214, 2.825]"
1493,"[189.313, 186.308]","[0.664, 0.835]","[1.564, -1.429]"
1494,"[115.199, 66.917]","[-0.747, 2.131]","[1.734, -1.335]"
1495,"[258.68, 155.488]","[-0.146, -1.502]","[1.454, -0.127]"
1496,"[182.664, 150.644]","[0.621, 1.906]","[-1.819, 1.42]"
1497,"[181.704, 166.314]","[-0.002, -1.357]","[-2.104, 0.205]"
1498,"[214.943, 177.352]","[-0.619, -0.192]","[0.559, -2.454]"
1499,"[266.54, 164.957]","[-0.408, -0.642]","[1.227, -1.266]"
1500,"[205.711, 197.562]","[0.772, 0.502]","[1.353, -1.984]"
1501,"[345.423, 45.401]","[0.007, 2.308]","[-1.209, 0.302]"
1502,"[198.231, 193.484]","[-0.075, -0.277]","[3.099, 0.045]"
1503,"[310.224, 181.734]","[-1.581, -0.124]","[-1.885, 1.632]"
1504,"[195.331, 171.005]","[-1.025, -1.855]","[2.588, -0.559]"
1505,"[219.634, 156.147]","[1.137, 0.447]","[-2.815, 0.252]"
1506,"[195.88, 191.416]","[1.162, 1.548]","[-1.538, 1.341]"
1507,"[301.638, 102.289]","[-0.664, -1.928]","[-2.411, 1.51]"
1508,"[194.465, 187.736]","[0.273, -0.317]","[1.333, -1.973]"
1509,"[196.095, 115.567]","[0.788, -0.548]","[0.111, -2.735]"
1510,"[196.392, 194.96]","[1.013, 0.56]","[-0.132, 3.007]"
1511,"[234.297, 203.288]","[0.908, 1.858]","[-0.721, -2.668]"
1512,"[151.384, 111.0]","[-0.153, -2.029]","[0.734, -2.61]"
1513,"[191.683, 186.243]","[1.105, -0.01]","[-1.993, 1.118]"
1514,"[204.574, 182.186]","[1.259, 0.929]","[2.671, -0.481]"
1515,"[202.423, 150.419]","[1.935, 0.804]","[1.01, -2.18]"
1516,"[121.995, 106.715]","[-1.536, 0.634]","[-2.917, 0.011]"
1517,"[217.681, 183.995]","[-0.413, -0.352]","[2.205, -0.9]"
1518,"[166.588, 115.238]","[1.072, -0.652]","[-3.065, -0.06]"
1519,"[208.767, 194.251]","[-0.421, 0.165]","[2.891, -0.18]"
1520,"[230.647, 150.94]","[-0.275, 0.758]","[0.973, 3.075]"
1521,"[179.203, 150.573]","[0.003, 1.181]","[0.853, -2.297]"
1522,"[212.692, 187.375]","[-0.194, -0.275]","[-1.646, 1.679]"
1523,"[235.881, 163.45]","[-0.329, -0.348]","[-2.549, 0.168]"
1524,"[200.057, 153.147]","[-0.189, -1.275]","[-0.697, 2.407]"
1525,"[227.064, 166.194]","[0.783, 0.794]","[1.596, -1.625]"
1526,"[205.967, 195.094]","[0.999, 1.237]","[-1.106, 1.952]"
1527,"[158.866, 152.853]","[-0.351, -1.76]","[-2.988, -0.255]"
1528,"[283.588, 135.211]","[-1.383, -0.56]","[-2.092, 1.684]"
1529,"[661.797, 629.326]","[-0.034, 0.603]","[-2.295, 1.229]"
1530,"[197.872, 191.464]","[-0.632, -0.192]","[1.529, -1.517]"
1531,"[190.49, 138.428]","[-0.49, -0.48]","[-0.41, 2.307]"
1532,"[167.507, 165.048]","[1.738, 0.63]","[0.208, -2.887]"
1533,"[246.841, 160.649]","[0.399, 0.01]","[0.107, -2.84]"
1534,"[207.429, 193.864]","[1.616, 1.296]","[-2.889, 0.471]"
1535,"[152.093, 136.047]","[-0.058, 1.702]","[-2.718, 0.397]"
1536,"[240.819, 168.729]","[-1.358, -1.057]","[-1.12, 1.858]"
1537,"[138.795, 133.12]","[-0.618, 1.028]","[-0.343, 3.082]"
1538,"[249.807, 211.067]","[-0.761, 0.225]","[-1.773, 1.103]"
1539,"[233.145, 150.512]","[-0.453, 0.424]","[0.145, -2.967]"
1540,"[335.461, 314.484]","[-0.177, -0.244]","[-1.593, 1.568]"
1541,"[303.522, 193.989]","[-1.256, -0.636]","[-2.186, 2.377]"
1542,"[230.63, 170.306]","[0.788, 0.643]","[-1.045, 2.131]"
1543,"[171.654, 163.743]","[0.671, 1.905]","[3.042, -0.164]"
1544,"[156.14, 148.884]","[-1.847, -0.332]","[0.46, -2.922]"
1545,"[563.955, 126.649]","[-0.348, -1.054]","[-2.137, 2.805]"
1546,"[215.017, 136.644]","[0.161, 1.795]","[2.632, 0.989]"
1547,"[196.38, 190.153]","[-0.469, -0.866]","[0.651, -2.491]"
1548,"[206.125, 159.808]","[-1.166, -0.251]","[-1.862, 1.21]"
1549,"[278.61, 136.489]","[-1.751, -1.323]","[0.488, -2.908]"
1550,"[183.14, 168.981]","[-0.796, 0.165]","[-1.786, 1.212]"
1551,"[176.967, 147.328]","[0.391, -1.053]","[-2.239, 0.438]"
1552,"[178.699, 159.826]","[0.753, 0.106]","[-0.652, 2.317]"
1553,"[120.713, 26.446]","[0.629, -1.984]","[0.224, -2.273]"
1554,"[195.998, 194.75]","[-0.653, -0.509]","[1.709, -1.277]"
1555,"[146.814, 100.325]","[-0.449, 1.728]","[2.082, -0.477]"
1556,"[204.613, 204.406]","[-0.919, -0.135]","[1.771, -1.411]"
1557,"[282.043, 153.301]","[0.451, 0.809]","[1.515, -1.2]"
1558,"[239.747, 225.576]","[0.404, -0.121]","[0.273, -2.834]"
1559,"[193.98, 188.4]","[-0.246, 0.534]","[-0.142, 2.611]"
1560,"[205.49, 177.331]","[-0.573, -1.332]","[-0.481, 2.767]"
1561,"[196.877, 185.732]","[-0.262, -0.908]","[2.275, -0.675]"
1562,"[199.95, 144.022]","[0.141, 0.841]","[-2.501, 0.85]"
1563,"[260.343, 144.71]","[1.315, 0.482]","[-2.946, 0.423]"
1564,"[223.298, 187.793]","[-0.703, -0.27]","[-2.434, 0.054]"
1565,"[269.308, 156.641]","[1.669, 1.713]","[2.408, -1.268]"
1566,"[222.488, 177.897]","[1.238, 0.977]","[-2.196, 1.086]"
1567,"[252.312, 120.563]","[1.667, 0.366]","[-0.605, -3.097]"
1568,"[325.124, 184.272]","[1.012, 1.155]","[-0.847, 1.05]"
1569,"[107.384, 78.248]","[1.154, -2.003]","[-1.928, 2.287]"
1570,"[227.274, 149.236]","[1.679, 0.597]","[-0.496, 2.002]"
1571,"[101.958, 84.64]","[1.398, -1.45]","[-1.85, 1.28]"
1572,"[227.961, 145.746]","[-0.091, -0.817]","[0.012, 2.821]"
1573,"[298.593, 134.714]","[0.038, 0.402]","[-3.082, 0.38]"
1574,"[197.542, 184.742]","[1.825, 1.483]","[0.641, -2.529]"
1575,"[181.802, 169.488]","[-0.303, -1.612]","[0.616, -2.4]"
1576,"[251.323, 160.235]","[1.484, 1.286]","[-2.709, 0.194]"
