,Momenta,Eta,Phi
367,"[521.059, 420.026]","[1.632, 1.74]","[2.257, -0.95]"
368,"[624.614, 620.722]","[-0.609, -1.437]","[0.204, -2.947]"
369,"[521.784, 425.841]","[-1.529, -1.42]","[2.422, -0.665]"
370,"[545.575, 406.413]","[-0.001, 0.649]","[-1.668, 1.483]"
371,"[516.622, 500.147]","[-0.187, -0.071]","[0.436, -2.705]"
372,"[395.041, 363.561]","[-2.177, -0.717]","[-2.804, 0.33]"
373,"[414.163, 353.675]","[1.305, -1.315]","[-1.875, 1.236]"
374,"[655.09, 653.114]","[-0.547, 0.204]","[1.327, -1.856]"
375,"[401.797, 384.09]","[-1.638, -0.001]","[-2.317, 0.743]"
376,"[559.101, 555.252]","[-0.058, 0.304]","[1.818, -1.323]"
377,"[569.243, 397.662]","[-1.727, -0.728]","[-0.85, 2.188]"
378,"[459.697, 419.269]","[-1.257, 0.294]","[2.402, -0.741]"
379,"[510.29, 507.237]","[0.227, 0.081]","[-3.117, 0.022]"
380,"[495.223, 474.728]","[-0.789, 0.309]","[-2.659, 0.558]"
381,"[453.432, 432.77]","[0.445, 0.967]","[2.393, -0.75]"
382,"[731.344, 640.178]","[0.338, -1.55]","[1.654, -1.666]"
383,"[854.095, 810.841]","[0.677, -1.051]","[2.798, -0.356]"
384,"[376.779, 346.485]","[1.293, 0.543]","[-1.648, 1.143]"
385,"[546.824, 542.406]","[-0.214, -1.415]","[1.454, -1.708]"
386,"[274.407, 272.753]","[-2.143, 0.066]","[2.45, -0.673]"
387,"[194.731, 186.339]","[2.402, -1.319]","[2.706, -0.515]"
388,"[400.681, 369.02]","[1.299, 0.137]","[-1.947, 1.121]"
389,"[469.392, 445.997]","[0.548, 1.451]","[3.087, 0.032]"
390,"[469.262, 429.558]","[0.784, 0.464]","[-1.734, 1.448]"
391,"[306.278, 301.373]","[0.726, -1.351]","[1.935, -1.179]"
392,"[300.429, 296.723]","[2.007, -0.138]","[2.525, -0.57]"
393,"[363.838, 321.824]","[-0.049, 1.793]","[-1.95, 1.246]"
394,"[409.478, 401.367]","[-1.084, 0.008]","[0.565, -2.631]"
395,"[480.313, 456.876]","[0.169, 1.67]","[2.65, -0.522]"
396,"[457.273, 442.326]","[-0.86, -1.766]","[0.001, -3.14]"
397,"[369.27, 366.172]","[0.425, 1.996]","[-1.562, 1.583]"
398,"[939.583, 858.935]","[0.406, 0.864]","[-1.41, 1.736]"
399,"[326.317, 321.626]","[0.587, -1.361]","[1.823, -1.376]"
400,"[519.759, 476.458]","[0.281, 0.43]","[2.604, -0.655]"
401,"[428.778, 420.032]","[-0.285, -1.04]","[0.653, -2.49]"
402,"[437.461, 419.339]","[1.082, -0.887]","[-2.741, 0.494]"
403,"[473.496, 468.786]","[-0.465, -1.005]","[2.485, -0.62]"
404,"[481.497, 440.129]","[0.548, 1.053]","[0.459, -2.694]"
405,"[501.134, 486.63]","[-0.853, -1.462]","[-1.483, 1.672]"
406,"[453.301, 450.087]","[0.034, -0.584]","[0.491, -2.626]"
407,"[388.0, 149.799]","[2.399, -0.527]","[2.895, -0.39]"
408,"[430.159, 381.466]","[0.2, -0.905]","[-1.948, 1.231]"
409,"[549.331, 506.505]","[0.595, 0.252]","[-0.696, 2.524]"
410,"[738.489, 735.268]","[1.162, 0.064]","[1.887, -1.24]"
411,"[813.298, 803.531]","[-0.847, -0.931]","[-0.825, 2.291]"
412,"[153.037, 152.775]","[-1.441, 2.194]","[-2.414, 0.679]"
413,"[189.954, 189.245]","[-1.006, 2.068]","[-1.361, 1.804]"
414,"[308.0, 297.466]","[1.886, -0.396]","[2.211, -0.98]"
415,"[616.248, 600.5]","[-0.352, -0.584]","[-0.971, 2.452]"
416,"[375.7, 358.298]","[-1.206, 0.878]","[-0.543, 2.522]"
417,"[179.33, 118.846]","[1.594, -2.159]","[-2.497, 0.807]"
418,"[630.566, 617.625]","[-2.131, -1.38]","[1.915, -0.874]"
419,"[550.712, 524.69]","[-0.468, -0.322]","[0.588, -2.54]"
420,"[416.061, 404.487]","[0.297, -0.613]","[0.823, -2.37]"
421,"[577.461, 575.108]","[-0.919, -0.406]","[0.489, -2.687]"
422,"[385.978, 349.14]","[1.032, -1.249]","[2.534, -0.552]"
423,"[570.561, 420.774]","[-0.655, -1.874]","[1.943, -1.685]"
424,"[404.517, 392.649]","[-1.666, -0.267]","[1.334, -1.808]"
425,"[521.73, 457.299]","[0.969, 1.055]","[1.778, -1.743]"
426,"[508.569, 447.311]","[0.892, -0.473]","[1.21, -1.757]"
427,"[474.579, 409.027]","[-0.541, -0.676]","[-1.453, 1.645]"
428,"[269.972, 269.623]","[-0.321, 2.327]","[2.537, -0.596]"
429,"[428.319, 394.264]","[1.571, -0.074]","[2.825, -0.176]"
430,"[388.831, 388.312]","[-1.254, 0.218]","[-3.022, 0.183]"
431,"[375.612, 363.247]","[1.07, -0.252]","[2.394, -0.843]"
432,"[624.962, 619.505]","[1.38, 0.362]","[-0.776, 2.33]"
433,"[444.67, 438.145]","[1.87, 1.298]","[0.842, -2.376]"
434,"[512.437, 380.747]","[0.348, 1.377]","[-2.953, 0.921]"
435,"[530.117, 462.235]","[1.513, 0.535]","[-1.755, 1.295]"
436,"[446.764, 437.529]","[0.944, 1.553]","[-1.211, 1.924]"
437,"[688.922, 673.265]","[-0.271, -1.328]","[2.204, -0.928]"
438,"[600.215, 531.874]","[0.038, -1.595]","[-2.203, 0.978]"
439,"[882.45, 615.296]","[1.975, -0.795]","[1.791, -1.094]"
440,"[529.835, 167.503]","[1.708, -1.303]","[0.802, -2.567]"
441,"[475.255, 471.335]","[0.523, -0.35]","[-1.596, 1.624]"
442,"[567.27, 543.422]","[-0.171, -0.779]","[2.915, -0.257]"
443,"[588.775, 463.592]","[-1.295, -0.255]","[2.304, -0.554]"
444,"[290.632, 244.401]","[-2.149, 0.689]","[0.497, -2.337]"
445,"[641.275, 567.695]","[0.215, 0.294]","[-0.675, 2.512]"
446,"[218.131, 216.277]","[2.378, -0.375]","[1.434, -1.729]"
447,"[378.042, 369.94]","[-0.286, 1.272]","[-1.834, 1.278]"
448,"[311.967, 304.378]","[0.825, -0.913]","[-1.453, 1.72]"
449,"[453.312, 406.124]","[1.615, 0.996]","[-0.184, 3.133]"
450,"[723.634, 692.85]","[-0.748, 0.072]","[-2.29, 0.867]"
451,"[412.693, 262.578]","[0.052, 1.937]","[-0.855, 2.573]"
452,"[584.158, 500.154]","[1.492, 0.684]","[1.054, -2.099]"
453,"[524.844, 436.028]","[1.472, 0.162]","[-2.045, 1.205]"
454,"[290.513, 289.152]","[1.044, -1.012]","[0.653, -2.303]"
455,"[227.488, 225.169]","[-1.247, 1.555]","[-3.027, 0.046]"
456,"[334.402, 239.781]","[0.235, 2.389]","[-2.796, -0.011]"
457,"[535.397, 531.8]","[0.991, -1.426]","[2.731, -0.426]"
458,"[506.242, 448.775]","[0.869, 2.222]","[-2.758, 0.173]"
459,"[398.836, 384.617]","[-0.454, 1.398]","[-2.839, 0.383]"
460,"[469.206, 457.266]","[1.616, 1.003]","[-0.19, 3.004]"
461,"[610.803, 590.494]","[1.392, 0.355]","[2.82, -0.354]"
462,"[427.973, 349.01]","[0.736, 0.233]","[0.459, -2.519]"
463,"[346.618, 340.245]","[-0.784, 1.505]","[-2.344, 0.807]"
464,"[528.69, 301.335]","[0.749, -0.397]","[-2.871, -0.044]"
465,"[306.439, 283.776]","[-2.185, 0.149]","[-1.425, 1.876]"
466,"[524.209, 517.534]","[1.919, 0.974]","[-0.111, 3.049]"
467,"[297.954, 269.344]","[2.223, 0.103]","[0.306, -2.948]"
468,"[514.352, 484.221]","[-1.34, -0.735]","[-2.609, 0.471]"
469,"[337.198, 255.274]","[-0.387, 1.693]","[2.554, -0.04]"
470,"[586.955, 570.674]","[-0.974, -0.018]","[-2.778, 0.444]"
471,"[722.349, 720.052]","[0.281, -0.227]","[-2.963, 0.186]"
472,"[672.771, 649.456]","[0.128, 0.701]","[-0.559, 2.728]"
473,"[509.371, 503.777]","[1.553, 1.639]","[2.08, -1.034]"
474,"[133.876, 128.902]","[2.25, -1.689]","[-1.826, 1.347]"
475,"[434.412, 430.459]","[-0.232, -0.939]","[-2.324, 0.754]"
476,"[496.752, 417.72]","[1.295, 1.147]","[-1.993, 1.336]"
477,"[436.345, 407.062]","[-0.014, -1.281]","[2.428, -0.644]"
478,"[500.949, 455.275]","[0.38, 0.88]","[-2.217, 1.193]"
479,"[293.874, 220.213]","[0.341, -2.09]","[-2.619, 0.392]"
480,"[446.011, 427.152]","[2.142, 1.004]","[-0.308, 2.731]"
481,"[473.803, 436.875]","[-1.034, -1.363]","[0.038, -3.113]"
482,"[1023.772, 410.947]","[-0.278, 0.217]","[-1.7, 2.655]"
483,"[315.11, 314.643]","[-1.318, 1.51]","[2.733, -0.313]"
484,"[272.42, 272.284]","[-2.385, 0.11]","[1.077, -2.066]"
485,"[486.586, 467.28]","[-1.41, -1.516]","[-2.567, 0.837]"
486,"[461.803, 456.3]","[1.321, 0.802]","[0.758, -2.396]"
487,"[546.204, 413.621]","[-1.29, -0.602]","[0.408, -1.932]"
488,"[297.023, 292.663]","[2.221, -0.114]","[2.532, -0.53]"
489,"[348.071, 344.688]","[-0.301, 1.73]","[-0.35, 2.849]"
490,"[519.522, 517.419]","[-0.711, 0.715]","[-0.44, 2.609]"
491,"[175.28, 148.578]","[-1.058, 2.335]","[3.013, -0.069]"
492,"[661.661, 659.041]","[-0.125, 0.25]","[-2.248, 0.91]"
493,"[455.289, 447.255]","[1.797, 1.985]","[-0.428, 2.66]"
494,"[823.684, 815.766]","[0.611, -0.676]","[0.899, -2.216]"
495,"[216.002, 210.346]","[-1.445, 1.549]","[-0.806, 2.527]"
496,"[576.81, 568.93]","[-1.727, -1.059]","[0.273, -2.816]"
497,"[557.124, 548.069]","[0.142, 0.206]","[-2.971, 0.191]"
498,"[1051.852, 1040.974]","[-0.126, 0.705]","[-2.997, 0.137]"
499,"[553.055, 408.412]","[-1.784, -1.12]","[2.19, -1.096]"
500,"[449.985, 435.253]","[2.149, 0.722]","[1.506, -1.554]"
501,"[544.049, 521.791]","[0.92, -0.053]","[1.935, -1.192]"
502,"[633.633, 630.734]","[0.141, 1.735]","[-0.066, 3.086]"
503,"[430.564, 406.647]","[-0.524, 0.642]","[-2.304, 0.7]"
504,"[520.6, 480.277]","[0.187, -1.223]","[1.433, -1.709]"
505,"[684.146, 601.42]","[0.1, -0.481]","[1.654, -0.902]"
506,"[467.603, 455.48]","[0.715, 1.086]","[2.083, -1.103]"
507,"[571.655, 548.388]","[-1.322, -0.398]","[-0.697, 2.462]"
508,"[526.389, 520.071]","[-0.323, -0.22]","[-2.292, 0.826]"
509,"[510.61, 413.41]","[0.692, 0.104]","[-2.026, 1.093]"
510,"[414.196, 403.177]","[0.286, 2.025]","[2.579, -0.557]"
511,"[305.097, 295.6]","[-1.891, 0.444]","[3.124, -0.147]"
512,"[397.195, 357.128]","[-0.315, 1.805]","[-0.567, 2.456]"
513,"[773.219, 415.835]","[0.117, -0.152]","[-1.375, 1.317]"
514,"[532.56, 478.813]","[1.453, 1.855]","[-2.719, -0.194]"
515,"[288.088, 206.343]","[-1.739, 2.037]","[-1.853, 0.775]"
516,"[395.647, 391.291]","[1.244, 2.426]","[0.331, -2.809]"
517,"[485.5, 460.41]","[-0.447, 1.382]","[-0.19, 3.075]"
518,"[447.944, 433.168]","[0.726, 1.215]","[-1.692, 1.475]"
519,"[286.092, 271.201]","[2.162, -0.675]","[1.168, -1.948]"
520,"[259.75, 245.786]","[-1.182, 1.511]","[0.719, -2.235]"
521,"[303.17, 302.61]","[-0.967, 1.205]","[-0.947, 1.673]"
522,"[300.223, 294.412]","[-1.517, 0.476]","[2.974, -0.242]"
523,"[722.876, 393.288]","[-1.224, -1.045]","[1.001, -1.474]"
524,"[543.181, 535.711]","[-1.517, -1.235]","[0.089, -3.08]"
525,"[389.621, 368.835]","[0.384, -1.204]","[-1.994, 1.163]"
526,"[491.128, 474.463]","[-0.295, -0.347]","[-2.015, 1.202]"
527,"[243.154, 226.786]","[-0.4, 2.222]","[2.207, -0.924]"
528,"[663.734, 651.391]","[0.89, 1.284]","[-0.235, 2.93]"
529,"[433.435, 415.319]","[1.195, 0.498]","[2.808, -0.364]"
530,"[501.62, 484.339]","[-2.482, -1.753]","[1.725, -1.421]"
531,"[426.671, 418.073]","[2.042, 0.222]","[-2.451, 0.71]"
532,"[517.075, 493.167]","[1.108, 1.397]","[0.326, -2.757]"
533,"[508.74, 503.4]","[-0.871, -0.461]","[-0.174, 2.93]"
534,"[446.88, 428.82]","[0.013, -1.216]","[-1.668, 1.608]"
535,"[510.811, 505.191]","[-0.315, 0.321]","[-1.718, 1.409]"
536,"[390.144, 383.313]","[-0.328, 1.011]","[0.847, -2.293]"
537,"[526.141, 501.869]","[-0.641, -0.665]","[1.187, -1.954]"
538,"[473.783, 449.47]","[-0.737, -0.501]","[2.625, -0.617]"
539,"[539.183, 535.621]","[-0.237, 0.63]","[0.456, -2.637]"
540,"[509.373, 493.528]","[0.464, -0.138]","[0.499, -2.641]"
541,"[431.415, 426.064]","[0.578, -0.582]","[-0.584, 2.592]"
542,"[357.414, 346.263]","[2.375, 0.058]","[1.822, -1.32]"
543,"[382.967, 342.13]","[-0.163, -1.588]","[2.84, -0.375]"
544,"[686.095, 575.665]","[0.673, 0.466]","[-2.159, 1.162]"
545,"[481.751, 343.214]","[-0.051, 1.145]","[0.407, -2.758]"
546,"[447.046, 416.799]","[-1.768, -1.048]","[-1.778, 1.367]"
547,"[538.593, 538.14]","[0.121, -0.584]","[-0.528, 2.513]"
548,"[750.962, 618.581]","[-1.355, -1.297]","[0.117, -2.817]"
549,"[457.867, 337.995]","[-0.871, 0.532]","[-2.918, -0.048]"
550,"[531.22, 513.164]","[-0.502, 0.419]","[0.18, -2.978]"
551,"[440.459, 434.342]","[1.571, -0.001]","[-2.979, 0.216]"
552,"[441.335, 398.623]","[0.305, -0.86]","[0.67, -2.312]"
553,"[647.686, 530.674]","[-0.165, -0.431]","[-2.366, 0.493]"
554,"[478.004, 477.513]","[1.229, 1.313]","[-2.488, 0.658]"
555,"[397.639, 393.567]","[0.157, -0.89]","[2.751, -0.404]"
556,"[460.004, 451.892]","[-1.052, -2.189]","[2.844, -0.415]"
557,"[496.249, 407.789]","[0.31, -0.356]","[3.066, -0.31]"
558,"[420.639, 345.671]","[0.425, -1.184]","[-1.018, 2.027]"
559,"[343.359, 298.67]","[0.355, -1.679]","[0.685, -2.743]"
560,"[497.613, 352.692]","[1.443, 0.014]","[0.784, -2.434]"
561,"[381.916, 360.022]","[0.848, -0.956]","[-2.041, 1.099]"
562,"[264.78, 199.693]","[-1.585, 1.118]","[-3.035, 0.288]"
563,"[378.831, 368.224]","[0.962, -0.586]","[-0.272, 2.861]"
564,"[388.223, 334.124]","[-2.332, -1.561]","[-0.131, 2.958]"
565,"[615.555, 612.186]","[-0.88, -1.073]","[1.662, -1.473]"
566,"[798.279, 743.51]","[-0.775, 0.711]","[-1.54, 1.597]"
567,"[431.001, 371.855]","[2.111, 1.036]","[-1.092, 2.252]"
568,"[247.646, 156.596]","[-1.83, 1.579]","[1.902, -1.038]"
569,"[531.795, 380.264]","[2.074, 1.047]","[1.413, -2.124]"
570,"[455.933, 448.312]","[-0.952, -0.686]","[-3.069, 0.094]"
571,"[676.043, 596.505]","[-1.269, -1.132]","[-0.19, 2.718]"
572,"[467.441, 462.947]","[0.044, 0.923]","[-2.767, 0.411]"
573,"[479.908, 479.56]","[-0.61, -0.361]","[1.718, -1.491]"
574,"[266.016, 189.115]","[-1.385, 1.548]","[1.14, -2.398]"
575,"[879.821, 187.461]","[-0.296, 1.02]","[2.998, -0.968]"
576,"[505.979, 501.14]","[0.544, 0.645]","[-1.556, 1.947]"
577,"[560.967, 525.946]","[-1.363, -1.822]","[-0.012, 3.064]"
578,"[489.737, 474.884]","[-0.796, -0.943]","[-1.468, 1.745]"
579,"[635.112, 558.896]","[0.196, -0.588]","[-3.102, -0.199]"
580,"[279.67, 259.654]","[-0.687, 1.534]","[0.573, -2.598]"
581,"[426.424, 418.658]","[0.473, 1.5]","[-1.436, 1.674]"
582,"[456.63, 445.032]","[1.64, 1.218]","[-2.473, 0.622]"
583,"[477.717, 472.742]","[1.296, 0.847]","[-0.499, 2.752]"
584,"[285.659, 174.299]","[1.912, -1.658]","[-1.457, 2.38]"
585,"[528.191, 525.504]","[-1.993, -1.649]","[0.821, -2.36]"
586,"[458.721, 158.767]","[-0.507, -1.001]","[-0.309, 1.917]"
587,"[391.441, 375.701]","[0.976, -2.411]","[2.029, -1.097]"
588,"[434.38, 427.82]","[1.346, -1.106]","[2.876, -0.238]"
589,"[414.109, 409.268]","[-1.622, -0.578]","[1.607, -1.462]"
590,"[244.899, 206.503]","[-1.591, 1.111]","[-1.857, 1.879]"
591,"[577.799, 478.406]","[-0.738, 0.783]","[0.964, -1.777]"
592,"[411.205, 333.694]","[-0.299, 1.127]","[2.449, -0.694]"
593,"[552.541, 544.975]","[0.235, 0.824]","[-1.473, 1.774]"
594,"[338.863, 323.672]","[-0.701, 1.208]","[-0.547, 2.62]"
595,"[358.228, 300.129]","[-0.029, 2.196]","[-2.094, 1.023]"
596,"[298.763, 280.857]","[1.369, -0.664]","[0.529, -2.557]"
597,"[441.791, 425.671]","[1.263, 0.125]","[3.135, -0.076]"
598,"[339.871, 334.478]","[0.873, -0.997]","[-1.613, 1.422]"
599,"[376.114, 348.811]","[1.907, 0.519]","[2.432, -0.636]"
600,"[327.73, 274.798]","[1.735, -0.385]","[0.189, -2.96]"
601,"[290.531, 288.218]","[0.055, 2.116]","[0.824, -2.317]"
602,"[773.146, 384.342]","[-0.305, 0.358]","[0.979, 2.842]"
603,"[513.641, 512.146]","[0.113, 0.073]","[-2.529, 0.628]"
604,"[343.792, 309.965]","[-0.272, 1.811]","[-1.776, 1.379]"
605,"[456.74, 333.128]","[-1.889, -0.046]","[0.667, -2.971]"
606,"[480.757, 418.472]","[-0.555, 1.763]","[-0.55, 2.671]"
607,"[417.56, 156.904]","[-0.731, 2.005]","[1.996, -0.424]"
608,"[594.157, 563.163]","[0.541, -0.419]","[2.294, 0.777]"
609,"[635.429, 500.141]","[0.404, -1.941]","[2.996, -0.046]"
610,"[217.899, 163.537]","[-0.775, 2.351]","[-0.191, 3.087]"
611,"[628.239, 624.911]","[0.49, -0.062]","[0.678, -2.438]"
612,"[623.031, 125.394]","[0.946, -1.746]","[1.063, -2.42]"
613,"[447.663, 444.644]","[-0.162, -1.254]","[0.044, -3.1]"
614,"[276.068, 267.455]","[-1.92, 0.581]","[1.404, -1.731]"
615,"[401.522, 387.654]","[0.796, -0.547]","[-1.68, 1.57]"
616,"[241.115, 233.84]","[-2.484, 0.411]","[-1.226, 1.966]"
617,"[371.114, 342.83]","[0.219, 1.661]","[-2.412, 0.648]"
618,"[456.211, 440.035]","[-0.165, -0.405]","[2.794, -0.335]"
619,"[498.425, 454.773]","[0.601, 2.442]","[2.501, -0.584]"
620,"[466.827, 461.469]","[-0.535, 0.682]","[-2.91, 0.2]"
621,"[450.415, 423.236]","[-1.042, -0.037]","[0.332, -2.863]"
622,"[448.945, 433.384]","[-0.137, -0.809]","[2.551, -0.553]"
623,"[498.57, 470.228]","[-1.693, -1.804]","[1.514, -1.62]"
624,"[457.987, 447.7]","[-0.787, -1.271]","[-2.463, 0.582]"
625,"[716.203, 714.154]","[-0.918, -1.613]","[3.017, -0.138]"
626,"[551.859, 539.841]","[-0.442, -1.426]","[-2.114, 1.05]"
627,"[719.981, 713.003]","[-0.635, -0.084]","[-2.304, 0.82]"
628,"[463.974, 424.012]","[-0.282, 1.795]","[-1.654, 1.498]"
629,"[537.585, 516.447]","[-0.891, -0.79]","[1.457, -1.558]"
630,"[509.316, 503.484]","[1.814, 0.983]","[2.846, -0.306]"
631,"[489.955, 229.886]","[-1.767, 0.082]","[-0.076, 2.953]"
632,"[815.011, 802.359]","[0.033, 0.83]","[2.701, -0.155]"
633,"[375.119, 362.797]","[1.426, -0.16]","[-1.674, 1.388]"
634,"[602.547, 471.896]","[-1.615, -0.063]","[2.219, -0.944]"
635,"[524.75, 517.761]","[0.432, 0.465]","[0.794, -2.416]"
636,"[329.593, 302.844]","[-0.816, 1.141]","[-0.89, 2.411]"
637,"[692.697, 646.303]","[1.31, 1.293]","[0.895, -2.241]"
638,"[454.037, 280.103]","[1.119, -0.569]","[-0.073, 1.808]"
639,"[902.051, 845.11]","[1.247, 1.301]","[0.959, -2.156]"
640,"[767.565, 761.317]","[-0.68, 0.876]","[0.488, -2.642]"
641,"[355.533, 280.228]","[-1.134, 0.915]","[1.762, -1.747]"
642,"[366.66, 363.239]","[-0.746, -2.445]","[-1.2, 2.005]"
643,"[393.415, 221.684]","[-0.23, -2.392]","[0.098, 3.091]"
644,"[458.397, 452.349]","[1.418, 1.679]","[-2.028, 1.091]"
645,"[741.962, 305.722]","[-0.874, 0.907]","[-2.954, 0.18]"
646,"[516.713, 485.524]","[0.164, -0.656]","[-1.312, 1.735]"
647,"[479.472, 468.403]","[1.812, 1.334]","[1.527, -1.602]"
648,"[287.871, 217.833]","[0.131, 2.492]","[-0.6, 2.887]"
649,"[419.355, 348.423]","[-1.601, 0.048]","[-0.155, 2.957]"
650,"[313.554, 94.971]","[1.627, -1.658]","[0.896, -2.659]"
651,"[750.009, 694.426]","[-0.386, 0.946]","[-0.893, 2.198]"
652,"[482.516, 434.352]","[0.082, -0.207]","[-0.797, 2.374]"
653,"[421.389, 353.988]","[-1.933, -0.521]","[1.395, -2.234]"
654,"[538.371, 538.279]","[0.641, 0.462]","[-2.653, 0.558]"
655,"[449.259, 422.117]","[0.986, 1.702]","[-2.009, 1.17]"
656,"[407.961, 357.924]","[-2.371, -0.937]","[-0.398, 2.753]"
657,"[517.969, 448.851]","[-1.123, -1.819]","[-0.715, 2.508]"
658,"[484.393, 367.122]","[-0.167, 0.143]","[-2.374, 0.95]"
659,"[620.675, 594.367]","[-1.847, -1.301]","[-1.875, 1.221]"
660,"[516.198, 482.431]","[-1.187, -0.631]","[-1.56, 1.518]"
661,"[669.895, 650.199]","[0.989, 0.753]","[2.365, -0.865]"
662,"[835.201, 807.151]","[-0.514, -0.641]","[1.803, -1.36]"
663,"[385.637, 343.697]","[0.811, -1.275]","[2.923, -0.067]"
664,"[252.874, 243.884]","[-1.014, 1.398]","[-1.658, 1.408]"
665,"[511.8, 449.03]","[0.958, 1.0]","[1.349, -1.611]"
666,"[479.816, 479.717]","[-1.723, -1.817]","[1.747, -1.401]"
667,"[293.546, 292.906]","[1.282, -1.629]","[1.079, -1.943]"
668,"[384.376, 376.277]","[2.388, -0.074]","[-0.677, 2.44]"
669,"[430.597, 370.068]","[0.524, -0.634]","[1.041, -2.073]"
670,"[519.485, 511.331]","[-1.127, -0.241]","[-0.096, 3.033]"
671,"[492.881, 443.864]","[-0.34, -0.851]","[-0.573, 2.687]"
672,"[507.714, 496.49]","[0.301, 1.099]","[-1.776, 1.351]"
673,"[556.203, 510.603]","[0.077, 0.553]","[1.106, -1.942]"
674,"[385.8, 343.642]","[1.996, -0.217]","[-1.992, 1.134]"
675,"[291.688, 219.434]","[0.255, -2.389]","[1.544, -1.473]"
676,"[529.132, 429.698]","[-0.811, -0.404]","[1.262, -1.856]"
677,"[385.577, 379.982]","[0.324, 1.886]","[-2.441, 0.883]"
678,"[289.066, 281.245]","[-1.96, 0.123]","[-1.738, 1.541]"
679,"[344.957, 325.234]","[-0.819, -2.44]","[0.28, -2.901]"
680,"[462.032, 429.26]","[-0.419, -1.262]","[-2.593, 0.537]"
681,"[568.902, 315.252]","[0.38, 1.12]","[-2.937, 0.105]"
682,"[310.286, 297.835]","[1.739, -0.928]","[0.77, -2.404]"
683,"[823.031, 600.297]","[-1.299, -1.52]","[2.589, -0.393]"
684,"[652.929, 647.593]","[-1.056, 0.135]","[3.054, -0.071]"
685,"[467.604, 434.785]","[-1.057, -0.503]","[-0.975, 2.163]"
686,"[402.773, 332.232]","[-1.664, 0.118]","[0.086, -3.015]"
687,"[499.198, 432.159]","[0.0, -0.61]","[0.215, -2.77]"
688,"[484.018, 475.614]","[-1.163, -2.232]","[0.523, -2.633]"
689,"[434.718, 408.326]","[-1.176, -2.172]","[0.951, -2.473]"
690,"[559.045, 471.662]","[-0.452, 1.301]","[-1.08, 2.022]"
691,"[667.772, 632.766]","[1.241, 0.917]","[2.18, -0.91]"
692,"[356.455, 341.939]","[0.18, -1.551]","[1.058, -1.918]"
693,"[610.651, 433.446]","[-1.612, -0.817]","[2.03, -1.039]"
694,"[517.382, 452.65]","[0.487, 0.856]","[-0.131, 3.029]"
695,"[629.604, 335.509]","[0.71, 0.027]","[2.048, -0.405]"
696,"[371.81, 254.776]","[-0.767, 1.206]","[2.196, -1.031]"
697,"[531.066, 522.1]","[0.596, 1.907]","[0.898, -2.244]"
698,"[383.091, 372.984]","[1.669, 0.047]","[1.552, -1.53]"
699,"[347.459, 313.896]","[0.277, 2.436]","[-0.33, 2.714]"
700,"[449.284, 431.066]","[1.56, 2.249]","[2.738, -0.371]"
701,"[313.623, 304.812]","[1.382, -0.491]","[-0.718, 2.445]"
702,"[427.667, 401.944]","[1.107, 2.003]","[2.12, -0.693]"
703,"[345.671, 342.942]","[0.984, -0.726]","[0.518, -2.626]"
704,"[462.415, 358.987]","[-1.888, -0.619]","[-2.013, 1.034]"
705,"[437.814, 416.494]","[0.415, -0.617]","[-2.64, 0.375]"
706,"[348.703, 340.313]","[1.147, -0.76]","[2.207, -1.281]"
707,"[604.881, 371.465]","[0.101, -0.857]","[1.052, -1.921]"
708,"[390.064, 370.269]","[0.185, 1.632]","[-2.219, 0.976]"
709,"[472.671, 458.539]","[0.429, -1.521]","[-3.052, 0.055]"
710,"[399.574, 398.424]","[1.978, 0.175]","[-0.833, 2.276]"
711,"[188.608, 181.344]","[-2.037, 1.495]","[2.617, -0.546]"
712,"[1034.958, 1031.056]","[-0.022, 0.09]","[1.574, -1.542]"
713,"[449.164, 436.252]","[-0.445, -1.673]","[2.014, -1.122]"
714,"[232.95, 206.892]","[2.063, -0.638]","[1.617, -1.422]"
715,"[522.617, 518.401]","[0.34, -0.041]","[2.425, -0.718]"
716,"[357.697, 349.804]","[-0.163, 1.85]","[-3.071, -1.125]"
717,"[391.41, 309.825]","[-0.753, 0.888]","[-0.684, 2.705]"
718,"[495.134, 465.475]","[-0.609, -0.63]","[-2.498, 0.645]"
719,"[473.183, 420.946]","[1.613, 2.03]","[2.612, -0.488]"
720,"[209.966, 196.377]","[2.4, -0.563]","[2.467, -0.701]"
721,"[533.476, 525.727]","[-0.982, -0.311]","[-0.059, 3.082]"
722,"[483.871, 463.631]","[1.547, 0.582]","[-0.756, 2.38]"
723,"[198.446, 162.981]","[1.999, -1.275]","[-2.813, 0.616]"
724,"[338.877, 273.233]","[-0.466, 2.145]","[0.814, -2.443]"
725,"[1029.518, 1002.149]","[-0.999, -1.279]","[-0.917, 2.246]"
726,"[338.883, 338.206]","[-0.804, 1.288]","[-2.266, 0.852]"
727,"[336.197, 306.005]","[-0.016, -2.087]","[-2.503, 0.591]"
728,"[969.489, 765.56]","[0.958, -0.136]","[-1.526, 1.609]"
729,"[342.554, 320.164]","[-0.564, -2.353]","[2.101, -1.044]"
730,"[723.859, 608.315]","[0.987, 0.978]","[0.85, -2.139]"
731,"[378.836, 358.403]","[-2.26, -0.126]","[0.691, -2.326]"
732,"[525.001, 520.388]","[0.635, 1.378]","[1.434, -1.869]"
733,"[476.063, 450.311]","[0.275, -0.163]","[0.206, -2.831]"
734,"[319.744, 272.604]","[-0.79, 1.24]","[1.516, -1.531]"
