,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
50448,348.314,319.175,-1.434,-1.623,-2.211,0.999
50449,318.714,310.067,-0.64,0.279,2.104,-1.108
50450,371.547,319.205,0.253,1.009,-1.281,1.704
50451,344.171,317.705,-0.951,-2.163,-0.689,2.456
50452,400.208,374.798,-1.611,-0.592,-1.541,1.642
50453,462.673,454.751,-1.075,-1.54,-1.985,1.137
50454,351.115,342.715,1.593,1.567,1.276,-1.855
50455,462.732,462.03,1.249,-0.536,1.653,-1.488
50456,325.805,323.131,0.553,1.65,2.694,-0.437
50457,517.418,457.516,-0.2,-0.347,2.85,-0.23
50458,305.964,192.279,0.294,-1.674,-1.051,2.565
50459,438.786,421.281,0.436,-0.079,2.012,-1.237
50460,437.454,427.872,-1.366,-1.413,0.838,-2.299
50461,230.055,201.958,1.056,-1.018,2.056,-1.067
50462,421.735,228.466,-0.722,-2.265,-0.34,-3.139
50463,323.614,283.8,0.026,1.011,-0.515,2.655
50464,379.369,351.066,1.022,1.366,-1.975,1.173
50465,352.687,237.83,1.419,-0.098,2.868,-0.354
50466,307.926,295.026,-1.161,-2.281,-1.563,1.616
50467,200.443,183.623,-0.759,1.886,-0.244,2.97
50468,379.488,334.386,-0.424,-0.678,-0.012,3.104
50469,393.079,375.575,-1.061,-1.925,1.618,-1.46
50470,359.705,358.463,-0.091,0.641,2.141,-0.895
50471,414.832,402.547,1.14,0.802,2.647,-0.491
50472,365.359,306.9,-0.546,-0.159,2.943,0.243
50473,630.271,536.623,0.719,1.002,1.719,-1.734
50474,185.718,172.853,0.841,-1.857,1.735,-1.371
50475,196.248,182.505,-0.351,2.0,2.904,-0.244
50476,365.705,359.029,1.007,1.018,0.72,-2.428
50477,268.766,232.414,1.311,-0.893,-0.373,2.723
50478,320.728,203.899,0.127,1.745,-1.152,2.055
50479,401.743,394.093,-0.409,1.463,0.137,-3.048
50480,382.121,319.832,1.671,-0.552,-0.623,2.531
50481,451.797,270.66,-0.602,-0.504,0.281,3.004
50482,355.367,290.989,2.466,0.648,0.68,-2.779
50483,292.293,292.189,0.156,1.06,-2.012,1.398
50484,226.145,218.387,-1.407,0.383,1.852,-1.106
50485,321.536,318.087,0.263,1.33,0.269,-2.801
50486,562.461,493.454,1.061,2.304,2.345,-1.075
50487,319.323,286.676,0.801,1.725,-1.241,1.926
50488,452.531,388.704,-1.329,-0.646,3.116,-0.064
50489,601.766,574.335,-1.292,-0.89,-2.108,1.159
50490,306.456,305.665,-1.58,-0.814,-1.031,2.143
50491,575.608,484.208,1.411,1.251,-1.169,1.943
50492,330.938,325.709,0.566,1.189,-0.445,2.742
50493,277.095,108.685,0.426,-2.343,-2.689,0.34
50494,368.746,354.899,-0.982,-1.113,1.925,-1.22
50495,494.56,494.306,0.613,0.686,0.897,-2.246
50496,342.078,212.257,-0.847,-0.167,-3.047,0.471
50497,179.907,128.429,1.504,-1.968,-2.187,0.35
50498,445.669,337.676,-0.731,-0.324,-0.13,2.626
50499,321.516,254.031,0.6,-0.889,-0.468,2.849
50500,341.273,334.066,-0.741,-1.814,-1.184,1.857
50501,323.397,305.868,-0.871,0.068,0.385,-2.708
50502,374.374,371.566,0.321,-1.671,-1.868,1.272
50503,349.887,288.657,1.544,0.633,2.141,-0.93
50504,479.073,349.165,-0.026,1.817,1.873,-0.926
50505,339.223,329.422,0.505,-0.811,-2.528,0.61
50506,216.991,204.576,-1.16,1.254,-1.968,1.133
50507,421.11,410.738,-0.566,0.174,-2.752,0.36
50508,336.927,329.013,-0.533,0.112,0.56,-2.584
50509,317.829,271.324,-1.636,-0.442,2.215,-0.902
50510,300.566,227.609,-1.847,-0.463,-1.329,2.012
50511,589.65,556.113,0.395,1.558,-2.312,0.77
50512,362.206,320.423,-0.969,0.68,2.715,-0.205
50513,358.725,323.499,-1.05,-0.856,-2.628,0.485
50514,342.89,332.856,-1.214,-2.432,1.172,-2.022
50515,183.794,143.387,-2.098,0.675,2.099,-1.265
50516,330.556,325.582,-1.073,-1.37,-2.552,0.592
50517,401.094,397.863,-1.39,-1.221,-0.924,2.066
50518,280.503,191.05,-0.814,-2.494,-2.199,1.128
50519,371.402,341.805,-0.487,0.173,-0.854,2.376
50520,407.976,402.779,0.949,-0.961,-1.178,1.982
50521,297.446,287.981,-0.663,1.169,2.768,-0.275
50522,569.675,343.536,0.021,0.582,3.027,-0.312
50523,559.164,558.718,-1.593,-0.109,1.92,-1.163
50524,344.633,299.779,1.374,0.657,0.06,-3.087
50525,405.591,393.338,-1.658,-0.665,-3.051,0.049
50526,619.163,435.161,0.054,0.6,-0.991,3.051
50527,489.667,473.974,0.625,0.983,-0.502,2.757
50528,434.008,341.986,0.518,0.931,-1.86,1.255
50529,263.496,244.103,0.485,-1.577,2.171,-2.201
50530,283.627,218.489,-2.222,-0.703,-0.866,2.558
50531,507.579,329.773,-1.09,-1.018,1.914,-0.875
50532,275.919,247.576,-0.284,-2.385,0.151,2.674
50533,204.92,203.945,1.565,-0.852,2.04,-1.115
50534,542.401,504.329,0.006,0.934,-2.841,0.277
50535,297.196,268.994,0.263,-0.94,-2.572,0.516
50536,680.2,641.803,-0.778,-0.573,2.982,-0.137
50537,294.848,282.917,-0.221,0.979,0.382,-2.766
50538,355.903,355.328,1.089,1.979,1.178,-1.967
50539,365.473,364.001,1.098,1.924,-2.534,0.654
50540,347.355,334.501,-1.106,-0.671,0.314,-2.813
50541,321.843,307.078,0.986,1.561,3.057,-0.057
50542,387.587,377.37,-0.459,-0.063,-3.038,0.018
50543,485.729,229.531,-0.27,-0.596,-0.498,2.679
50544,396.183,341.73,0.565,0.336,2.961,0.011
50545,283.905,280.729,1.278,2.398,-2.97,0.16
50546,369.674,353.803,0.145,1.465,-0.611,2.521
50547,375.944,359.611,1.14,1.544,-1.347,2.049
50548,418.462,214.103,0.796,-0.69,1.858,-0.472
50549,361.307,321.117,-0.837,-0.571,-1.263,1.684
50550,304.178,264.716,-1.108,1.23,0.743,-2.401
50551,321.141,296.254,-1.06,-1.838,0.207,-2.99
50552,280.923,277.296,1.046,-0.333,1.71,-1.517
50553,291.43,258.851,-2.208,-0.318,1.883,-1.244
50554,367.399,348.173,0.703,1.098,-2.114,1.091
50555,325.072,318.941,2.462,2.178,-2.562,0.652
50556,375.93,331.653,-1.261,-1.311,-0.546,2.693
50557,319.293,317.054,-0.968,-0.404,-0.101,3.046
50558,531.595,363.617,0.964,0.4,-1.232,-2.934
50559,532.929,295.747,-0.6,0.839,-0.051,2.048
50560,334.154,267.979,0.01,-1.219,0.545,-2.278
50561,548.329,516.154,0.242,0.611,1.414,-1.774
50562,493.169,435.014,-1.083,-0.748,-2.845,0.215
50563,428.711,424.799,1.915,1.072,-2.589,0.563
50564,420.671,345.174,-0.033,-1.305,2.384,-0.44
50565,312.903,236.953,-0.557,1.021,2.565,-0.135
50566,209.189,204.113,1.95,-0.48,2.778,-0.374
50567,388.145,324.258,-1.635,1.339,1.547,-1.698
50568,419.716,396.532,-1.804,1.008,0.333,-2.833
50569,364.175,355.775,-0.964,-0.828,-1.13,2.033
50570,316.124,205.976,-1.788,-0.03,-0.49,2.34
50571,477.777,388.96,-0.987,-2.336,-2.766,0.24
50572,379.043,352.835,0.623,1.028,-2.117,1.074
50573,695.992,694.955,1.109,0.356,-1.074,2.038
50574,280.768,232.917,-0.308,-2.02,1.671,-1.556
50575,275.4,262.698,-0.472,0.828,-0.994,2.099
50576,257.497,165.019,1.047,-1.079,2.375,-0.387
50577,345.102,285.552,-0.072,1.814,-0.602,2.27
50578,379.347,351.203,1.509,0.252,0.439,-2.685
50579,361.188,339.26,-0.748,0.664,1.589,-1.504
50580,409.861,363.003,-1.309,-0.47,-2.6,0.607
50581,352.102,323.435,1.264,0.73,1.375,-1.892
50582,410.989,370.594,-0.958,-0.679,-1.031,2.404
50583,442.539,358.808,-0.294,-1.135,0.03,-3.137
50584,406.375,366.905,-1.695,-0.461,0.032,-3.14
50585,309.277,269.244,0.09,1.131,3.134,-0.374
50586,414.827,410.235,1.525,1.69,2.885,-0.126
50587,371.059,349.253,1.252,0.349,0.96,-2.227
50588,342.315,297.611,-0.775,-0.125,-2.414,0.817
50589,563.871,351.036,-1.434,0.72,2.439,-0.974
50590,337.285,322.108,-2.298,-1.655,0.306,-2.912
50591,589.111,503.921,0.204,1.056,1.704,-1.474
50592,329.679,324.752,2.24,1.195,0.136,-3.058
50593,443.494,425.905,-0.163,0.217,-2.838,0.261
50594,263.008,227.863,0.923,-0.704,0.875,-2.448
50595,502.702,493.984,0.077,-0.394,-0.726,2.491
50596,366.088,354.026,-0.88,-1.102,1.865,-1.245
50597,243.13,183.611,-1.193,1.431,-0.083,2.56
50598,336.42,318.961,-1.469,-1.216,1.49,-1.74
50599,290.794,290.411,-1.385,-0.356,-2.879,0.147
50600,384.028,380.548,-2.105,-2.079,1.873,-1.257
50601,336.255,214.451,0.558,2.424,0.425,-2.723
50602,521.477,493.37,1.333,0.757,-1.517,1.783
50603,622.31,596.458,-0.913,-1.102,2.712,-0.317
50604,390.761,380.276,-0.848,-2.196,-0.651,2.278
50605,243.934,237.4,1.996,-0.089,-0.132,3.013
50606,234.177,155.857,-0.971,1.491,0.962,2.757
50607,427.807,365.235,0.548,1.817,-0.108,2.784
50608,328.556,285.501,0.573,1.346,-2.933,0.273
50609,384.221,363.749,0.144,-1.265,2.771,-0.389
50610,373.735,336.991,-1.341,0.011,-2.438,0.71
50611,257.946,251.156,1.432,-1.105,2.332,-0.974
50612,332.996,320.629,-0.851,-1.787,-1.902,1.207
50613,499.486,497.185,1.474,-0.052,-3.046,0.101
50614,300.082,234.291,1.596,-0.933,-2.832,0.66
50615,359.565,280.823,-0.812,-1.962,-0.419,2.906
50616,263.875,237.758,-1.433,0.213,1.201,-1.562
50617,232.349,205.09,-1.29,0.801,-2.546,0.538
50618,346.157,334.141,-0.393,-1.574,-2.533,0.606
50619,322.27,281.278,-1.977,-1.126,-1.297,2.046
50620,538.212,535.742,0.395,1.117,-2.128,1.0
50621,358.44,351.631,0.692,0.631,-0.324,2.816
50622,339.246,322.587,0.312,-0.44,-0.737,2.269
50623,319.481,318.51,0.332,0.973,0.141,-2.903
50624,293.933,217.578,-2.09,-0.612,-2.76,0.538
50625,539.261,513.202,1.811,1.388,-0.883,2.278
50626,735.539,712.225,-0.231,-0.456,0.83,-2.304
50627,314.332,214.875,-0.506,-2.097,-0.888,2.47
50628,338.849,323.558,2.217,1.822,-1.55,1.398
50629,375.266,352.179,-1.147,-1.891,2.531,-0.615
50630,204.209,197.341,-0.799,1.803,-3.135,0.266
50631,346.674,345.493,1.298,1.744,-1.799,1.374
50632,315.378,309.611,-0.113,-1.598,-2.684,0.389
50633,283.666,263.327,0.822,-0.923,0.106,-2.751
50634,434.068,429.432,1.209,-0.169,-1.534,1.645
50635,272.663,257.49,1.988,0.409,-1.302,1.849
50636,385.13,249.215,1.014,-1.753,2.66,0.021
50637,437.439,304.524,0.78,-1.459,1.101,-1.607
50638,499.535,352.099,0.662,0.336,0.756,-2.245
50639,309.367,308.843,-1.419,-2.236,-2.83,0.379
50640,441.353,418.809,1.509,0.094,-3.023,0.178
50641,290.359,266.951,1.953,0.676,-1.921,0.74
50642,539.054,469.814,1.76,0.778,0.249,-2.859
50643,334.728,317.404,2.107,0.545,2.527,-0.719
50644,263.488,259.133,0.257,-1.264,0.669,-2.498
50645,366.523,360.189,-1.108,-0.971,-2.804,0.357
50646,374.159,340.473,-2.179,-1.428,3.079,0.017
50647,335.422,327.205,-0.009,-0.901,-1.366,1.823
50648,291.766,287.996,1.816,0.46,1.847,-1.294
50649,797.946,392.583,-0.36,-1.051,2.243,-1.215
50650,227.315,223.277,-0.647,1.358,-2.438,0.698
50651,279.961,239.288,2.142,0.875,-3.08,0.083
50652,319.276,297.721,1.064,-0.599,-0.404,2.732
50653,395.243,337.998,0.729,1.939,2.349,-0.824
50654,355.737,302.605,0.344,1.165,-2.446,0.587
50655,528.863,523.899,0.573,0.421,2.956,-0.181
50656,238.297,227.066,-2.397,-0.624,2.015,-1.163
50657,396.892,361.229,0.889,1.208,3.124,0.383
50658,374.762,357.925,-0.508,-1.875,-0.082,-3.057
50659,358.61,319.701,-1.394,-1.588,0.318,-2.814
50660,240.252,237.856,0.068,1.741,1.014,-1.844
50661,280.958,278.503,2.331,0.892,-1.426,1.583
50662,251.512,235.873,0.525,-0.71,-1.446,1.22
50663,412.559,391.773,0.405,-0.135,-1.886,1.127
50664,377.616,362.842,1.109,1.387,2.814,-0.276
50665,380.336,372.637,-0.298,-0.007,2.167,-0.935
50666,253.008,201.19,-1.183,0.625,0.307,-2.7
50667,419.75,101.406,-0.532,-1.487,-1.429,1.221
50668,380.827,358.085,1.186,1.513,1.624,-1.466
50669,550.593,469.115,1.158,-0.041,1.305,-1.811
50670,358.306,356.028,0.117,0.566,-2.488,0.649
50671,263.85,253.936,-0.811,1.452,2.301,-0.875
50672,328.871,201.795,1.791,0.079,2.298,-1.661
50673,199.562,180.264,-1.128,1.272,0.122,-3.128
50674,589.032,247.841,0.741,-0.302,3.129,-0.098
50675,216.895,213.545,0.301,-1.81,0.444,-2.737
50676,1093.766,1052.043,-0.79,-0.984,-0.712,2.307
50677,347.789,338.537,2.121,2.251,-1.511,1.623
50678,561.259,548.719,-0.61,-0.974,-1.979,0.912
50679,251.756,229.062,-0.852,0.981,2.357,-0.73
50680,424.462,288.529,-1.537,-1.736,-0.472,2.739
50681,320.031,286.922,-0.751,0.711,1.403,-1.598
50682,349.633,345.194,-1.896,-0.476,-0.779,2.405
50683,352.333,330.314,2.372,2.313,-1.474,1.746
50684,330.02,302.755,1.928,0.826,1.763,-1.246
50685,371.92,368.679,-0.811,-1.366,-0.264,2.858
50686,493.019,261.809,0.62,0.89,1.58,-1.36
50687,324.673,314.22,0.609,0.814,2.736,-0.375
50688,353.888,351.487,0.603,-0.912,-2.336,0.717
50689,284.817,284.058,-0.131,-1.773,-2.27,0.899
50690,341.32,336.26,-0.512,-1.372,-0.027,3.113
50691,243.761,228.898,0.282,-2.182,0.468,-2.648
50692,169.843,167.844,1.945,-1.377,-0.639,2.103
50693,338.208,332.553,0.084,0.509,-0.915,2.234
50694,832.942,832.938,-0.131,0.597,1.764,-1.352
50695,361.92,295.167,-0.797,-0.418,-1.966,1.283
50696,131.352,125.729,-1.777,1.468,-2.858,0.248
50697,363.955,358.793,-1.14,-2.337,-1.055,2.105
50698,325.298,298.124,-0.393,0.45,-0.304,2.653
50699,419.779,389.961,1.295,0.077,-0.1,3.034
50700,110.479,77.939,1.642,-2.264,-0.435,2.281
50701,339.625,255.337,-0.392,-1.72,-1.656,1.125
50702,466.706,393.621,0.638,1.442,1.343,-1.741
50703,264.076,222.01,-1.612,0.343,2.972,-0.148
50704,374.803,371.814,1.29,0.169,-0.036,3.123
50705,411.307,407.912,-1.788,-0.174,-2.32,0.867
50706,168.559,163.41,1.616,-1.414,-1.553,1.67
50707,279.81,256.383,-1.044,0.713,-0.062,2.913
50708,359.272,304.893,1.203,0.603,2.417,-0.857
50709,289.531,286.519,1.199,2.378,-3.098,0.053
50710,461.898,389.625,1.214,-0.564,2.413,-0.698
50711,392.195,369.503,-0.647,0.627,0.45,-2.692
50712,350.972,316.024,-1.21,-0.053,-1.732,1.181
50713,369.447,360.072,-1.404,-0.443,0.995,-2.529
50714,643.474,634.807,-1.493,-1.105,-2.569,0.516
50715,318.444,284.519,-1.105,-2.267,0.288,-3.076
50716,305.036,301.162,-1.225,-0.424,0.225,-2.894
50717,365.141,361.324,0.839,0.54,1.842,-1.288
50718,417.59,416.115,0.35,0.531,0.385,-2.789
50719,348.856,75.408,-1.109,-0.686,-1.225,1.471
50720,268.578,250.025,0.999,-1.21,-2.759,0.349
50721,326.442,325.567,-0.428,0.053,-0.696,2.467
50722,268.333,251.718,2.238,0.852,-2.356,0.896
50723,325.999,292.053,-2.007,-1.3,2.171,-1.154
50724,365.232,363.313,2.343,1.268,-1.15,1.978
50725,393.353,329.331,1.329,0.634,-2.843,0.356
50726,293.321,278.903,-2.434,-0.634,-1.954,1.205
50727,368.232,314.634,1.116,1.15,0.402,-2.737
50728,387.214,322.052,-1.43,-1.15,2.671,-0.532
50729,394.711,343.365,0.513,0.451,-1.864,1.37
50730,154.748,149.193,-0.83,2.018,1.249,-2.02
50731,263.646,262.532,-0.395,0.962,-1.262,1.89
50732,285.884,283.813,-1.112,1.744,-2.45,0.701
50733,443.086,330.027,-0.223,0.646,0.712,-2.27
50734,407.414,278.728,0.793,0.709,-3.057,0.201
50735,364.67,353.456,-0.195,-0.227,-1.453,1.665
50736,338.434,267.659,-0.442,-2.004,-1.336,1.922
50737,358.114,340.524,-1.053,0.188,-1.259,1.741
50738,339.546,316.074,1.207,2.341,2.252,-0.805
50739,288.3,256.535,-0.093,1.843,-1.039,1.887
50740,358.923,354.237,0.737,1.185,2.607,-0.483
50741,176.748,135.352,-0.858,2.021,-0.765,2.406
50742,380.044,330.169,0.046,0.159,1.381,-2.366
50743,368.411,347.655,1.068,1.317,-2.066,0.883
50744,852.748,841.147,0.081,0.404,0.672,-2.479
50745,372.098,307.586,-0.4,-0.873,1.981,-1.141
50746,254.45,248.963,-0.134,1.987,-3.03,0.12
50747,474.678,440.519,2.278,0.922,1.922,-1.243
50748,252.329,212.705,-1.76,0.378,-0.27,2.918
50749,249.486,239.894,2.181,0.462,-0.02,2.97
50750,549.716,364.478,-0.026,0.778,-1.279,2.231
50751,339.72,324.04,0.153,0.025,3.14,-0.001
50752,263.615,199.075,-1.325,0.505,-2.741,0.661
50753,260.256,231.503,-2.271,1.104,-1.419,1.718
50754,160.629,150.755,-2.439,1.31,-1.989,1.232
50755,343.582,341.807,-1.181,-1.313,-2.654,0.443
50756,317.618,222.008,-0.46,1.404,1.044,3.093
50757,311.826,305.605,0.949,-0.522,-1.515,1.681
50758,498.165,277.255,-1.8,-1.57,1.199,-1.826
50759,409.343,391.28,0.72,1.483,1.507,-1.629
50760,319.981,282.266,0.066,-0.593,1.926,-1.667
50761,373.96,355.359,0.162,-1.287,-1.645,1.318
50762,379.091,354.664,0.047,0.237,2.65,-0.566
50763,335.127,330.41,0.757,2.288,3.076,-0.253
50764,402.843,273.092,0.963,0.901,2.017,-0.986
50765,346.133,306.611,-0.177,-1.491,-1.01,1.77
50766,351.126,297.213,0.119,0.443,-1.133,2.098
50767,298.745,252.45,-0.943,0.365,0.856,-2.494
50768,485.961,468.908,-0.412,-1.207,-0.354,2.693
50769,343.593,341.61,0.598,0.57,0.146,-2.991
50770,303.1,289.292,0.807,1.677,3.025,-0.22
50771,313.343,211.185,-1.505,0.443,-2.267,-0.041
50772,171.644,169.471,-0.729,2.41,2.423,-0.197
50773,331.805,211.826,-0.406,0.919,1.661,-1.353
50774,315.287,314.524,-1.554,-0.723,0.496,-2.335
50775,405.693,368.765,-0.784,-1.928,-1.59,1.537
50776,334.58,293.117,-0.253,-1.069,-1.787,1.256
50777,549.991,441.207,-0.746,-0.623,0.755,-2.326
50778,435.62,414.828,-0.963,-0.572,2.517,-0.643
50779,373.875,359.434,-1.126,-0.934,-1.634,1.503
50780,440.238,418.609,-1.052,-2.04,-0.191,2.912
50781,279.545,268.35,-0.048,2.304,-2.98,0.129
50782,640.324,80.105,0.507,1.375,-2.531,3.05
50783,762.895,267.434,1.374,-1.328,2.586,-0.371
50784,354.938,352.61,-0.224,-0.638,-2.896,0.244
50785,368.29,366.598,1.047,0.749,-2.688,0.446
50786,330.625,327.34,0.098,-0.061,-1.221,1.946
50787,261.189,217.365,1.957,-0.332,-2.896,0.039
50788,400.569,369.095,-0.314,0.264,0.546,-2.436
50789,248.321,193.532,0.968,-1.171,1.474,-1.98
50790,709.987,667.821,0.381,-1.102,0.65,-2.398
50791,340.47,310.921,0.526,0.435,-2.759,0.329
50792,603.316,459.053,-0.752,-1.402,2.088,-0.893
50793,268.381,233.94,-0.658,0.97,-1.17,1.602
50794,429.648,424.458,0.432,-2.07,-0.267,2.878
50795,404.566,390.718,0.689,-0.309,0.541,-2.74
50796,406.457,389.087,-0.549,-1.064,0.258,-2.852
50797,606.898,588.799,-0.292,-0.398,-0.399,2.758
50798,350.607,312.466,0.548,1.848,-1.992,1.099
50799,299.613,271.342,-1.955,-0.4,1.102,-1.753
50800,180.912,180.518,2.435,-1.153,-1.944,1.179
50801,450.267,304.103,0.109,0.925,-2.937,1.184
50802,270.257,253.874,-0.345,-2.298,1.945,-1.196
50803,373.676,356.447,0.811,0.486,-1.421,1.84
50804,425.143,374.606,1.969,1.503,-0.143,2.985
50805,188.89,168.676,0.233,-2.236,2.634,-0.626
50806,377.3,318.404,-0.093,-0.39,-1.81,1.23
50807,333.645,310.265,1.043,2.066,2.562,0.436
50808,415.791,328.947,1.062,1.619,-0.485,2.456
50809,196.661,167.689,-2.386,0.472,2.721,-0.002
50810,331.882,330.013,-0.275,-2.102,2.549,-0.645
50811,361.207,343.465,0.142,0.25,1.316,-1.814
50812,343.04,341.103,0.05,-0.741,-0.29,2.853
50813,334.186,187.499,1.95,0.399,-1.362,2.049
50814,388.616,370.975,2.47,1.4,-0.754,2.401
50815,547.709,532.629,0.203,0.017,-0.797,2.217
50816,501.773,488.898,-1.609,-1.506,-0.93,2.205
50817,374.677,367.022,-2.016,-1.842,0.468,-2.721
50818,155.664,145.588,-2.411,0.389,-2.063,1.024
50819,500.413,481.688,-1.348,-1.096,-0.197,2.968
50820,430.005,400.705,-0.347,-0.132,-2.746,0.467
50821,420.923,284.171,-0.384,-1.188,-1.588,2.112
50822,341.509,206.828,1.379,-0.987,-0.303,-3.027
50823,213.065,210.687,-1.237,1.752,-2.492,0.586
50824,358.405,310.885,-0.469,0.185,2.554,-0.793
50825,432.086,200.149,0.384,-0.638,-0.905,1.848
50826,345.105,323.526,-1.331,-0.626,-0.2,2.885
50827,355.372,352.715,0.012,1.063,0.396,-2.75
50828,507.563,466.608,1.501,0.779,-1.96,2.463
50829,285.694,264.639,1.474,-1.314,-1.324,1.892
50830,250.446,242.563,0.885,-0.843,1.229,-1.814
50831,390.361,314.129,-0.478,0.234,-1.663,0.858
50832,109.972,99.533,-1.381,2.251,2.673,-0.447
50833,326.081,309.717,1.302,2.006,-1.346,1.837
50834,452.301,447.02,-1.166,-1.675,-3.013,0.169
50835,201.613,199.096,0.053,2.382,-1.621,1.508
50836,332.634,322.305,-1.139,-1.073,-0.906,2.251
50837,280.593,277.362,0.073,1.648,-1.509,1.662
50838,451.242,423.933,-0.337,0.078,-2.66,0.477
50839,265.095,254.794,-0.146,2.168,-1.656,1.505
50840,515.261,503.961,-0.105,0.331,-1.494,1.831
50841,692.064,688.043,-0.333,-0.854,-1.4,1.728
50842,371.932,362.371,0.019,-0.364,-1.041,2.137
50843,334.183,259.931,0.539,2.098,1.017,-2.02
50844,182.191,81.61,-0.638,1.494,1.654,-1.738
50845,301.117,296.337,0.319,-0.992,-0.384,2.769
50846,447.765,442.939,0.873,1.128,-1.529,1.563
50847,310.351,280.964,-0.271,-1.674,-0.853,2.407
50848,473.379,467.266,-1.935,-0.821,2.832,-0.278
50849,344.172,332.07,1.488,0.884,-2.828,0.337
50850,332.16,301.01,0.345,1.968,-2.319,0.732
50851,349.808,339.66,0.723,0.319,0.599,-2.606
50852,331.604,281.557,-1.649,0.103,-1.845,1.253
50853,272.324,212.745,-0.55,1.509,1.704,-1.484
50854,295.453,227.822,-0.152,1.862,-0.432,2.278
50855,246.938,240.959,-1.448,0.7,-2.001,1.156
50856,392.911,385.909,-0.767,-0.295,1.738,-1.407
50857,462.861,436.908,0.956,0.808,2.516,-0.619
50858,352.152,342.212,0.598,0.41,-0.912,2.219
50859,395.168,308.619,0.374,0.284,-0.704,2.33
50860,308.309,302.251,0.175,-1.009,-2.701,0.251
50861,397.231,375.185,-0.553,-0.467,1.523,-1.64
50862,246.974,202.837,0.408,-1.669,-2.267,1.122
50863,254.855,252.765,0.215,1.813,3.06,-0.031
50864,344.295,281.12,-1.178,-1.788,1.236,-1.931
50865,241.793,231.005,0.084,-1.826,-0.376,2.471
50866,340.536,301.622,2.248,0.801,-2.511,0.727
50867,273.707,232.631,-2.167,-0.149,-0.276,3.0
50868,468.421,430.365,1.418,0.964,-2.368,0.815
50869,425.439,398.388,-0.813,0.869,2.585,-0.633
50870,540.071,525.183,1.491,0.767,2.726,-0.44
50871,482.248,425.636,-1.936,-1.66,0.447,-2.761
50872,352.85,347.911,-2.409,-1.243,-0.764,2.354
50873,165.146,163.83,-2.329,0.993,0.139,-3.056
50874,669.403,479.466,1.171,0.702,-1.019,2.043
50875,280.827,195.79,-1.548,-0.892,1.732,-1.229
50876,257.055,254.056,-1.657,0.179,-1.541,1.713
50877,352.429,323.076,-1.564,-2.058,2.705,-0.44
50878,519.048,453.443,1.06,0.981,-1.256,1.974
50879,767.745,757.221,-0.843,-0.837,-2.441,0.697
50880,255.735,177.968,0.215,-1.817,-0.137,2.664
50881,337.759,286.175,-0.328,0.412,2.886,-0.141
50882,306.442,295.272,1.121,-0.301,0.51,-2.634
50883,287.612,256.854,-1.218,0.585,-0.307,2.788
50884,303.492,201.184,-0.528,1.037,-0.894,1.943
50885,283.743,207.496,2.135,0.177,-2.759,0.459
50886,228.928,220.224,-0.727,1.254,0.58,-2.624
50887,338.082,199.868,1.15,-0.266,2.204,-1.192
50888,363.009,351.078,0.904,0.241,0.547,-2.676
50889,373.065,363.41,-1.292,-1.822,-0.183,3.124
50890,312.595,297.73,0.96,-1.073,0.721,-2.521
50891,558.896,376.064,2.111,1.132,0.721,3.059
50892,454.596,402.678,0.917,1.377,-0.725,2.375
50893,335.575,291.803,-0.317,1.211,-2.817,0.323
50894,357.654,350.257,-0.26,0.012,-2.038,1.117
50895,503.146,346.76,-0.56,-0.855,-1.562,2.141
50896,328.271,312.612,0.053,-0.692,-1.746,1.388
50897,464.779,461.62,0.906,0.376,-1.183,1.978
50898,649.998,581.94,0.064,0.752,1.038,-2.041
50899,453.354,286.227,0.765,1.088,-1.482,2.058
50900,334.943,306.469,-0.487,0.107,0.626,-2.339
50901,270.903,240.595,-0.029,-2.384,2.03,-1.115
50902,335.799,281.427,0.537,0.452,0.078,-3.095
50903,185.754,180.876,-0.28,2.214,0.27,-2.82
50904,364.568,315.078,0.575,0.363,-1.851,1.331
50905,293.868,243.25,-0.372,0.956,0.499,-2.859
50906,432.965,269.691,-0.462,0.621,2.113,-0.757
50907,260.804,141.45,-2.171,1.48,0.685,-2.14
50908,387.182,367.148,1.233,-0.217,-2.006,1.083
50909,437.467,410.757,-0.634,-1.223,-2.696,0.293
50910,405.188,398.32,-0.525,-0.159,3.087,-0.133
50911,477.929,463.602,0.819,0.132,-2.162,1.017
50912,440.462,430.372,-0.218,0.177,-1.009,2.148
50913,507.418,486.055,0.978,0.748,1.498,-1.676
50914,198.102,193.565,-2.23,0.79,-3.061,0.016
50915,301.71,214.301,-1.725,-0.036,1.787,-1.883
50916,305.965,296.141,2.193,0.95,-1.553,1.515
50917,390.447,273.494,-0.064,0.197,0.613,-2.398
50918,304.056,302.15,0.626,-0.538,-2.912,0.025
50919,347.32,246.839,-0.237,-1.666,-2.541,0.986
50920,240.214,64.217,-1.754,1.858,0.448,-1.211
50921,347.405,324.4,-0.154,1.292,-3.069,0.297
50922,349.928,338.668,-0.935,-0.735,0.7,-2.541
50923,380.367,342.062,-1.323,0.927,0.46,-2.611
50924,382.725,377.761,1.425,1.372,-2.814,0.334
50925,285.682,263.486,-1.587,0.605,-2.084,0.981
50926,219.67,206.291,-2.341,0.259,3.008,0.623
50927,336.931,333.083,1.927,2.461,-0.966,2.141
50928,324.854,311.76,0.877,-1.29,-0.599,2.444
