,Momenta,Eta,Phi
367,"[121.224, 88.765]","[-1.573, -1.662]","[2.088, -1.347]"
368,"[330.089, 309.565]","[0.499, 1.062]","[0.263, 2.59]"
369,"[95.079, 93.064]","[-1.802, -0.979]","[-1.354, 1.659]"
370,"[91.707, 77.667]","[2.089, 0.75]","[2.476, -1.049]"
371,"[108.966, 69.452]","[0.48, -0.585]","[-1.78, 1.331]"
372,"[97.066, 72.198]","[-0.626, -0.875]","[1.704, -1.568]"
373,"[153.27, 61.442]","[0.437, 1.399]","[-0.17, 2.123]"
374,"[91.062, 89.045]","[1.029, 0.021]","[-3.043, 0.326]"
375,"[127.906, 84.6]","[-0.141, -0.75]","[2.128, -1.123]"
376,"[116.674, 37.107]","[0.449, -1.812]","[-2.837, -1.88]"
377,"[107.773, 78.165]","[0.339, 0.8]","[0.028, 2.916]"
378,"[106.286, 106.061]","[1.069, 0.782]","[-2.946, 0.099]"
379,"[87.105, 72.336]","[1.396, -0.143]","[-2.515, 0.6]"
380,"[99.923, 88.02]","[1.412, 0.561]","[-1.478, 2.064]"
381,"[132.503, 38.482]","[0.595, -1.602]","[-1.314, -0.57]"
382,"[165.12, 146.169]","[0.447, 1.783]","[1.68, -0.921]"
383,"[100.821, 94.207]","[-0.657, -0.773]","[0.085, -3.082]"
384,"[137.601, 65.31]","[-0.57, -0.072]","[1.086, -1.755]"
385,"[112.693, 106.273]","[-1.142, -1.024]","[0.815, -1.802]"
386,"[234.696, 50.725]","[0.424, 0.563]","[-1.113, 1.405]"
387,"[125.736, 64.204]","[0.629, -0.319]","[-0.067, -2.564]"
388,"[107.313, 83.156]","[0.795, -0.558]","[1.089, -3.026]"
389,"[108.709, 79.829]","[-0.838, -1.229]","[-1.517, 1.638]"
390,"[122.627, 66.673]","[-0.548, -1.579]","[-0.075, -2.556]"
391,"[428.175, 399.186]","[-0.887, -0.379]","[-1.286, 1.847]"
392,"[100.652, 90.527]","[-0.408, 0.647]","[2.877, -0.57]"
393,"[159.407, 101.806]","[-0.165, -0.36]","[-0.655, 1.07]"
394,"[88.515, 83.079]","[-1.299, -0.113]","[-1.743, 1.118]"
395,"[61.775, 54.633]","[-1.545, 0.477]","[1.45, -1.49]"
396,"[57.759, 54.695]","[2.081, -0.018]","[-1.376, 1.49]"
397,"[106.274, 90.349]","[1.268, 1.413]","[1.28, -1.882]"
398,"[138.533, 84.666]","[-0.657, -0.388]","[-1.5, 2.449]"
399,"[149.011, 100.285]","[2.228, 1.559]","[1.04, -1.811]"
400,"[124.861, 53.916]","[-0.198, 0.925]","[-0.286, 2.325]"
401,"[114.833, 98.665]","[-0.953, -0.753]","[-1.897, 1.553]"
402,"[133.479, 57.121]","[0.657, -0.092]","[-0.234, 2.396]"
403,"[132.701, 130.848]","[0.182, -0.479]","[-2.0, 1.377]"
404,"[615.868, 466.101]","[0.939, 0.688]","[-0.462, 2.482]"
405,"[119.68, 69.188]","[-0.602, -1.563]","[1.969, -1.194]"
406,"[210.59, 162.659]","[1.272, 2.088]","[-2.825, 1.102]"
407,"[134.793, 118.968]","[-0.98, -0.425]","[-2.607, 0.486]"
408,"[243.617, 44.259]","[-0.959, -0.694]","[-2.927, -0.074]"
409,"[236.012, 56.659]","[-0.995, -1.571]","[1.091, -3.131]"
410,"[92.068, 78.876]","[-0.446, 0.764]","[2.646, -0.304]"
411,"[160.991, 154.124]","[0.99, 0.436]","[-2.741, 2.381]"
412,"[114.96, 95.594]","[-0.561, -0.874]","[-0.82, 2.365]"
413,"[96.916, 96.276]","[0.779, 0.067]","[-0.021, -2.936]"
414,"[103.289, 98.708]","[-0.966, -1.277]","[0.605, -2.821]"
415,"[344.764, 185.715]","[-2.2, 1.131]","[-1.344, 1.903]"
416,"[218.212, 206.648]","[-1.433, -0.391]","[2.739, -0.507]"
417,"[110.085, 64.73]","[1.051, 2.229]","[0.338, -2.747]"
418,"[61.328, 53.027]","[1.308, -1.005]","[-2.627, 0.86]"
419,"[119.836, 101.353]","[-0.765, -1.963]","[-1.612, -0.226]"
420,"[111.501, 91.102]","[-0.653, -0.239]","[2.006, -1.714]"
421,"[115.395, 76.783]","[0.961, 0.298]","[-0.553, 2.756]"
422,"[59.948, 36.949]","[-1.381, 1.367]","[-1.676, 1.221]"
423,"[155.942, 76.605]","[0.518, 0.179]","[-1.348, 0.337]"
424,"[83.689, 43.694]","[-1.866, 0.349]","[1.165, -2.31]"
425,"[207.121, 191.124]","[-0.932, -1.388]","[-1.673, 1.548]"
426,"[127.429, 76.979]","[2.101, 1.294]","[2.249, -0.094]"
427,"[163.442, 59.945]","[-0.861, -0.257]","[3.023, -0.818]"
428,"[158.93, 152.417]","[-0.325, -0.856]","[-1.292, -2.527]"
429,"[172.754, 63.264]","[-1.147, -0.998]","[-2.141, 0.542]"
430,"[68.864, 58.09]","[-1.438, 0.432]","[-2.519, 0.833]"
431,"[134.937, 85.733]","[2.086, 2.301]","[2.815, 0.317]"
432,"[165.267, 147.303]","[1.578, 2.127]","[-0.848, -2.119]"
433,"[104.002, 96.404]","[-1.453, -1.712]","[2.363, -0.853]"
434,"[117.192, 85.55]","[-2.216, -2.488]","[-0.257, 2.846]"
435,"[136.645, 112.022]","[0.763, -0.93]","[2.485, -1.021]"
436,"[99.568, 94.539]","[-0.435, -0.817]","[-2.345, 0.623]"
437,"[280.031, 47.903]","[-0.185, -0.298]","[1.693, -1.014]"
438,"[130.066, 111.697]","[0.997, 1.345]","[-1.522, 0.375]"
439,"[107.588, 74.477]","[0.663, 1.775]","[-0.234, -2.806]"
440,"[145.309, 41.037]","[0.066, -2.137]","[2.382, 2.9]"
441,"[112.406, 89.188]","[1.269, 1.675]","[-2.834, 0.178]"
442,"[76.495, 71.035]","[1.12, 0.868]","[-0.389, 2.09]"
443,"[96.909, 91.256]","[-0.541, -1.451]","[2.323, -0.621]"
444,"[102.611, 98.329]","[-0.043, -0.678]","[1.53, -1.062]"
445,"[315.376, 32.786]","[0.878, 0.199]","[-0.317, -2.904]"
446,"[97.982, 83.739]","[0.124, 0.812]","[0.783, -2.422]"
447,"[70.588, 52.295]","[-2.208, -1.27]","[1.603, -1.257]"
448,"[177.188, 33.926]","[0.427, -0.932]","[-1.558, 2.483]"
449,"[107.439, 81.256]","[-1.529, -0.517]","[2.73, -0.642]"
450,"[100.164, 97.785]","[1.594, 0.84]","[2.143, -1.8]"
451,"[779.255, 447.036]","[0.607, 0.641]","[2.556, 2.058]"
452,"[104.057, 102.435]","[0.257, 0.658]","[2.657, -1.053]"
453,"[101.588, 96.091]","[0.499, 0.413]","[-2.954, 0.549]"
454,"[166.757, 55.877]","[0.049, -1.018]","[2.772, 0.675]"
455,"[155.971, 111.744]","[-1.048, 0.348]","[0.914, 1.157]"
456,"[376.739, 359.988]","[-0.415, -0.888]","[-0.071, 3.054]"
457,"[124.459, 72.257]","[0.333, -1.015]","[0.347, -2.766]"
458,"[72.902, 64.954]","[2.009, 0.141]","[2.36, -0.727]"
459,"[120.102, 71.331]","[-1.021, 0.01]","[2.025, -2.031]"
460,"[195.576, 49.957]","[-0.082, 0.49]","[-1.165, 2.427]"
461,"[80.127, 72.617]","[0.589, -0.981]","[-2.847, -0.106]"
462,"[101.111, 94.756]","[-1.328, -1.595]","[1.528, -1.642]"
463,"[98.352, 83.033]","[0.674, -0.287]","[0.738, -2.364]"
464,"[79.766, 78.516]","[-0.704, 0.925]","[2.37, -0.896]"
465,"[185.602, 75.72]","[-0.443, -1.58]","[-1.779, -0.574]"
466,"[103.468, 95.2]","[1.53, 1.15]","[0.703, -1.969]"
467,"[273.391, 73.063]","[0.155, -0.191]","[3.001, 1.544]"
468,"[102.136, 95.923]","[0.28, 0.088]","[3.105, 0.075]"
469,"[89.754, 81.331]","[-0.521, 0.697]","[1.061, -2.035]"
470,"[98.26, 90.879]","[-1.49, -1.074]","[2.63, -0.021]"
471,"[97.263, 82.965]","[0.921, 1.437]","[-0.563, 2.253]"
472,"[133.914, 71.288]","[0.842, 1.478]","[2.034, -0.936]"
473,"[67.004, 51.336]","[-0.606, 0.053]","[1.037, -2.383]"
474,"[99.813, 97.003]","[2.322, 1.704]","[0.546, -2.693]"
475,"[83.125, 81.457]","[0.314, 0.033]","[2.331, -1.108]"
476,"[127.064, 78.693]","[1.419, 1.921]","[0.918, -2.849]"
477,"[80.884, 75.88]","[-0.384, 0.583]","[-2.577, 0.807]"
478,"[103.218, 90.853]","[0.088, -0.656]","[2.871, 0.075]"
479,"[106.595, 88.076]","[0.713, -0.237]","[-1.573, 1.905]"
480,"[104.338, 88.016]","[0.177, -0.508]","[2.848, -0.871]"
481,"[105.87, 82.142]","[-0.278, -0.882]","[0.171, -2.923]"
482,"[119.452, 88.936]","[-0.33, 0.329]","[0.835, -1.881]"
483,"[125.579, 75.499]","[-1.924, -1.446]","[-0.377, -3.086]"
484,"[101.169, 95.545]","[0.616, 0.521]","[0.816, -2.207]"
485,"[210.504, 122.335]","[-0.206, 0.013]","[-2.027, 2.948]"
486,"[131.386, 123.076]","[-0.462, -0.467]","[-2.92, 0.084]"
487,"[107.332, 73.591]","[-1.487, -2.452]","[0.504, -2.562]"
488,"[129.795, 97.167]","[1.521, 0.733]","[-0.789, 1.342]"
489,"[98.548, 96.716]","[-0.583, -0.694]","[0.154, -2.966]"
490,"[106.397, 91.217]","[-1.154, -0.863]","[-3.134, 0.003]"
491,"[164.943, 137.994]","[-0.955, -1.021]","[2.962, 0.648]"
492,"[110.875, 84.07]","[-1.699, -2.225]","[1.62, -1.762]"
493,"[182.38, 67.071]","[-0.034, -0.481]","[-2.537, 0.628]"
494,"[147.161, 112.057]","[-1.643, -1.03]","[2.386, 0.811]"
495,"[102.287, 90.168]","[-1.475, -0.952]","[0.834, -2.326]"
496,"[72.464, 62.124]","[0.01, -1.941]","[2.186, -1.019]"
497,"[103.234, 88.78]","[-1.287, -0.294]","[1.934, -1.246]"
498,"[119.147, 114.966]","[-0.997, -0.887]","[0.152, -1.741]"
499,"[106.092, 101.398]","[0.704, 0.391]","[2.32, -1.484]"
500,"[365.762, 55.36]","[1.387, 1.244]","[0.821, -0.857]"
501,"[101.425, 88.811]","[-0.633, -0.102]","[2.684, -0.356]"
502,"[130.77, 64.888]","[1.266, 1.957]","[3.106, 0.007]"
503,"[144.147, 63.604]","[1.391, 1.139]","[0.773, -2.143]"
504,"[77.85, 76.587]","[0.609, -0.772]","[-2.269, 1.072]"
505,"[82.605, 62.014]","[-0.975, 0.507]","[2.417, -0.779]"
506,"[133.837, 109.977]","[1.371, 1.673]","[2.139, -2.273]"
507,"[106.753, 66.873]","[-1.193, -0.116]","[-0.307, 2.86]"
508,"[83.292, 70.159]","[-0.103, 1.516]","[-1.376, 1.961]"
509,"[58.358, 35.569]","[-1.273, 1.518]","[0.723, -2.241]"
510,"[95.304, 65.283]","[-0.094, 1.353]","[2.045, -1.314]"
511,"[86.704, 61.375]","[-0.023, 1.123]","[2.937, -0.618]"
512,"[105.279, 56.534]","[-1.968, -0.052]","[2.664, -0.642]"
513,"[158.692, 84.971]","[0.713, 1.106]","[1.725, -2.367]"
514,"[46.11, 28.984]","[2.201, 0.479]","[-1.921, 0.666]"
515,"[73.509, 68.897]","[-0.122, 1.623]","[1.584, -1.289]"
516,"[93.29, 38.812]","[0.025, 2.087]","[2.908, 0.041]"
517,"[112.077, 61.939]","[0.983, -0.393]","[-0.505, 2.339]"
518,"[89.6, 61.949]","[-0.484, 1.462]","[0.152, -2.969]"
519,"[194.389, 45.564]","[-0.688, 0.113]","[1.125, -1.888]"
520,"[348.563, 236.669]","[1.767, 0.637]","[1.05, -1.89]"
521,"[100.751, 87.128]","[-1.204, -0.476]","[2.966, -0.07]"
522,"[50.833, 49.753]","[2.049, -0.762]","[2.122, -0.583]"
523,"[180.518, 111.415]","[-1.02, -0.535]","[-1.326, -2.824]"
524,"[137.34, 66.138]","[1.304, 0.846]","[-2.482, 0.458]"
525,"[95.367, 89.179]","[-0.388, 0.105]","[-1.901, 1.372]"
526,"[127.078, 120.275]","[-0.543, -0.466]","[-2.895, 0.974]"
527,"[108.381, 81.535]","[0.014, -0.632]","[-2.38, 0.764]"
528,"[123.3, 121.79]","[-1.842, -0.402]","[2.774, -0.414]"
529,"[149.009, 13.003]","[-1.026, -0.772]","[-0.389, 1.19]"
530,"[109.137, 96.419]","[0.894, 0.722]","[-1.358, 1.668]"
531,"[110.78, 68.244]","[0.693, -0.67]","[2.444, -0.932]"
532,"[137.316, 69.65]","[-0.701, -0.293]","[-2.146, 0.905]"
533,"[136.517, 83.631]","[-0.57, -1.206]","[-0.093, 2.726]"
534,"[173.871, 64.616]","[-1.013, -0.477]","[2.646, -1.484]"
535,"[118.676, 100.669]","[2.188, 1.628]","[-0.125, -3.089]"
536,"[134.781, 105.526]","[-1.368, -0.757]","[0.069, -1.829]"
537,"[131.276, 85.883]","[-0.017, -0.201]","[-0.602, 1.914]"
538,"[99.704, 96.921]","[0.792, 0.688]","[-2.02, 1.142]"
539,"[130.435, 71.198]","[-0.226, -0.739]","[-0.751, 2.671]"
540,"[70.255, 67.177]","[0.24, -1.647]","[-0.489, 2.81]"
541,"[99.84, 99.407]","[1.095, 1.487]","[-0.939, 2.114]"
542,"[124.204, 80.57]","[1.121, 2.411]","[-1.708, 1.812]"
543,"[92.022, 80.029]","[1.976, 1.016]","[-2.114, 0.91]"
544,"[136.935, 56.847]","[-0.49, -1.425]","[-0.83, 2.49]"
545,"[87.34, 82.602]","[-0.025, -1.521]","[-2.769, 0.514]"
546,"[71.109, 68.171]","[-0.779, 0.803]","[3.106, 0.567]"
547,"[67.289, 65.621]","[1.03, -0.954]","[1.489, -1.757]"
548,"[70.433, 63.834]","[-2.279, -0.956]","[-2.231, 0.813]"
549,"[110.725, 93.312]","[-1.105, -0.514]","[-0.711, 2.864]"
550,"[155.763, 32.708]","[0.339, -1.575]","[2.174, 1.013]"
551,"[250.89, 77.741]","[-0.449, -0.386]","[-2.966, -1.354]"
552,"[118.609, 71.454]","[0.04, 1.261]","[-1.38, 1.385]"
553,"[89.559, 56.072]","[-0.296, 1.382]","[1.281, -1.688]"
554,"[94.617, 92.898]","[-0.219, -0.926]","[-1.074, 2.052]"
555,"[167.165, 82.9]","[-2.049, -1.213]","[-2.427, -0.246]"
556,"[102.688, 101.606]","[-0.925, -1.06]","[-1.143, 1.791]"
557,"[122.036, 78.576]","[0.212, -0.003]","[-2.335, 0.821]"
558,"[104.884, 91.856]","[0.182, 0.034]","[-0.498, 2.834]"
559,"[178.45, 50.933]","[-0.861, -1.163]","[-1.421, 1.644]"
560,"[115.565, 94.516]","[-1.119, -0.835]","[1.959, -0.631]"
561,"[125.231, 73.736]","[1.995, 0.687]","[2.493, 0.72]"
562,"[148.206, 70.831]","[0.195, 1.081]","[0.072, 2.146]"
563,"[186.574, 165.069]","[0.522, -0.055]","[-0.289, 2.553]"
564,"[102.482, 86.462]","[0.147, -0.749]","[-2.16, 1.119]"
565,"[254.989, 225.507]","[-0.083, -0.361]","[0.518, -2.526]"
566,"[123.353, 75.258]","[1.153, 0.768]","[-2.612, 0.522]"
567,"[68.056, 54.436]","[-1.257, 0.881]","[-2.446, 0.337]"
568,"[194.686, 43.535]","[1.079, 0.053]","[-1.386, 2.233]"
569,"[102.445, 96.887]","[0.747, -0.261]","[-1.922, 1.001]"
570,"[86.694, 54.279]","[-0.777, 0.995]","[-3.097, 0.021]"
571,"[136.137, 73.775]","[-1.519, -0.939]","[-1.645, 1.205]"
572,"[96.017, 94.494]","[-2.088, -1.859]","[2.033, -1.11]"
573,"[136.329, 104.741]","[-0.07, -0.02]","[-1.76, 1.296]"
574,"[99.145, 80.546]","[-0.084, -1.296]","[-2.267, 1.948]"
575,"[302.212, 296.409]","[1.55, 1.349]","[-2.112, 0.787]"
576,"[107.574, 102.339]","[0.706, 0.452]","[-1.069, 2.062]"
577,"[166.827, 68.752]","[-0.072, -0.429]","[0.404, -1.946]"
578,"[79.906, 72.05]","[-0.823, -2.27]","[-1.925, 1.07]"
579,"[133.319, 72.711]","[-0.035, 0.472]","[0.519, -2.015]"
580,"[101.218, 95.938]","[0.628, 0.909]","[1.418, -1.77]"
581,"[128.962, 99.495]","[-0.684, -1.25]","[1.264, -0.69]"
582,"[99.229, 93.364]","[-1.997, -1.267]","[2.58, -0.43]"
583,"[115.604, 94.331]","[0.279, -0.033]","[-0.329, 2.552]"
584,"[105.741, 101.935]","[0.313, -0.082]","[0.678, -2.419]"
585,"[100.997, 83.97]","[1.675, 0.536]","[0.83, -2.192]"
586,"[52.706, 41.725]","[-1.537, 1.145]","[0.938, -1.705]"
587,"[126.678, 120.358]","[0.544, 0.873]","[-2.797, 0.364]"
588,"[55.666, 46.987]","[-1.619, 0.862]","[2.363, -0.741]"
589,"[101.882, 93.6]","[-0.081, 0.148]","[1.126, -1.98]"
590,"[105.997, 94.285]","[-0.905, -0.353]","[2.498, -0.619]"
591,"[105.102, 68.801]","[0.595, -0.561]","[0.509, -1.955]"
592,"[125.844, 75.485]","[-0.351, 0.144]","[-2.143, 0.193]"
593,"[100.767, 89.031]","[1.162, 1.775]","[-0.709, 2.481]"
594,"[106.903, 102.31]","[0.156, 0.329]","[0.463, -2.719]"
595,"[109.484, 76.882]","[-0.652, -0.75]","[-0.034, -2.002]"
596,"[143.952, 91.824]","[0.283, 0.135]","[1.227, -3.0]"
597,"[271.707, 268.124]","[-0.17, -0.351]","[-2.776, 0.793]"
598,"[91.757, 72.235]","[1.052, 2.232]","[0.639, -2.723]"
599,"[98.514, 72.899]","[-0.854, -1.599]","[1.605, -1.435]"
600,"[259.774, 31.345]","[0.507, 1.814]","[1.759, -2.073]"
601,"[140.276, 46.788]","[-1.102, 0.196]","[3.103, -0.145]"
602,"[107.894, 96.033]","[1.102, 0.865]","[-0.047, 2.912]"
603,"[144.425, 66.116]","[0.653, 1.889]","[2.369, -1.918]"
604,"[219.693, 88.401]","[0.495, 0.222]","[0.416, 2.021]"
605,"[91.472, 87.76]","[0.554, -0.334]","[1.618, -1.656]"
606,"[148.489, 95.314]","[0.606, -0.358]","[1.976, -2.718]"
607,"[150.647, 84.508]","[0.491, 0.341]","[-1.75, 1.985]"
608,"[83.815, 79.671]","[-0.191, -1.372]","[-2.638, 0.604]"
609,"[116.995, 90.996]","[0.786, 1.823]","[1.774, -2.047]"
610,"[107.069, 82.753]","[-1.345, -1.831]","[-3.109, 0.042]"
611,"[169.616, 50.234]","[1.891, 2.04]","[1.619, -1.534]"
612,"[151.629, 66.14]","[0.667, 0.174]","[-0.398, 2.722]"
613,"[109.398, 62.369]","[-2.304, -0.692]","[-0.09, 2.747]"
614,"[103.387, 71.991]","[0.264, 1.55]","[-1.683, 1.546]"
615,"[232.555, 73.288]","[0.298, -0.101]","[2.333, -2.158]"
616,"[106.788, 101.197]","[1.375, 0.911]","[2.411, -0.838]"
617,"[104.133, 80.81]","[1.426, 0.509]","[0.258, -2.319]"
618,"[130.413, 125.297]","[-0.539, -0.41]","[1.437, -0.342]"
619,"[98.313, 87.663]","[0.164, -0.261]","[1.109, -2.245]"
620,"[115.49, 112.713]","[1.115, 0.937]","[2.004, -0.092]"
621,"[125.67, 74.797]","[-0.032, -0.663]","[0.276, -2.593]"
622,"[184.941, 62.647]","[1.36, 1.642]","[0.087, 3.113]"
623,"[105.141, 86.91]","[0.67, -0.186]","[-0.144, -2.915]"
624,"[74.14, 25.638]","[2.068, 1.649]","[3.12, 1.366]"
625,"[124.316, 82.073]","[-0.252, -0.034]","[-0.924, 2.084]"
626,"[350.5, 118.629]","[0.108, -0.508]","[1.434, 2.375]"
627,"[153.968, 64.805]","[0.259, 0.329]","[-0.151, 2.918]"
628,"[101.901, 97.718]","[-0.685, -0.997]","[-0.755, 2.072]"
629,"[79.424, 57.049]","[-1.21, 0.567]","[0.624, -2.471]"
630,"[97.075, 95.41]","[-2.469, -2.001]","[-0.832, 2.404]"
631,"[359.337, 22.868]","[-0.11, -1.725]","[2.476, 1.159]"
632,"[118.965, 92.798]","[-1.263, -1.471]","[2.617, 0.102]"
633,"[145.496, 65.798]","[-1.428, -1.993]","[0.165, 2.986]"
634,"[100.595, 94.726]","[-0.26, 0.456]","[-0.229, 2.846]"
635,"[104.916, 94.956]","[-0.417, 0.61]","[2.348, -2.032]"
636,"[101.474, 93.471]","[-0.144, -0.664]","[2.611, -0.608]"
637,"[303.571, 41.505]","[-0.124, -0.65]","[-1.401, 2.792]"
638,"[125.893, 73.115]","[-0.075, 0.6]","[2.289, -0.866]"
639,"[100.669, 82.088]","[-0.289, 0.36]","[-1.122, 1.816]"
640,"[197.227, 128.837]","[-0.169, -1.166]","[-0.941, -1.646]"
641,"[105.748, 84.824]","[0.392, 1.061]","[2.453, -0.855]"
642,"[233.861, 125.764]","[-0.571, 0.371]","[2.463, 3.132]"
643,"[169.644, 87.609]","[1.168, 0.827]","[1.273, -2.83]"
644,"[104.207, 78.611]","[-0.565, 0.361]","[-1.943, 1.294]"
645,"[60.61, 47.556]","[-2.03, 0.587]","[-1.118, 1.09]"
646,"[66.756, 50.251]","[-0.095, -2.355]","[0.113, -2.808]"
647,"[87.317, 80.901]","[1.177, 0.997]","[0.819, -2.586]"
648,"[110.272, 92.4]","[-0.456, -0.718]","[0.564, -2.754]"
649,"[65.766, 40.434]","[0.274, -2.162]","[3.075, 0.05]"
650,"[107.247, 91.588]","[0.888, 0.579]","[-2.301, 1.185]"
651,"[105.546, 92.413]","[1.547, 1.307]","[0.047, -2.911]"
652,"[101.586, 88.018]","[0.909, 0.927]","[1.405, -1.751]"
653,"[351.338, 77.67]","[0.216, -0.069]","[-1.028, 0.341]"
654,"[117.26, 55.647]","[-0.836, -1.965]","[2.352, -0.115]"
655,"[143.16, 131.096]","[-0.63, -1.368]","[2.106, -0.905]"
656,"[162.58, 50.864]","[0.016, 1.012]","[-1.605, 1.383]"
657,"[104.959, 89.131]","[0.082, 0.62]","[-2.198, 0.696]"
658,"[100.757, 90.097]","[0.64, 0.493]","[-2.226, 0.977]"
659,"[100.886, 99.322]","[0.671, 0.089]","[-0.27, 2.867]"
660,"[107.95, 78.883]","[-0.239, 0.331]","[2.848, -0.559]"
661,"[69.911, 61.974]","[-1.224, 0.701]","[-0.955, 1.992]"
662,"[131.373, 91.244]","[0.715, 0.467]","[0.731, 2.992]"
663,"[129.802, 117.285]","[-0.351, -0.157]","[-0.83, 0.961]"
664,"[458.766, 391.643]","[-0.214, -1.028]","[-1.378, 1.513]"
665,"[220.063, 210.61]","[-1.356, -0.638]","[-0.453, 2.347]"
666,"[49.593, 34.077]","[2.005, -1.062]","[-1.4, 1.642]"
667,"[109.915, 100.566]","[0.37, 0.986]","[3.065, 1.161]"
668,"[95.217, 79.702]","[0.683, -0.453]","[-0.217, 2.685]"
669,"[86.74, 86.359]","[-1.275, -0.201]","[-0.652, 2.504]"
670,"[94.097, 93.39]","[-1.506, -1.635]","[-2.376, 0.756]"
671,"[100.629, 79.356]","[-0.542, 0.453]","[-2.079, 1.08]"
672,"[104.508, 99.493]","[0.192, -0.379]","[-2.299, 0.629]"
673,"[119.347, 80.711]","[1.043, 0.606]","[-0.083, 2.732]"
674,"[129.498, 65.657]","[1.054, 1.442]","[1.282, -1.557]"
675,"[95.254, 89.863]","[1.817, 1.08]","[0.35, -2.821]"
676,"[100.953, 92.694]","[-0.249, -0.706]","[0.946, -2.29]"
677,"[84.362, 82.386]","[-0.899, 0.234]","[2.128, -1.419]"
678,"[106.729, 94.658]","[1.393, 1.39]","[2.16, -0.728]"
679,"[108.511, 73.665]","[-1.141, -0.445]","[-0.533, 2.662]"
680,"[504.338, 310.429]","[0.678, 0.517]","[-1.235, -0.751]"
681,"[202.621, 118.521]","[1.043, 1.902]","[-0.983, -0.045]"
682,"[96.086, 96.016]","[0.679, 0.081]","[-2.663, 0.568]"
683,"[65.478, 61.87]","[0.363, 2.384]","[-0.071, 3.088]"
684,"[102.265, 69.945]","[0.796, -0.34]","[-1.872, 1.54]"
685,"[101.774, 98.778]","[1.162, 0.892]","[-0.225, 2.82]"
686,"[101.846, 64.516]","[-0.974, -2.281]","[-1.731, 1.511]"
687,"[152.554, 126.334]","[-0.684, -0.853]","[-1.169, 0.363]"
688,"[112.21, 75.729]","[2.007, 1.293]","[0.09, -3.085]"
689,"[187.238, 78.1]","[0.951, 0.456]","[0.429, 2.405]"
690,"[153.073, 127.032]","[-0.47, -1.813]","[-0.643, -0.621]"
691,"[93.232, 90.967]","[0.493, 1.261]","[0.918, -2.31]"
692,"[57.621, 44.255]","[0.644, -1.857]","[-0.972, 1.984]"
693,"[141.353, 76.617]","[1.326, 0.766]","[-2.866, 0.837]"
694,"[142.11, 69.422]","[-1.005, -0.706]","[3.072, -0.504]"
695,"[100.505, 98.803]","[-1.28, -1.249]","[0.608, -2.545]"
696,"[101.048, 92.202]","[-0.962, -1.5]","[0.673, -2.527]"
697,"[150.439, 61.736]","[1.256, 0.867]","[0.697, -1.985]"
698,"[108.354, 87.043]","[-1.134, -1.525]","[2.045, -1.05]"
699,"[436.543, 353.234]","[0.066, 0.87]","[1.18, -1.798]"
700,"[105.326, 92.398]","[0.749, 0.159]","[-0.909, 1.605]"
701,"[62.082, 52.523]","[0.829, -0.903]","[-2.132, 1.031]"
702,"[334.957, 302.031]","[0.07, -0.74]","[2.003, -0.663]"
703,"[122.965, 73.269]","[0.417, 0.006]","[1.527, -1.673]"
704,"[121.459, 85.14]","[1.202, 1.213]","[-0.331, 3.086]"
705,"[94.215, 85.67]","[0.63, 1.84]","[1.075, -1.707]"
706,"[129.53, 69.183]","[-0.602, 0.383]","[-2.62, -0.146]"
707,"[134.178, 65.176]","[1.325, 0.632]","[-1.377, 2.094]"
708,"[61.937, 37.084]","[1.423, -1.238]","[-2.926, 0.628]"
709,"[141.818, 78.252]","[-0.046, -0.453]","[-0.691, 1.88]"
710,"[124.176, 80.215]","[-0.258, -0.977]","[1.65, -1.984]"
711,"[96.742, 95.082]","[-1.419, -0.786]","[0.976, -2.545]"
712,"[117.85, 109.161]","[-1.045, 0.376]","[0.433, -2.66]"
713,"[108.401, 91.894]","[-0.015, 0.712]","[2.975, -0.301]"
714,"[114.162, 84.909]","[1.08, 1.49]","[-3.024, -0.221]"
715,"[115.348, 82.291]","[-0.626, 0.207]","[3.012, -0.867]"
716,"[161.684, 119.547]","[-1.264, -0.335]","[-2.341, 2.805]"
717,"[103.423, 93.369]","[0.266, 0.408]","[1.135, -2.006]"
718,"[63.687, 59.299]","[2.312, 0.209]","[-2.262, 0.946]"
719,"[112.382, 95.291]","[0.089, -0.102]","[2.841, -0.242]"
720,"[90.713, 85.693]","[2.34, 1.329]","[1.269, -2.117]"
721,"[135.795, 105.273]","[-0.02, 0.378]","[-0.105, -2.192]"
722,"[91.543, 86.787]","[-1.835, -0.693]","[-2.451, 1.027]"
723,"[184.662, 62.571]","[0.903, 1.497]","[1.658, -2.113]"
724,"[79.592, 77.772]","[0.326, -1.299]","[-0.53, 2.114]"
725,"[76.018, 45.123]","[1.515, -0.529]","[0.048, -2.722]"
726,"[96.471, 95.671]","[-0.16, 0.488]","[-0.818, 2.126]"
727,"[93.87, 90.902]","[0.037, -0.988]","[0.534, -2.108]"
728,"[109.88, 69.167]","[0.35, 1.678]","[-1.498, -2.945]"
729,"[99.451, 71.152]","[-1.978, -0.782]","[-0.426, -2.963]"
730,"[79.48, 56.276]","[0.468, -1.489]","[-2.471, 0.797]"
731,"[122.173, 97.156]","[0.275, -0.246]","[-0.562, 1.738]"
732,"[200.893, 53.549]","[-0.222, -0.467]","[0.03, -3.025]"
733,"[122.553, 97.111]","[0.508, 1.005]","[0.165, -3.073]"
734,"[1522.848, 949.302]","[0.142, -0.072]","[1.6, -1.975]"
