,Momenta,Eta,Phi
4062,"[140.875, 136.03]","[-0.441, -1.283]","[1.756, -1.605]"
4063,"[163.557, 154.494]","[-1.016, -0.972]","[2.931, -0.202]"
4064,"[181.107, 118.323]","[0.352, -0.245]","[-2.413, 0.419]"
4065,"[135.069, 116.497]","[-1.332, -0.227]","[-2.23, 0.856]"
4066,"[334.713, 69.257]","[-0.948, -0.77]","[-2.856, -0.315]"
4067,"[137.137, 69.097]","[0.131, 2.23]","[-1.78, 1.783]"
4068,"[142.169, 119.712]","[-2.353, -1.214]","[0.979, -1.813]"
4069,"[74.669, 58.644]","[-0.646, -2.479]","[0.343, -2.97]"
4070,"[229.59, 100.566]","[-0.525, -0.489]","[-2.174, 0.754]"
4071,"[129.869, 117.662]","[-1.521, -0.573]","[-1.888, 1.324]"
4072,"[630.553, 227.655]","[-0.223, 0.232]","[1.071, -2.418]"
4073,"[188.869, 123.405]","[-0.963, -1.08]","[-1.761, 1.075]"
4074,"[157.288, 133.949]","[0.609, 0.194]","[1.383, -1.925]"
4075,"[175.388, 122.476]","[-0.816, -0.283]","[0.019, -2.969]"
4076,"[154.642, 145.797]","[-0.883, -0.936]","[-0.251, 2.99]"
4077,"[162.141, 154.253]","[-0.152, -0.132]","[1.782, -1.48]"
4078,"[176.448, 143.088]","[-0.655, -0.736]","[1.788, -0.54]"
4079,"[200.696, 118.917]","[1.043, 1.081]","[-0.105, -3.13]"
4080,"[132.417, 123.757]","[-1.318, -0.17]","[2.921, -0.219]"
4081,"[148.597, 128.021]","[0.66, 1.655]","[1.343, -1.937]"
4082,"[177.316, 116.384]","[0.118, 1.073]","[0.715, -1.695]"
4083,"[153.986, 132.821]","[-1.63, -2.228]","[-1.925, 1.551]"
4084,"[221.038, 115.423]","[0.147, -0.046]","[1.431, -0.829]"
4085,"[212.862, 150.355]","[-1.834, -1.382]","[0.656, 2.971]"
4086,"[173.917, 134.289]","[0.409, -0.491]","[1.61, -2.591]"
4087,"[123.625, 85.474]","[0.33, -1.516]","[-1.592, 1.999]"
4088,"[165.397, 117.135]","[1.288, 0.348]","[-0.49, 2.082]"
4089,"[152.165, 123.186]","[-0.828, 0.02]","[2.694, -0.551]"
4090,"[111.761, 92.261]","[0.803, -1.86]","[-0.993, -2.197]"
4091,"[146.797, 130.503]","[1.239, 2.103]","[2.671, -0.349]"
4092,"[186.507, 182.74]","[0.406, 0.271]","[-2.514, 0.656]"
4093,"[295.378, 264.228]","[1.486, 1.521]","[1.39, -1.765]"
4094,"[154.7, 132.163]","[0.252, -0.74]","[0.33, -2.295]"
4095,"[197.401, 103.842]","[1.675, 0.98]","[2.405, -1.083]"
4096,"[222.417, 98.057]","[-0.166, 0.601]","[0.917, -1.421]"
4097,"[153.142, 149.89]","[-1.315, -1.856]","[-2.669, 1.109]"
4098,"[96.37, 93.759]","[1.122, -1.013]","[1.559, -1.439]"
4099,"[151.445, 126.608]","[0.654, 1.304]","[-0.924, 2.045]"
4100,"[378.483, 356.886]","[0.273, 0.486]","[0.108, -2.959]"
4101,"[140.284, 128.908]","[-1.776, -0.116]","[0.59, -2.599]"
4102,"[205.297, 86.534]","[0.937, 1.527]","[1.088, -2.005]"
4103,"[163.488, 115.448]","[0.843, -0.125]","[0.804, -2.053]"
4104,"[152.361, 144.002]","[0.313, 0.031]","[-1.639, 1.716]"
4105,"[121.976, 118.588]","[0.087, -1.19]","[-0.369, 2.706]"
4106,"[395.626, 354.128]","[-0.188, 1.169]","[-2.233, 0.941]"
4107,"[137.934, 108.934]","[0.4, -0.872]","[1.678, -1.261]"
4108,"[146.401, 144.624]","[0.95, 1.399]","[0.704, -2.474]"
4109,"[298.209, 99.014]","[-0.514, -1.88]","[-3.032, -2.109]"
4110,"[129.15, 108.161]","[-0.598, 0.952]","[-0.373, 2.753]"
4111,"[158.404, 158.208]","[0.984, 1.821]","[1.745, -1.41]"
4112,"[134.777, 128.63]","[1.393, -0.027]","[1.153, -3.045]"
4113,"[136.357, 134.344]","[-0.833, 0.117]","[-0.288, 2.579]"
4114,"[69.701, 63.969]","[2.373, -0.557]","[1.857, -1.242]"
4115,"[209.489, 96.508]","[-0.835, -0.131]","[0.293, -2.37]"
4116,"[133.966, 133.615]","[1.49, -0.106]","[-2.195, 0.929]"
4117,"[94.853, 91.998]","[0.43, -1.691]","[2.354, -0.875]"
4118,"[160.001, 146.067]","[-1.828, -2.151]","[-1.58, 1.33]"
4119,"[164.943, 135.086]","[-0.258, -0.415]","[1.36, -2.0]"
4120,"[339.257, 314.974]","[0.021, -1.05]","[1.428, -1.782]"
4121,"[116.61, 111.016]","[0.435, -1.226]","[1.414, -1.117]"
4122,"[150.937, 134.828]","[-1.678, -1.31]","[-1.095, 2.169]"
4123,"[171.244, 129.612]","[-1.203, -0.845]","[2.719, -0.398]"
4124,"[171.153, 133.604]","[-1.261, -1.043]","[-1.443, 2.071]"
4125,"[148.873, 140.39]","[0.357, 0.733]","[-2.452, 0.683]"
4126,"[381.226, 131.659]","[0.115, 1.292]","[0.443, 0.832]"
4127,"[228.444, 100.942]","[1.477, -0.066]","[-2.871, 2.288]"
4128,"[42.104, 41.967]","[-1.648, 2.23]","[1.805, -1.284]"
4129,"[167.124, 138.199]","[1.279, 1.201]","[-2.795, 0.363]"
4130,"[151.548, 136.016]","[-0.526, -1.282]","[2.652, -0.484]"
4131,"[146.301, 145.898]","[0.042, 0.076]","[0.099, -3.081]"
4132,"[152.034, 143.565]","[-0.445, -0.809]","[0.514, -2.513]"
4133,"[137.046, 75.455]","[-0.808, 0.699]","[-0.482, 2.357]"
4134,"[152.027, 130.739]","[1.238, 0.301]","[-1.649, 1.866]"
4135,"[148.115, 122.279]","[0.327, -0.94]","[0.873, -3.104]"
4136,"[221.011, 104.319]","[-1.745, -1.951]","[-2.237, 1.079]"
4137,"[192.934, 102.285]","[0.477, 0.621]","[2.838, -1.272]"
4138,"[146.802, 144.072]","[-1.751, -1.449]","[-3.139, -0.094]"
4139,"[139.874, 60.659]","[0.578, -1.573]","[-2.32, 0.496]"
4140,"[192.993, 100.15]","[-0.046, -1.133]","[-2.328, 0.019]"
4141,"[219.282, 169.816]","[1.748, 1.117]","[0.59, 2.153]"
4142,"[151.867, 136.0]","[-0.851, -0.262]","[-1.389, 2.067]"
4143,"[484.114, 424.53]","[1.246, 1.049]","[-1.291, 2.565]"
4144,"[125.512, 94.458]","[1.557, -0.122]","[1.144, -1.922]"
4145,"[158.816, 149.533]","[1.137, 0.559]","[-1.794, 1.655]"
4146,"[210.501, 191.061]","[-0.035, 0.441]","[-1.179, 1.336]"
4147,"[157.807, 130.079]","[0.814, 1.419]","[0.436, -2.816]"
4148,"[140.222, 127.18]","[-0.761, -0.424]","[1.161, -1.977]"
4149,"[145.805, 142.556]","[1.501, 2.082]","[2.218, -0.895]"
4150,"[146.911, 140.3]","[-1.601, -1.076]","[-2.766, 0.184]"
4151,"[138.244, 112.951]","[-2.289, -0.597]","[1.776, 0.15]"
4152,"[186.82, 110.746]","[-0.315, -1.427]","[1.951, -2.166]"
4153,"[261.603, 150.318]","[-1.066, -1.188]","[-3.122, -1.469]"
4154,"[129.612, 123.666]","[-1.509, -1.29]","[1.553, -1.619]"
4155,"[129.448, 90.668]","[0.626, 1.44]","[-0.914, 2.729]"
4156,"[128.307, 119.8]","[-0.404, -1.865]","[-0.016, 2.176]"
4157,"[119.596, 87.556]","[-0.475, 1.381]","[2.135, -0.97]"
4158,"[218.921, 213.904]","[1.538, 2.088]","[-0.468, 2.68]"
4159,"[242.71, 227.525]","[-1.044, -1.016]","[-0.289, -1.689]"
4160,"[156.783, 89.285]","[0.544, 1.282]","[1.972, -1.037]"
4161,"[181.193, 144.692]","[0.749, 0.366]","[-3.064, 0.097]"
4162,"[177.934, 72.61]","[-0.899, 0.564]","[1.991, -1.693]"
4163,"[164.73, 132.451]","[0.711, 1.268]","[-0.05, 2.675]"
4164,"[256.222, 71.861]","[-1.026, -0.092]","[-0.013, -2.71]"
4165,"[182.193, 131.862]","[0.118, 0.009]","[1.517, -1.251]"
4166,"[145.943, 110.993]","[0.093, -1.012]","[-0.596, 2.582]"
4167,"[160.992, 140.002]","[0.479, 0.798]","[-0.601, 2.977]"
4168,"[148.692, 147.028]","[0.456, 0.75]","[2.171, -1.136]"
4169,"[158.018, 125.187]","[-1.024, -1.542]","[-1.78, 1.463]"
4170,"[151.818, 131.456]","[1.552, 0.355]","[1.426, -2.71]"
4171,"[194.514, 127.501]","[0.504, -0.488]","[-1.711, 0.155]"
4172,"[155.888, 96.881]","[-1.24, 0.288]","[-1.977, 0.4]"
4173,"[149.671, 137.709]","[0.808, 1.001]","[-1.49, 1.404]"
4174,"[144.318, 143.058]","[0.368, 0.272]","[-2.466, 0.718]"
4175,"[151.019, 130.092]","[0.422, 1.28]","[1.037, -2.537]"
4176,"[146.633, 128.568]","[0.335, 0.488]","[0.002, 2.678]"
4177,"[183.994, 115.09]","[0.718, -0.024]","[-0.051, 2.832]"
4178,"[156.352, 117.328]","[-0.327, -1.288]","[1.136, -1.639]"
4179,"[474.991, 263.137]","[-0.304, 0.265]","[0.765, 1.385]"
4180,"[153.181, 142.972]","[0.16, -0.043]","[-0.911, 2.238]"
4181,"[121.532, 110.794]","[1.372, -0.062]","[-2.622, 0.694]"
4182,"[844.768, 821.767]","[0.13, 0.827]","[-0.226, 2.96]"
4183,"[150.818, 131.108]","[0.144, 1.069]","[-1.279, 1.418]"
4184,"[102.64, 91.559]","[0.591, -1.379]","[0.249, -2.69]"
4185,"[151.877, 146.157]","[-0.398, -0.485]","[0.618, -2.419]"
4186,"[142.829, 114.585]","[1.632, 0.449]","[1.988, -1.927]"
4187,"[158.122, 70.198]","[1.637, -0.369]","[-1.076, 1.04]"
4188,"[140.821, 136.619]","[2.311, 1.349]","[-2.371, 0.945]"
4189,"[310.387, 165.752]","[-0.67, -0.959]","[-1.134, -2.49]"
4190,"[156.39, 143.848]","[-1.166, -0.836]","[1.391, -1.778]"
4191,"[174.396, 101.838]","[-0.074, 1.179]","[2.49, -0.501]"
4192,"[154.478, 146.99]","[1.576, 1.481]","[-2.431, 0.699]"
4193,"[195.106, 107.571]","[0.574, 0.826]","[0.888, -2.197]"
4194,"[246.712, 100.13]","[-0.042, -0.587]","[-2.289, 0.25]"
4195,"[358.785, 66.838]","[-1.199, -1.654]","[-0.864, 2.492]"
4196,"[374.189, 187.879]","[-0.743, -0.941]","[-1.348, 2.586]"
4197,"[136.711, 131.609]","[-0.468, 0.359]","[-2.412, 0.499]"
4198,"[161.391, 131.419]","[-2.175, -1.629]","[-1.92, 1.18]"
4199,"[120.173, 112.646]","[1.59, 0.144]","[-2.711, 0.444]"
4200,"[153.116, 144.167]","[-0.076, -0.47]","[0.759, -2.566]"
4201,"[141.234, 138.499]","[-0.629, -1.433]","[-0.364, 2.728]"
4202,"[191.073, 75.262]","[-0.321, -1.9]","[-2.7, 1.719]"
4203,"[141.793, 98.854]","[-1.914, -0.527]","[1.748, -1.362]"
4204,"[157.449, 141.993]","[-0.492, -1.077]","[0.705, 3.058]"
4205,"[107.839, 106.033]","[1.035, -0.844]","[-2.922, -0.227]"
4206,"[197.684, 84.472]","[-0.59, -0.324]","[1.63, -2.077]"
4207,"[243.713, 89.755]","[-0.195, -0.74]","[1.512, -1.194]"
4208,"[134.249, 110.146]","[-1.309, 0.03]","[3.014, -0.077]"
4209,"[55.804, 54.366]","[1.373, -1.974]","[-0.751, 2.2]"
4210,"[118.131, 117.919]","[-1.484, 0.039]","[-1.466, 1.043]"
4211,"[182.355, 130.352]","[-0.295, -0.111]","[-2.791, 0.189]"
4212,"[134.907, 115.56]","[-0.517, -1.674]","[2.035, -1.073]"
4213,"[147.91, 139.314]","[1.36, 0.889]","[2.05, -1.069]"
4214,"[143.443, 140.083]","[-1.28, -1.96]","[-2.409, 0.739]"
4215,"[145.224, 142.648]","[-0.168, 0.304]","[1.143, -2.139]"
4216,"[235.948, 127.494]","[1.476, 1.853]","[-1.265, 0.706]"
4217,"[122.054, 111.418]","[1.406, -0.042]","[2.085, -1.105]"
4218,"[124.529, 119.925]","[2.138, 0.717]","[-1.564, 1.63]"
4219,"[154.011, 68.98]","[0.871, -1.343]","[2.429, -2.226]"
4220,"[224.455, 140.029]","[-0.658, -0.369]","[1.703, -2.596]"
4221,"[268.771, 82.489]","[1.293, 0.42]","[2.4, -0.005]"
4222,"[169.018, 117.293]","[0.608, 1.325]","[1.984, -0.893]"
4223,"[152.326, 138.43]","[0.464, 1.026]","[-2.913, 0.127]"
4224,"[132.402, 109.908]","[0.926, -0.503]","[1.751, -1.177]"
4225,"[337.274, 309.754]","[-0.458, -0.418]","[-2.837, 0.245]"
4226,"[153.947, 153.412]","[1.954, 1.648]","[1.527, -1.6]"
4227,"[122.688, 107.826]","[0.843, -0.692]","[2.552, -0.753]"
4228,"[142.952, 141.335]","[-0.327, -1.111]","[-0.32, 2.819]"
4229,"[143.769, 141.797]","[-0.76, -0.221]","[2.53, -0.637]"
4230,"[202.153, 111.516]","[0.57, 0.008]","[2.056, -0.532]"
4231,"[206.67, 89.126]","[0.513, -0.261]","[0.608, -2.226]"
4232,"[182.608, 123.014]","[0.504, 0.089]","[-0.851, 2.521]"
4233,"[116.827, 81.497]","[1.572, -0.394]","[-2.869, 0.35]"
4234,"[141.552, 131.007]","[1.22, 0.342]","[2.54, -0.658]"
4235,"[172.884, 120.191]","[-0.032, -0.883]","[-1.41, 2.285]"
4236,"[218.85, 138.798]","[0.447, -0.83]","[0.04, 1.992]"
4237,"[182.264, 45.596]","[-1.262, 1.277]","[-2.103, -1.67]"
4238,"[133.036, 121.933]","[-1.212, -0.217]","[1.22, -1.919]"
4239,"[140.249, 108.385]","[-1.861, -0.545]","[-3.003, 0.151]"
4240,"[89.346, 88.113]","[-1.644, 0.409]","[0.315, -2.637]"
4241,"[80.659, 71.198]","[1.113, -1.576]","[0.484, 2.465]"
4242,"[183.88, 119.981]","[2.332, 2.166]","[2.242, -0.813]"
4243,"[159.746, 153.17]","[0.998, 1.784]","[-0.825, 2.297]"
4244,"[193.257, 158.454]","[0.882, 0.547]","[2.661, -1.594]"
4245,"[171.642, 91.324]","[0.774, -0.573]","[2.353, -1.483]"
4246,"[159.013, 115.975]","[1.2, 1.877]","[0.013, -3.031]"
4247,"[117.982, 72.492]","[0.413, -1.731]","[1.968, -0.6]"
4248,"[136.502, 121.507]","[-1.564, -0.425]","[0.31, -2.886]"
4249,"[565.403, 107.67]","[0.907, 2.124]","[-0.198, -0.813]"
4250,"[144.607, 138.756]","[2.104, 1.348]","[1.994, -0.931]"
4251,"[110.969, 56.182]","[-0.126, 2.394]","[-2.21, 0.599]"
4252,"[217.692, 125.239]","[-0.739, -1.135]","[-1.833, 0.475]"
4253,"[145.38, 141.408]","[-1.616, -0.934]","[-1.032, 2.115]"
4254,"[177.954, 113.175]","[0.696, -0.549]","[3.067, -1.338]"
4255,"[161.689, 138.823]","[-0.488, -0.099]","[-2.082, 1.029]"
4256,"[225.18, 129.283]","[0.049, -0.828]","[2.575, -1.998]"
4257,"[158.484, 64.499]","[1.707, -0.264]","[-2.821, -0.298]"
4258,"[152.713, 135.81]","[-1.439, -0.993]","[0.409, -2.645]"
4259,"[153.562, 148.488]","[1.442, 1.757]","[-1.3, 2.273]"
4260,"[140.686, 120.927]","[0.098, -0.918]","[-0.852, 2.291]"
4261,"[195.912, 160.596]","[0.978, 0.45]","[2.336, -0.718]"
4262,"[121.479, 121.01]","[-0.183, 1.275]","[-1.946, 0.516]"
4263,"[180.54, 122.297]","[0.299, 0.761]","[-2.451, 1.281]"
4264,"[218.309, 78.771]","[0.039, 1.14]","[-2.374, 1.133]"
4265,"[90.828, 90.089]","[0.861, -1.232]","[1.62, -1.558]"
4266,"[217.636, 64.755]","[-0.229, -1.968]","[1.663, -0.162]"
4267,"[123.309, 120.046]","[0.061, -1.425]","[-0.708, 1.796]"
4268,"[140.284, 139.669]","[0.459, -0.446]","[-2.168, 1.315]"
4269,"[127.255, 111.188]","[-0.492, 0.958]","[-3.004, 0.925]"
4270,"[138.318, 99.831]","[-0.251, 1.205]","[-1.962, 1.284]"
4271,"[173.878, 114.57]","[0.39, -0.171]","[1.614, -1.509]"
4272,"[152.361, 120.218]","[1.263, -0.005]","[0.587, 2.964]"
4273,"[165.656, 140.277]","[0.845, 1.066]","[-0.353, 2.37]"
4274,"[135.525, 134.844]","[-0.945, -0.255]","[1.959, -1.174]"
4275,"[178.159, 157.296]","[-0.042, 0.385]","[-2.289, 0.682]"
4276,"[142.862, 125.662]","[-1.503, -0.83]","[-1.862, 1.306]"
4277,"[150.202, 139.928]","[1.13, 1.259]","[2.798, -0.235]"
4278,"[170.025, 132.774]","[0.178, -0.199]","[1.42, -2.004]"
4279,"[208.198, 83.244]","[-0.469, -2.065]","[1.554, -3.076]"
4280,"[230.928, 199.46]","[1.837, 1.756]","[-0.234, -3.018]"
4281,"[158.422, 140.016]","[0.775, 1.462]","[0.979, -1.584]"
4282,"[162.019, 135.366]","[-0.047, 0.555]","[1.476, -1.515]"
4283,"[172.115, 117.991]","[-0.134, -0.112]","[0.703, -2.542]"
4284,"[280.907, 212.976]","[0.81, 0.387]","[-1.194, -2.434]"
4285,"[86.258, 84.229]","[-0.393, 2.016]","[-3.053, -0.375]"
4286,"[126.212, 106.887]","[-0.865, 0.342]","[-1.556, 1.154]"
4287,"[143.709, 111.272]","[-0.985, 0.226]","[-0.142, 2.039]"
4288,"[145.734, 141.178]","[1.093, 0.386]","[-1.55, 1.367]"
4289,"[200.612, 110.967]","[0.087, 0.448]","[-2.396, 1.012]"
4290,"[96.447, 70.955]","[1.939, -0.38]","[-0.466, 2.745]"
4291,"[146.308, 117.349]","[-2.175, -1.009]","[-1.982, 0.942]"
4292,"[125.711, 123.996]","[1.969, 0.002]","[1.043, -1.451]"
4293,"[127.412, 101.441]","[1.263, 0.264]","[2.42, -0.788]"
4294,"[151.611, 139.889]","[-0.156, -0.781]","[-2.377, 0.499]"
4295,"[142.561, 126.924]","[-0.356, 0.674]","[-1.72, 1.282]"
4296,"[161.317, 127.926]","[1.29, 1.848]","[0.636, -2.549]"
4297,"[136.822, 109.162]","[-0.026, -1.434]","[-1.911, 0.885]"
4298,"[306.13, 64.904]","[0.771, 1.57]","[0.237, -1.909]"
4299,"[127.144, 124.212]","[1.034, -0.315]","[0.23, -3.052]"
4300,"[171.975, 122.865]","[-1.293, -1.807]","[-2.327, 1.013]"
4301,"[144.714, 137.188]","[0.113, -0.652]","[0.427, -2.677]"
4302,"[159.652, 125.067]","[0.03, 0.756]","[1.092, -2.195]"
4303,"[141.541, 120.218]","[-0.372, -1.286]","[-2.087, 0.161]"
4304,"[208.177, 123.524]","[-0.423, -1.201]","[-2.834, -0.743]"
4305,"[164.285, 150.996]","[1.377, 1.397]","[-2.555, 0.526]"
4306,"[147.984, 145.169]","[0.867, 0.41]","[2.699, -0.434]"
4307,"[157.407, 134.274]","[-1.042, -0.547]","[-1.256, 1.699]"
4308,"[192.058, 118.466]","[-0.941, -0.427]","[-2.391, 0.837]"
4309,"[167.627, 121.144]","[0.277, 0.058]","[-0.43, 2.684]"
4310,"[185.99, 114.913]","[1.193, 0.812]","[-2.162, 1.03]"
4311,"[149.494, 136.384]","[-0.104, 0.326]","[-0.701, 2.185]"
4312,"[151.893, 142.8]","[-1.946, -2.344]","[-2.537, 0.468]"
4313,"[150.134, 144.864]","[-0.985, -1.193]","[-1.299, 2.027]"
4314,"[164.029, 147.366]","[0.544, 0.336]","[-0.247, -2.866]"
4315,"[164.24, 146.763]","[1.382, 1.034]","[-0.754, 2.956]"
4316,"[138.16, 110.919]","[0.02, -1.445]","[-2.936, 0.785]"
4317,"[144.797, 121.629]","[-0.587, 0.465]","[0.479, -2.538]"
4318,"[168.73, 107.974]","[0.41, 1.631]","[1.314, -2.417]"
4319,"[144.056, 140.707]","[0.268, -0.961]","[2.584, -0.346]"
4320,"[146.592, 120.408]","[-0.372, 0.03]","[2.695, -0.233]"
4321,"[118.515, 113.84]","[1.059, -0.33]","[1.45, -1.72]"
4322,"[336.414, 100.456]","[1.189, 1.079]","[-0.131, -2.13]"
4323,"[200.886, 135.783]","[-1.619, -1.422]","[-1.558, 2.233]"
4324,"[164.523, 137.141]","[0.369, 0.342]","[-0.316, 2.584]"
4325,"[164.528, 130.133]","[1.272, 2.211]","[-0.885, 2.274]"
4326,"[131.57, 110.665]","[-0.862, 0.588]","[3.136, 0.308]"
4327,"[148.958, 135.656]","[-0.453, 0.246]","[2.651, -0.964]"
4328,"[133.703, 120.38]","[2.158, 0.76]","[0.18, 3.114]"
4329,"[129.459, 121.048]","[0.668, 1.861]","[-1.684, 1.381]"
4330,"[149.926, 133.885]","[-0.753, 0.04]","[-0.11, -2.801]"
4331,"[196.759, 147.938]","[-1.301, -0.843]","[0.944, -1.534]"
4332,"[214.063, 78.897]","[-0.86, -2.02]","[-0.09, -2.906]"
4333,"[118.31, 110.314]","[-0.476, -2.001]","[-0.862, 2.428]"
4334,"[145.404, 92.671]","[0.206, 1.733]","[-2.968, -0.114]"
4335,"[194.538, 138.546]","[0.481, 1.109]","[2.529, -1.227]"
4336,"[121.761, 92.425]","[1.665, -0.178]","[2.023, -1.88]"
4337,"[158.886, 154.016]","[0.292, 0.387]","[0.392, -2.733]"
4338,"[295.848, 166.999]","[-0.812, -0.663]","[2.573, 0.017]"
4339,"[168.063, 122.783]","[-1.194, -0.713]","[0.74, -2.422]"
4340,"[154.804, 144.274]","[-0.246, 0.095]","[1.25, -1.99]"
4341,"[133.115, 124.585]","[2.013, 1.005]","[2.169, -1.001]"
4342,"[161.337, 153.243]","[1.471, 1.336]","[1.917, -1.393]"
4343,"[142.261, 134.946]","[1.219, 0.454]","[-0.301, 2.915]"
4344,"[178.819, 166.61]","[0.236, -0.073]","[-1.241, 0.774]"
4345,"[154.922, 134.828]","[1.205, 0.284]","[-0.314, -2.763]"
4346,"[157.459, 135.247]","[-0.086, -0.128]","[-1.334, 1.678]"
4347,"[209.485, 103.372]","[-0.634, -1.316]","[-0.586, -3.063]"
4348,"[248.462, 97.266]","[-1.03, 0.253]","[0.63, -0.94]"
4349,"[142.349, 118.093]","[-0.534, 0.78]","[-0.061, 2.388]"
4350,"[135.537, 132.756]","[0.874, -0.02]","[-2.172, 0.917]"
4351,"[212.042, 157.817]","[-0.362, 0.189]","[-2.982, -1.067]"
4352,"[320.91, 105.48]","[1.219, 2.172]","[2.703, 1.28]"
4353,"[320.337, 43.669]","[0.9, 2.463]","[-1.808, 2.891]"
4354,"[151.313, 140.087]","[-1.252, -0.724]","[-2.284, 0.627]"
4355,"[128.064, 107.739]","[-1.079, 0.387]","[0.199, -2.546]"
4356,"[363.212, 323.905]","[0.288, 0.653]","[1.463, 2.262]"
4357,"[228.854, 204.505]","[-1.141, -1.147]","[-2.559, 0.626]"
4358,"[200.587, 134.172]","[-1.054, -1.454]","[0.804, -1.476]"
4359,"[191.432, 125.802]","[1.297, 1.178]","[1.623, -1.065]"
4360,"[93.619, 90.096]","[-1.271, 0.812]","[1.929, -1.086]"
4361,"[142.203, 127.952]","[0.947, -0.327]","[-2.674, 1.048]"
4362,"[166.621, 144.317]","[0.18, -0.293]","[-2.513, -0.141]"
4363,"[142.344, 138.19]","[-1.022, -1.899]","[-1.193, 1.797]"
4364,"[185.113, 40.14]","[1.206, -1.126]","[1.21, -2.706]"
4365,"[135.18, 134.178]","[1.67, 0.698]","[-2.618, 0.516]"
4366,"[166.703, 114.183]","[-0.095, -0.684]","[0.064, 2.39]"
4367,"[192.262, 123.083]","[0.047, 1.055]","[-2.468, 1.9]"
4368,"[160.013, 132.451]","[-1.213, -0.615]","[2.833, -0.332]"
4369,"[146.368, 144.415]","[-0.565, -1.126]","[1.884, -1.051]"
4370,"[220.828, 103.45]","[-0.2, -0.371]","[2.062, -1.361]"
4371,"[146.64, 137.548]","[-0.421, 0.763]","[2.96, 0.311]"
4372,"[217.753, 58.074]","[1.698, 0.112]","[-2.826, 0.561]"
4373,"[179.325, 157.315]","[0.679, 1.362]","[-2.0, -0.06]"
4374,"[172.101, 122.201]","[0.469, -0.023]","[-2.287, 1.078]"
4375,"[145.957, 89.209]","[0.394, -1.184]","[1.171, -1.675]"
4376,"[163.214, 123.859]","[1.181, 0.68]","[2.231, -0.968]"
4377,"[281.882, 111.353]","[-0.166, 0.534]","[-0.908, 1.975]"
4378,"[134.84, 127.645]","[2.391, 1.201]","[1.173, -1.233]"
4379,"[182.946, 112.676]","[-0.196, -0.722]","[-1.567, 1.067]"
4380,"[202.994, 123.886]","[-0.721, -0.791]","[-2.165, 1.433]"
4381,"[120.778, 120.134]","[-1.644, -0.232]","[1.163, -1.802]"
4382,"[181.213, 168.367]","[1.992, 1.088]","[-1.014, 2.96]"
4383,"[309.204, 279.641]","[1.516, -0.243]","[2.34, -0.675]"
4384,"[139.868, 128.931]","[0.523, 1.274]","[1.165, -1.916]"
4385,"[192.674, 135.463]","[0.645, 1.281]","[1.537, -2.645]"
4386,"[140.149, 129.917]","[0.138, -0.979]","[0.06, -3.138]"
4387,"[152.903, 139.85]","[-1.101, -1.24]","[2.383, -0.847]"
4388,"[153.287, 124.568]","[0.146, -0.583]","[-2.022, 0.879]"
4389,"[139.249, 46.592]","[-1.922, -1.329]","[-0.375, -1.773]"
4390,"[162.234, 129.386]","[-1.271, -0.267]","[1.942, -1.916]"
4391,"[130.987, 123.497]","[1.261, -0.009]","[-2.942, 0.308]"
4392,"[122.839, 121.211]","[2.356, 1.301]","[1.533, -1.173]"
4393,"[135.534, 130.689]","[1.376, -0.232]","[2.307, 0.882]"
4394,"[146.292, 146.105]","[1.001, 1.386]","[0.086, -3.105]"
4395,"[150.572, 145.298]","[-1.88, -1.692]","[0.101, -3.009]"
4396,"[151.081, 140.489]","[0.749, 1.369]","[-2.158, 1.019]"
4397,"[128.101, 118.961]","[0.457, 1.738]","[2.942, -0.321]"
4398,"[206.452, 114.286]","[-2.241, -1.841]","[-2.094, 0.417]"
4399,"[274.939, 106.308]","[0.582, -0.762]","[-1.944, -2.828]"
4400,"[165.341, 137.44]","[-0.319, -0.67]","[-3.138, -0.567]"
4401,"[312.183, 138.472]","[0.654, 0.556]","[0.243, -2.659]"
4402,"[124.246, 118.493]","[-0.139, -1.823]","[-1.422, 3.041]"
4403,"[149.703, 147.904]","[-1.285, -1.423]","[1.956, -1.23]"
4404,"[153.203, 151.747]","[2.081, 1.159]","[0.847, 2.89]"
4405,"[186.263, 123.906]","[1.717, 1.592]","[-0.613, 2.533]"
4406,"[169.469, 125.268]","[-0.803, 0.557]","[-1.068, 0.789]"
4407,"[245.295, 120.294]","[-0.075, 0.735]","[-0.841, 0.948]"
4408,"[157.227, 147.045]","[-0.546, -0.799]","[0.009, 3.132]"
4409,"[111.19, 104.828]","[0.187, 1.833]","[2.346, -0.828]"
4410,"[175.779, 130.114]","[0.938, 0.482]","[2.341, -1.265]"
4411,"[326.076, 174.154]","[0.754, 0.969]","[-1.76, -0.235]"
4412,"[148.003, 101.627]","[0.572, 1.927]","[1.462, -1.629]"
4413,"[247.173, 212.447]","[0.804, 1.028]","[-1.769, 1.278]"
4414,"[433.407, 349.615]","[-0.153, 0.911]","[-2.29, 0.853]"
4415,"[278.082, 258.002]","[0.231, -0.08]","[-1.255, 2.271]"
4416,"[154.236, 139.199]","[-0.066, 0.117]","[2.797, -0.527]"
4417,"[219.523, 207.288]","[0.506, 0.267]","[-0.228, 2.859]"
4418,"[133.546, 121.104]","[0.883, -0.144]","[2.977, 0.098]"
4419,"[221.709, 154.256]","[0.526, -0.134]","[-0.687, -2.79]"
