,Momenta,Eta,Phi
1738,"[269.367, 238.493]","[1.254, 0.977]","[-2.365, 0.192]"
1739,"[285.66, 220.013]","[-1.266, -1.285]","[-1.748, 1.128]"
1740,"[262.414, 205.628]","[0.575, 1.326]","[-1.016, 2.219]"
1741,"[255.588, 245.296]","[-0.155, 0.207]","[-0.786, 2.148]"
1742,"[188.494, 187.969]","[-0.28, 1.224]","[0.118, -3.049]"
1743,"[191.251, 168.532]","[-0.044, -1.754]","[0.799, -2.841]"
1744,"[219.118, 163.754]","[0.301, -2.085]","[-1.189, 1.411]"
1745,"[399.417, 102.164]","[-0.303, 1.465]","[-1.336, 0.448]"
1746,"[249.993, 207.984]","[0.855, 1.706]","[-2.108, 1.06]"
1747,"[280.375, 226.038]","[0.592, 0.754]","[-0.101, -3.14]"
1748,"[228.009, 211.097]","[-1.396, -0.278]","[-2.99, -0.195]"
1749,"[219.286, 213.102]","[-0.782, -0.349]","[-0.834, 2.121]"
1750,"[252.011, 212.248]","[0.551, -0.3]","[-1.744, 1.158]"
1751,"[412.874, 116.482]","[0.573, 1.833]","[0.091, 2.717]"
1752,"[258.855, 182.507]","[-0.632, 1.001]","[2.153, 0.57]"
1753,"[260.438, 246.779]","[-0.348, -0.206]","[-1.981, 1.155]"
1754,"[155.964, 150.712]","[-1.017, 1.109]","[-1.761, 2.364]"
1755,"[242.594, 228.795]","[-0.264, 0.863]","[-0.587, 2.895]"
1756,"[212.855, 171.573]","[-0.687, 1.624]","[1.162, -1.977]"
1757,"[239.69, 236.072]","[-1.568, -1.928]","[-0.62, 2.523]"
1758,"[202.971, 158.544]","[0.283, -1.523]","[-0.737, 2.978]"
1759,"[175.554, 173.802]","[0.994, -0.697]","[0.001, 3.104]"
1760,"[273.877, 157.774]","[1.603, 0.457]","[-0.969, 2.064]"
1761,"[241.856, 144.044]","[1.238, -0.382]","[-0.827, 2.678]"
1762,"[312.124, 217.875]","[1.244, 1.455]","[0.184, -2.394]"
1763,"[166.919, 140.32]","[0.783, -1.394]","[-0.658, 2.272]"
1764,"[188.514, 181.76]","[0.683, -1.01]","[-0.425, -3.016]"
1765,"[211.663, 198.704]","[-0.207, -1.6]","[2.784, -0.319]"
1766,"[229.989, 216.819]","[0.289, 1.327]","[0.241, -3.015]"
1767,"[238.667, 237.666]","[0.222, -0.601]","[-3.138, -0.357]"
1768,"[262.531, 255.853]","[-0.403, -0.205]","[1.653, -1.432]"
1769,"[317.67, 241.109]","[0.754, 0.763]","[1.76, -2.185]"
1770,"[236.021, 178.677]","[-0.23, 1.045]","[-2.882, 0.383]"
1771,"[255.133, 190.046]","[0.682, -0.326]","[-1.366, 1.737]"
1772,"[276.92, 230.842]","[0.204, 0.222]","[-2.59, 0.827]"
1773,"[256.166, 230.168]","[1.501, 1.793]","[-2.429, 0.616]"
1774,"[390.165, 148.857]","[0.413, 0.54]","[-1.956, 1.426]"
1775,"[209.931, 204.878]","[0.061, 1.437]","[0.153, -2.49]"
1776,"[272.02, 189.813]","[-0.641, 0.304]","[2.343, -0.45]"
1777,"[290.771, 228.148]","[-0.76, -1.237]","[-1.487, 0.986]"
1778,"[254.994, 212.117]","[0.582, 1.466]","[2.676, -0.405]"
1779,"[242.226, 234.469]","[-0.389, 0.292]","[2.594, -0.564]"
1780,"[298.097, 267.304]","[-0.653, -1.465]","[2.691, 0.303]"
1781,"[227.005, 212.061]","[-0.716, -0.699]","[0.734, -2.28]"
1782,"[249.596, 227.486]","[0.175, 1.096]","[1.527, -1.889]"
1783,"[220.585, 214.001]","[1.285, 1.867]","[1.397, -1.695]"
1784,"[299.538, 198.436]","[0.325, 0.359]","[1.243, -1.846]"
1785,"[246.201, 244.859]","[1.107, 1.368]","[-2.254, 0.922]"
1786,"[149.636, 125.987]","[0.172, -2.277]","[2.165, -0.951]"
1787,"[304.18, 211.964]","[-0.146, -0.287]","[-2.526, 0.808]"
1788,"[190.157, 189.935]","[-1.037, 0.401]","[-2.677, 0.341]"
1789,"[304.875, 198.925]","[1.044, 0.444]","[-2.83, 0.868]"
1790,"[210.019, 185.141]","[-0.81, 0.563]","[-0.227, 2.837]"
1791,"[246.264, 229.634]","[-0.769, -0.084]","[-2.587, 0.69]"
1792,"[278.74, 214.245]","[-0.431, -1.044]","[-1.001, 2.052]"
1793,"[226.385, 221.82]","[-0.943, -0.303]","[0.254, -2.818]"
1794,"[505.548, 123.346]","[-0.303, -0.959]","[0.458, 2.855]"
1795,"[327.457, 260.659]","[-2.066, -1.234]","[-1.081, -2.728]"
1796,"[271.007, 213.764]","[1.3, 1.375]","[-0.123, 3.016]"
1797,"[198.96, 195.744]","[1.215, -0.168]","[-1.304, 1.767]"
1798,"[553.161, 186.815]","[-0.18, -0.822]","[-0.027, -1.6]"
1799,"[174.064, 143.453]","[0.447, -1.657]","[2.303, -0.782]"
1800,"[232.458, 222.223]","[0.268, 0.803]","[-0.775, 2.221]"
1801,"[268.43, 228.12]","[-1.425, -1.247]","[-1.008, 2.019]"
1802,"[471.087, 173.766]","[1.468, 2.162]","[-0.356, 1.701]"
1803,"[253.516, 238.327]","[1.073, 0.77]","[-2.258, 1.034]"
1804,"[203.33, 176.755]","[-0.101, 1.515]","[2.644, -0.455]"
1805,"[249.34, 246.236]","[-1.421, -0.905]","[-3.105, 0.371]"
1806,"[258.624, 230.919]","[0.525, 0.229]","[2.492, -0.482]"
1807,"[322.295, 181.844]","[-0.452, 0.493]","[-1.799, 2.26]"
1808,"[254.226, 204.969]","[-1.172, -2.227]","[-2.382, 1.576]"
1809,"[220.531, 154.599]","[-0.817, 0.839]","[-0.36, 2.721]"
1810,"[310.667, 206.674]","[-0.832, -0.563]","[-1.526, 1.243]"
1811,"[243.211, 239.98]","[-1.996, -1.399]","[0.652, -2.59]"
1812,"[270.569, 230.6]","[-0.047, -0.266]","[1.664, -1.228]"
1813,"[258.715, 189.999]","[-0.223, -1.266]","[-0.372, 2.649]"
1814,"[397.822, 219.411]","[-0.568, -0.893]","[2.638, 0.104]"
1815,"[179.715, 168.856]","[1.023, -0.759]","[-1.257, 1.326]"
1816,"[185.764, 117.794]","[1.894, -0.462]","[2.014, -1.995]"
1817,"[264.395, 152.744]","[-0.464, -0.651]","[0.997, -2.452]"
1818,"[258.591, 249.36]","[1.218, 1.201]","[0.217, -2.8]"
1819,"[235.497, 193.54]","[-1.056, -2.208]","[-2.756, 0.034]"
1820,"[214.165, 206.502]","[-1.837, -0.753]","[-1.276, 1.509]"
1821,"[258.83, 187.929]","[1.035, -0.116]","[1.873, -1.683]"
1822,"[371.178, 323.469]","[1.151, -0.213]","[0.946, -2.182]"
1823,"[259.413, 240.115]","[0.754, 0.218]","[-1.497, 2.109]"
1824,"[277.266, 196.234]","[-1.747, -1.051]","[-1.066, 2.058]"
1825,"[217.593, 206.953]","[0.734, -0.369]","[0.139, -3.086]"
1826,"[169.264, 158.186]","[1.118, -0.802]","[0.767, -2.051]"
1827,"[240.51, 209.012]","[-0.475, 0.549]","[-0.544, 3.081]"
1828,"[202.795, 190.949]","[-0.676, 0.76]","[-2.536, 0.702]"
1829,"[244.695, 239.682]","[-0.583, -1.187]","[2.383, -0.754]"
1830,"[171.316, 102.135]","[-0.931, 1.656]","[-2.701, -0.884]"
1831,"[236.394, 226.31]","[0.462, -0.28]","[1.654, -1.44]"
1832,"[185.372, 183.945]","[0.938, -0.66]","[1.945, -0.984]"
1833,"[352.867, 123.986]","[0.584, -0.662]","[3.043, 0.167]"
1834,"[232.541, 182.406]","[0.038, -1.258]","[0.47, -2.672]"
1835,"[386.31, 164.783]","[0.558, 0.528]","[2.141, -1.597]"
1836,"[160.551, 139.094]","[2.174, -0.086]","[-1.088, 2.199]"
1837,"[200.152, 178.473]","[-1.906, -0.439]","[1.552, -1.45]"
1838,"[304.59, 188.13]","[-1.061, -1.309]","[-0.911, 1.615]"
1839,"[222.619, 200.826]","[1.055, -0.034]","[-2.249, 0.983]"
1840,"[237.73, 219.3]","[-1.313, -2.124]","[0.239, -2.831]"
1841,"[241.44, 213.033]","[1.211, 0.017]","[-0.588, 3.123]"
1842,"[276.359, 247.782]","[-0.976, -0.691]","[-0.173, -2.55]"
1843,"[240.681, 229.41]","[1.761, 2.373]","[-3.075, 0.224]"
1844,"[253.017, 237.08]","[-1.03, -0.604]","[3.099, -0.28]"
1845,"[244.009, 234.597]","[-1.961, -1.378]","[-0.971, 2.2]"
1846,"[258.889, 237.795]","[0.61, 0.858]","[2.352, -0.766]"
1847,"[197.154, 121.928]","[-0.82, 1.428]","[2.568, -1.028]"
1848,"[276.511, 234.729]","[-0.06, 0.079]","[-1.304, 1.945]"
1849,"[231.194, 177.02]","[0.663, -0.768]","[1.709, -1.775]"
1850,"[256.377, 159.271]","[0.591, -1.184]","[3.063, 1.567]"
1851,"[401.345, 105.627]","[0.944, -0.307]","[-2.154, 0.87]"
1852,"[209.473, 187.126]","[1.104, 0.346]","[1.421, -1.957]"
1853,"[275.145, 160.61]","[-0.959, 0.302]","[2.861, -0.873]"
1854,"[264.551, 261.166]","[-0.878, -0.481]","[2.436, -0.705]"
1855,"[243.953, 212.512]","[-1.792, -0.832]","[3.11, -0.419]"
1856,"[266.365, 190.509]","[-1.031, -1.94]","[-1.642, 1.763]"
1857,"[166.224, 159.828]","[-0.109, 1.822]","[-1.519, 1.791]"
1858,"[253.871, 209.952]","[-0.392, -1.196]","[-3.096, 0.021]"
1859,"[291.401, 217.123]","[1.043, 0.944]","[-2.779, 0.769]"
1860,"[267.227, 215.726]","[0.173, 0.833]","[-0.135, -2.953]"
1861,"[158.468, 135.291]","[-1.066, 1.177]","[0.529, -3.114]"
1862,"[357.06, 174.433]","[0.846, 1.469]","[-1.382, 1.115]"
1863,"[253.612, 227.393]","[0.063, -0.67]","[0.971, -2.332]"
1864,"[241.541, 176.988]","[1.352, 0.221]","[0.55, -2.585]"
1865,"[359.063, 166.092]","[0.936, 1.363]","[1.044, -2.082]"
1866,"[196.211, 160.511]","[-1.939, -0.209]","[2.112, -0.983]"
1867,"[255.089, 241.967]","[0.468, 0.161]","[-2.571, 0.522]"
1868,"[260.277, 231.409]","[1.048, 0.429]","[-1.326, 1.893]"
1869,"[265.101, 213.146]","[0.528, 1.32]","[-2.475, 0.515]"
1870,"[199.8, 197.763]","[0.422, 1.816]","[-0.209, 2.693]"
1871,"[268.807, 214.937]","[1.076, 0.465]","[0.104, 3.05]"
1872,"[253.017, 238.326]","[2.235, 1.759]","[2.732, -0.56]"
1873,"[188.266, 136.119]","[-1.185, -1.076]","[1.69, -1.696]"
1874,"[201.733, 188.868]","[0.935, -0.525]","[-1.271, 1.619]"
1875,"[256.795, 228.547]","[0.572, 1.161]","[1.089, -1.986]"
1876,"[253.241, 243.692]","[1.456, 0.32]","[1.721, -0.195]"
1877,"[284.61, 213.09]","[-0.504, -0.889]","[-2.291, 0.726]"
1878,"[236.094, 223.052]","[1.084, 0.345]","[-1.179, 1.958]"
1879,"[194.749, 175.945]","[-1.576, -0.056]","[1.739, -1.62]"
1880,"[283.727, 244.337]","[-0.278, -0.089]","[0.68, -1.957]"
1881,"[178.223, 100.529]","[-0.425, 2.026]","[-1.728, 1.818]"
1882,"[261.917, 243.576]","[0.204, 0.141]","[-1.047, 2.287]"
1883,"[216.066, 204.691]","[1.042, 0.678]","[-2.053, 0.731]"
1884,"[278.023, 207.572]","[0.768, 1.317]","[-2.185, 1.14]"
1885,"[221.627, 193.771]","[0.56, 1.78]","[0.953, -2.137]"
1886,"[248.648, 244.896]","[0.646, 1.037]","[2.241, -1.026]"
1887,"[254.336, 237.428]","[0.672, 1.218]","[-3.068, 0.091]"
1888,"[281.587, 158.279]","[-0.06, -0.969]","[0.357, -2.561]"
1889,"[202.677, 186.913]","[-0.118, 1.575]","[-1.471, 2.41]"
1890,"[245.34, 233.579]","[-1.051, -0.667]","[-2.318, 0.83]"
1891,"[246.264, 189.457]","[0.132, -0.94]","[-3.079, -0.106]"
1892,"[451.364, 156.46]","[-1.096, -1.031]","[-0.675, 2.248]"
1893,"[213.216, 185.657]","[-0.305, 1.051]","[-1.32, 1.943]"
1894,"[220.85, 218.133]","[0.836, -0.088]","[0.289, -2.851]"
1895,"[228.686, 204.878]","[-0.702, 0.256]","[1.697, -1.422]"
1896,"[268.728, 202.729]","[-0.589, -1.214]","[-1.569, 1.521]"
1897,"[254.371, 237.704]","[-1.007, -1.381]","[0.517, -2.703]"
1898,"[296.337, 233.043]","[0.691, -0.344]","[-0.485, -2.034]"
1899,"[222.315, 197.239]","[-0.46, 0.777]","[1.656, -1.49]"
1900,"[157.649, 92.285]","[-0.287, 2.392]","[-2.432, 0.645]"
1901,"[338.057, 173.489]","[0.454, 1.11]","[1.405, -2.07]"
1902,"[118.417, 107.457]","[-1.235, 1.861]","[-2.346, 0.571]"
1903,"[316.109, 198.739]","[1.482, 1.413]","[-0.584, 2.398]"
1904,"[277.537, 180.436]","[-0.818, 0.151]","[1.22, -1.839]"
1905,"[197.95, 102.538]","[0.034, 2.193]","[-1.019, 2.174]"
1906,"[262.614, 228.609]","[-1.195, -0.479]","[-0.171, 3.002]"
1907,"[246.742, 236.207]","[0.405, 0.988]","[-1.028, 2.02]"
1908,"[263.907, 233.9]","[2.229, 2.027]","[-2.895, 0.175]"
1909,"[245.666, 238.645]","[-1.091, -0.523]","[2.689, -0.7]"
1910,"[249.684, 246.978]","[-0.379, -0.606]","[1.823, -1.172]"
1911,"[339.267, 182.403]","[0.463, 1.01]","[2.99, -0.682]"
1912,"[293.218, 216.726]","[-0.082, 0.448]","[-1.986, 0.798]"
1913,"[259.807, 256.282]","[-1.036, -0.934]","[3.123, 0.02]"
1914,"[270.88, 214.171]","[-1.019, -0.469]","[-0.232, -3.116]"
1915,"[118.259, 46.107]","[-1.275, 1.923]","[1.797, -0.681]"
1916,"[249.193, 209.26]","[-0.56, 0.271]","[-2.352, 0.804]"
1917,"[236.364, 229.093]","[-0.792, -1.501]","[-2.477, 0.798]"
1918,"[318.24, 173.359]","[0.612, 1.31]","[-2.555, 0.184]"
1919,"[222.523, 184.633]","[-0.054, 0.098]","[-0.068, -3.09]"
1920,"[275.337, 216.931]","[-0.295, -0.83]","[-0.855, 2.305]"
1921,"[258.229, 253.932]","[-0.064, 0.286]","[2.423, -0.745]"
1922,"[218.767, 210.177]","[-1.216, 0.054]","[-0.309, -3.121]"
1923,"[201.1, 161.059]","[1.475, 0.348]","[-2.685, 0.506]"
1924,"[124.454, 47.581]","[-1.578, 2.108]","[-1.846, 1.147]"
1925,"[207.981, 168.621]","[1.656, 0.08]","[-0.038, 2.821]"
1926,"[209.905, 207.157]","[-1.942, -0.664]","[-2.749, 0.552]"
1927,"[436.469, 139.444]","[0.037, 1.132]","[-1.202, 3.115]"
1928,"[184.342, 158.039]","[0.99, -0.855]","[-3.025, 0.103]"
1929,"[233.527, 173.485]","[0.098, 1.429]","[0.287, -2.721]"
1930,"[236.867, 224.055]","[0.947, 0.2]","[0.609, -2.553]"
1931,"[193.172, 182.238]","[0.721, 2.248]","[-0.662, 1.932]"
1932,"[231.841, 203.683]","[-0.621, 0.525]","[2.376, -0.393]"
1933,"[259.848, 229.822]","[1.106, 0.345]","[-0.981, 2.885]"
1934,"[231.2, 204.17]","[0.247, -0.704]","[2.648, -0.283]"
1935,"[273.818, 228.286]","[0.345, 0.791]","[0.451, -2.414]"
1936,"[316.034, 197.604]","[1.179, -0.026]","[-0.75, -2.715]"
1937,"[232.089, 131.702]","[0.126, -1.667]","[1.383, -1.399]"
1938,"[146.845, 131.322]","[2.201, -0.271]","[2.086, -1.584]"
1939,"[193.398, 171.029]","[-0.482, 0.891]","[1.318, -1.822]"
1940,"[248.357, 248.281]","[-1.331, -1.29]","[-0.829, 2.305]"
1941,"[258.646, 232.936]","[0.539, 0.551]","[1.693, -1.596]"
1942,"[253.646, 242.911]","[-1.249, -1.721]","[1.844, -1.334]"
1943,"[570.057, 72.521]","[-0.422, 0.892]","[2.914, -0.59]"
1944,"[341.126, 244.827]","[-0.173, -0.748]","[0.874, 2.852]"
1945,"[189.378, 94.665]","[0.721, -1.756]","[-0.322, 2.537]"
1946,"[255.82, 243.457]","[0.154, -0.419]","[-2.949, 0.727]"
1947,"[171.031, 159.087]","[0.128, -2.159]","[-2.06, 3.087]"
1948,"[278.573, 187.983]","[0.382, 1.141]","[0.65, -2.755]"
1949,"[249.953, 111.086]","[0.328, -1.722]","[0.466, -2.457]"
1950,"[225.098, 94.106]","[1.179, -1.057]","[-3.011, 0.075]"
1951,"[259.258, 250.066]","[-0.497, -0.835]","[2.366, -0.912]"
1952,"[531.941, 142.899]","[1.241, 1.03]","[1.513, -2.54]"
1953,"[234.974, 218.259]","[1.596, 2.388]","[2.271, -0.869]"
1954,"[270.189, 217.894]","[-0.542, 0.075]","[3.078, 0.366]"
1955,"[676.106, 278.854]","[-0.505, -0.355]","[2.407, 1.165]"
1956,"[506.446, 205.86]","[1.446, 0.801]","[1.217, -0.332]"
1957,"[246.659, 211.382]","[-1.796, -1.046]","[-3.117, -0.153]"
1958,"[284.188, 217.999]","[0.398, -0.226]","[0.153, 2.846]"
1959,"[255.257, 249.835]","[-1.232, -1.235]","[-0.022, -2.943]"
1960,"[228.653, 223.863]","[-0.798, -0.475]","[0.12, 3.111]"
1961,"[234.278, 218.426]","[0.451, 1.36]","[2.395, -0.702]"
1962,"[248.792, 246.497]","[-2.111, -1.7]","[2.263, -0.964]"
1963,"[285.804, 158.942]","[0.042, 1.302]","[2.045, -0.56]"
1964,"[332.393, 214.964]","[-1.153, -1.163]","[-0.017, -2.417]"
1965,"[269.574, 242.498]","[0.74, 0.792]","[0.253, -3.076]"
1966,"[293.225, 229.764]","[-0.141, -1.029]","[0.801, -1.276]"
1967,"[153.242, 139.654]","[-0.2, 2.297]","[0.297, -1.119]"
1968,"[317.11, 111.212]","[0.353, -1.284]","[2.883, -0.152]"
1969,"[403.728, 123.296]","[-0.816, -1.826]","[-1.477, 2.247]"
1970,"[268.772, 243.042]","[0.878, 0.574]","[1.793, -0.72]"
1971,"[291.636, 217.768]","[-1.39, -1.266]","[-0.006, -2.808]"
1972,"[178.809, 169.313]","[-0.508, -2.315]","[-1.04, 2.325]"
1973,"[209.923, 187.326]","[-0.111, 1.272]","[-1.723, 1.696]"
1974,"[271.165, 239.027]","[0.277, 0.495]","[2.258, -0.594]"
1975,"[325.425, 187.472]","[0.639, 1.334]","[-1.48, 0.979]"
1976,"[254.536, 249.376]","[2.052, 1.909]","[2.57, -0.543]"
1977,"[242.68, 229.084]","[1.52, 0.417]","[-3.04, 1.105]"
1978,"[207.41, 199.021]","[-1.442, 0.352]","[2.497, -2.353]"
1979,"[278.124, 121.642]","[0.815, 0.808]","[2.229, -0.62]"
1980,"[241.817, 224.949]","[-1.289, -0.559]","[-1.722, 1.335]"
1981,"[268.314, 258.881]","[-0.172, -0.337]","[-0.915, 2.164]"
1982,"[225.837, 207.56]","[-1.282, -0.2]","[-1.898, 1.153]"
1983,"[261.831, 249.567]","[0.954, 1.046]","[-2.472, 0.376]"
1984,"[243.913, 225.912]","[0.879, 1.727]","[-2.41, 0.764]"
1985,"[300.402, 238.236]","[-0.881, -0.994]","[3.058, 0.539]"
1986,"[198.986, 178.903]","[-0.282, -1.841]","[-2.747, 0.563]"
1987,"[198.732, 198.448]","[-0.244, 1.166]","[1.16, -2.19]"
1988,"[699.55, 122.646]","[0.228, -0.289]","[2.646, 0.726]"
1989,"[223.818, 220.853]","[0.049, 1.088]","[1.501, -1.676]"
1990,"[252.192, 228.534]","[0.772, 0.221]","[-2.093, 1.336]"
1991,"[254.928, 242.079]","[0.745, 0.55]","[-2.638, 0.618]"
1992,"[234.6, 220.187]","[0.427, 1.341]","[0.511, -2.805]"
1993,"[241.442, 237.272]","[-0.568, -0.037]","[-1.492, 1.7]"
1994,"[241.159, 208.913]","[1.629, 1.636]","[-0.934, 2.064]"
1995,"[180.584, 144.786]","[-0.041, 1.616]","[2.773, -0.297]"
1996,"[191.816, 190.557]","[-1.511, 0.115]","[2.189, -0.938]"
1997,"[364.274, 110.722]","[-0.642, 0.125]","[0.255, -3.139]"
1998,"[290.4, 231.971]","[-0.433, -0.312]","[2.564, 0.026]"
1999,"[400.193, 315.249]","[-1.818, -1.762]","[-0.775, 2.613]"
2000,"[224.551, 216.871]","[-1.035, -0.114]","[-2.169, 0.859]"
2001,"[255.377, 241.727]","[0.401, 0.651]","[-0.853, 2.324]"
2002,"[244.924, 225.381]","[-0.006, 0.626]","[-2.548, 0.585]"
2003,"[194.129, 185.007]","[0.891, 2.463]","[-0.078, 3.087]"
2004,"[289.749, 214.35]","[0.324, 0.752]","[-1.985, 1.323]"
2005,"[196.002, 174.616]","[0.122, 0.474]","[2.336, -0.891]"
2006,"[260.333, 192.533]","[1.103, 0.009]","[-0.712, 2.4]"
2007,"[110.355, 109.901]","[-1.169, 1.787]","[-0.37, -3.125]"
2008,"[251.899, 243.21]","[0.414, 0.838]","[-2.678, 0.58]"
2009,"[483.997, 69.247]","[-0.04, 2.061]","[2.111, 0.88]"
2010,"[220.018, 183.946]","[-0.933, -2.397]","[-1.363, 1.497]"
2011,"[303.03, 182.677]","[0.38, 0.916]","[2.631, -0.498]"
2012,"[258.195, 244.009]","[-0.455, -0.42]","[-0.074, 3.115]"
2013,"[224.797, 209.007]","[0.738, -0.177]","[2.986, -0.233]"
2014,"[177.005, 147.943]","[-1.351, 0.686]","[-0.51, 2.186]"
2015,"[231.516, 217.073]","[1.447, 0.465]","[-1.353, 1.721]"
2016,"[213.096, 208.743]","[-1.726, -0.5]","[-0.569, 2.472]"
2017,"[126.43, 75.153]","[-1.005, 2.122]","[2.98, 0.176]"
2018,"[209.234, 106.404]","[0.999, -1.255]","[2.825, -0.403]"
2019,"[224.21, 182.313]","[-0.728, 0.619]","[2.688, -0.4]"
2020,"[207.924, 139.368]","[-1.275, 0.58]","[-2.222, 0.632]"
2021,"[259.894, 217.14]","[-0.219, -0.414]","[2.425, -0.61]"
2022,"[286.551, 214.095]","[-1.222, -0.781]","[-0.148, -2.991]"
2023,"[262.605, 224.315]","[-0.07, -0.525]","[2.383, -0.635]"
2024,"[259.009, 242.13]","[0.239, -0.098]","[-0.834, 2.477]"
2025,"[343.019, 171.964]","[-0.576, -1.191]","[2.445, -0.319]"
2026,"[311.488, 172.3]","[0.673, -0.343]","[-1.309, 1.994]"
2027,"[233.214, 224.494]","[0.037, 0.873]","[-0.155, 2.925]"
2028,"[294.83, 175.048]","[-0.547, 0.532]","[-0.112, 2.757]"
2029,"[250.393, 230.823]","[-0.499, 0.096]","[-2.161, 1.014]"
2030,"[237.938, 186.695]","[1.127, -0.12]","[1.537, -2.143]"
2031,"[264.05, 230.805]","[0.367, 0.215]","[1.099, -2.16]"
2032,"[257.47, 226.626]","[-0.984, -1.326]","[-2.019, 1.303]"
2033,"[374.241, 165.502]","[-0.659, -1.11]","[1.503, -1.235]"
2034,"[363.313, 186.891]","[0.191, -0.4]","[-0.561, -2.791]"
2035,"[244.463, 223.454]","[1.054, 0.353]","[-2.676, 0.589]"
2036,"[234.911, 232.279]","[1.263, 0.8]","[1.106, -2.103]"
2037,"[268.148, 237.956]","[0.774, 1.941]","[-1.157, 0.593]"
2038,"[216.864, 155.982]","[0.841, 2.382]","[-1.375, 1.951]"
2039,"[236.673, 181.068]","[0.08, 1.626]","[0.866, -1.166]"
2040,"[225.597, 178.499]","[0.949, -0.409]","[-1.401, 1.48]"
2041,"[292.222, 177.997]","[-0.541, -1.118]","[-2.743, 0.291]"
2042,"[299.58, 188.687]","[-0.952, -1.671]","[0.106, 2.943]"
2043,"[225.59, 200.775]","[0.433, -0.743]","[0.446, 3.094]"
2044,"[346.808, 160.188]","[0.828, 1.609]","[-2.293, 0.557]"
2045,"[227.366, 179.84]","[-0.056, 1.285]","[0.519, -2.77]"
2046,"[261.004, 227.833]","[1.455, 1.061]","[1.961, -1.344]"
2047,"[320.329, 212.871]","[1.025, 0.753]","[2.169, -0.421]"
2048,"[241.82, 226.996]","[1.405, 0.679]","[-2.054, 1.156]"
2049,"[197.614, 121.846]","[0.314, -1.86]","[2.985, -0.643]"
2050,"[373.992, 190.63]","[0.025, 0.077]","[1.924, -0.497]"
2051,"[285.361, 215.434]","[-2.091, -1.999]","[1.176, -1.871]"
2052,"[342.604, 163.049]","[0.703, 2.33]","[2.335, -2.887]"
2053,"[241.803, 238.299]","[0.049, 0.575]","[-0.494, 2.627]"
2054,"[225.867, 179.529]","[-1.365, -0.009]","[-2.362, 0.891]"
2055,"[586.824, 360.232]","[0.646, 0.962]","[-2.971, -0.738]"
2056,"[206.756, 196.338]","[-0.347, -1.747]","[-2.716, 0.498]"
2057,"[174.927, 173.355]","[-1.899, -0.17]","[-0.504, 2.555]"
2058,"[263.174, 242.79]","[-0.199, -0.255]","[0.379, -2.906]"
2059,"[250.133, 235.385]","[0.075, -0.475]","[-1.695, 1.569]"
2060,"[451.305, 306.567]","[-0.465, -1.118]","[-1.691, -2.86]"
2061,"[257.916, 240.731]","[-1.552, -1.324]","[-2.365, 0.827]"
2062,"[214.968, 189.573]","[-0.597, 0.736]","[2.065, -0.396]"
2063,"[363.917, 292.556]","[0.498, -0.534]","[-3.052, -1.867]"
2064,"[233.338, 220.736]","[-0.678, -1.615]","[-1.628, 1.502]"
2065,"[251.937, 246.421]","[0.32, -0.423]","[0.929, -2.242]"
2066,"[254.488, 239.108]","[-0.88, -0.613]","[-0.305, 2.724]"
2067,"[284.533, 224.193]","[0.533, 0.527]","[-2.815, 0.093]"
2068,"[248.73, 247.911]","[0.585, 0.969]","[2.113, -1.243]"
2069,"[408.893, 141.723]","[-0.411, 0.529]","[-0.722, -2.901]"
2070,"[271.399, 231.589]","[0.344, -0.16]","[2.232, -0.979]"
2071,"[154.438, 140.503]","[1.374, -1.462]","[-0.326, -2.833]"
2072,"[241.918, 200.165]","[-2.095, -0.73]","[2.631, 0.424]"
2073,"[248.482, 246.771]","[0.385, 0.753]","[-2.992, 0.205]"
2074,"[266.681, 127.517]","[-0.046, -1.805]","[2.076, -1.929]"
2075,"[241.11, 133.148]","[0.972, -0.844]","[3.003, -0.906]"
2076,"[279.268, 216.81]","[0.47, 0.985]","[2.102, -1.034]"
2077,"[229.868, 223.886]","[-0.261, 0.733]","[0.673, -2.51]"
2078,"[286.233, 213.141]","[0.843, 1.466]","[2.549, -0.31]"
2079,"[249.546, 247.757]","[-1.068, -0.975]","[-2.369, 0.671]"
2080,"[243.812, 194.713]","[1.289, -0.01]","[2.856, -0.788]"
2081,"[381.708, 214.145]","[-0.395, 0.305]","[0.025, 1.861]"
2082,"[251.623, 246.389]","[-0.776, -0.392]","[-2.089, 1.542]"
2083,"[259.582, 241.741]","[-0.663, -0.561]","[2.586, -0.459]"
2084,"[246.108, 242.81]","[-1.244, -1.496]","[-2.491, 0.525]"
2085,"[219.057, 194.442]","[-0.69, -1.5]","[-2.4, 0.538]"
2086,"[257.801, 233.832]","[-0.075, 0.157]","[2.149, -1.307]"
2087,"[276.367, 231.442]","[-0.454, -0.455]","[2.148, -0.909]"
2088,"[257.96, 244.158]","[0.322, 0.616]","[-2.684, 0.317]"
2089,"[236.077, 183.558]","[-0.059, 1.182]","[-0.167, 3.112]"
2090,"[187.579, 178.222]","[-2.469, -0.76]","[-0.059, -2.873]"
2091,"[315.698, 236.731]","[-1.439, -1.29]","[0.922, -1.352]"
2092,"[245.02, 200.659]","[-0.737, 0.149]","[-0.406, 2.354]"
2093,"[299.144, 220.661]","[1.46, 1.568]","[-1.155, 2.08]"
2094,"[184.54, 165.993]","[0.95, -0.833]","[2.338, -0.622]"
2095,"[340.738, 228.589]","[-1.417, -0.586]","[-0.551, 1.311]"
