,Momenta,Eta,Phi
3699,"[599.046, 417.279]","[0.318, 0.094]","[2.333, -0.629]"
3700,"[815.021, 317.823]","[1.159, 1.097]","[1.544, -2.098]"
3701,"[354.712, 314.221]","[-1.882, 0.049]","[0.723, -2.525]"
3702,"[505.045, 448.841]","[-0.595, -1.27]","[0.097, 2.914]"
3703,"[354.796, 306.168]","[1.863, -0.073]","[1.813, -1.502]"
3704,"[480.709, 418.236]","[-0.713, -0.702]","[-1.253, 2.774]"
3705,"[324.249, 298.275]","[-0.49, 1.615]","[1.823, -1.736]"
3706,"[522.943, 483.85]","[-0.961, -0.871]","[-0.681, 2.529]"
3707,"[533.233, 401.833]","[0.952, 0.082]","[1.54, -1.875]"
3708,"[506.121, 402.289]","[0.041, -1.046]","[-0.201, -2.667]"
3709,"[451.073, 338.877]","[0.917, -0.462]","[1.049, -2.213]"
3710,"[551.403, 396.461]","[-0.443, -1.255]","[0.076, -2.601]"
3711,"[476.166, 473.978]","[-0.351, 0.255]","[-0.992, 2.209]"
3712,"[335.82, 308.101]","[1.153, -0.862]","[-2.212, 1.053]"
3713,"[581.817, 426.449]","[-0.439, -0.451]","[3.012, -0.051]"
3714,"[514.507, 492.366]","[-0.375, -0.355]","[2.31, -1.03]"
3715,"[455.429, 424.485]","[-0.633, -1.696]","[-0.134, 2.955]"
3716,"[313.701, 277.701]","[1.758, -0.551]","[0.316, -2.363]"
3717,"[513.464, 470.991]","[-0.419, -0.0]","[2.862, -0.282]"
3718,"[428.557, 281.988]","[-1.299, -0.16]","[2.074, -1.018]"
3719,"[509.267, 501.585]","[0.365, 0.43]","[-2.551, 0.802]"
3720,"[580.98, 453.73]","[0.839, 1.154]","[-1.98, 1.576]"
3721,"[485.494, 485.315]","[-0.539, -0.714]","[-2.206, 1.025]"
3722,"[502.862, 495.871]","[-0.146, -0.489]","[-1.633, 1.463]"
3723,"[500.447, 491.798]","[-0.417, -0.566]","[-1.969, 1.469]"
3724,"[563.713, 433.068]","[0.792, 1.452]","[0.772, -1.725]"
3725,"[588.639, 359.299]","[0.741, 0.251]","[2.676, -0.422]"
3726,"[594.223, 245.532]","[-0.636, -2.193]","[1.07, -2.414]"
3727,"[588.23, 524.967]","[-0.177, -0.286]","[-1.62, 2.442]"
3728,"[669.895, 270.974]","[0.097, 1.314]","[-1.235, 2.004]"
3729,"[411.14, 382.669]","[1.363, 1.389]","[3.123, 0.423]"
3730,"[556.23, 452.528]","[-0.683, -0.678]","[1.789, -1.331]"
3731,"[366.992, 228.666]","[1.016, -1.268]","[3.139, -0.375]"
3732,"[580.467, 425.614]","[-0.252, -0.174]","[2.547, -0.464]"
3733,"[610.544, 283.862]","[1.547, 0.391]","[-1.698, 1.797]"
3734,"[636.742, 393.672]","[-0.741, -0.902]","[-2.482, 0.956]"
3735,"[575.635, 296.978]","[-0.338, -1.601]","[-1.867, 0.976]"
3736,"[495.335, 491.513]","[-0.712, -0.415]","[-1.211, 2.018]"
3737,"[303.501, 235.912]","[-0.241, 2.243]","[2.129, -1.075]"
3738,"[596.945, 518.153]","[-0.012, -0.416]","[-1.005, 1.117]"
3739,"[365.077, 357.482]","[-0.463, -2.296]","[1.05, -1.494]"
3740,"[681.514, 310.229]","[-1.047, 0.519]","[-0.743, 1.574]"
3741,"[348.81, 306.389]","[-0.818, 1.154]","[-1.636, 1.555]"
3742,"[514.365, 482.512]","[-0.751, -0.615]","[-2.542, 0.621]"
3743,"[576.124, 445.852]","[-1.034, -0.252]","[-0.304, 1.941]"
3744,"[661.878, 445.385]","[-0.263, -0.17]","[1.275, -1.033]"
3745,"[552.488, 485.819]","[0.273, -0.013]","[1.498, -1.555]"
3746,"[462.379, 446.539]","[-0.493, -1.646]","[-2.104, 1.048]"
3747,"[501.652, 495.089]","[-0.024, -0.194]","[0.977, -2.152]"
3748,"[487.073, 468.397]","[-0.671, -1.288]","[-2.346, 0.768]"
3749,"[555.507, 393.471]","[0.897, 0.361]","[-1.476, 1.86]"
3750,"[508.924, 476.25]","[-0.134, 0.35]","[-1.691, 1.404]"
3751,"[444.293, 293.959]","[-1.551, 0.154]","[-0.487, 2.822]"
3752,"[674.118, 386.428]","[-0.478, -0.495]","[-2.165, 0.547]"
3753,"[496.103, 494.097]","[-0.166, -0.354]","[-2.496, 0.657]"
3754,"[488.094, 481.407]","[-0.944, -1.56]","[0.381, -2.755]"
3755,"[441.591, 432.139]","[-0.221, -1.328]","[-1.742, 1.197]"
3756,"[345.696, 319.25]","[1.404, -0.696]","[-0.804, 2.922]"
3757,"[497.657, 439.51]","[0.466, -0.245]","[-0.603, 2.618]"
3758,"[561.237, 453.939]","[0.47, 0.504]","[0.294, -2.293]"
3759,"[500.071, 431.423]","[0.966, 0.19]","[2.036, -1.158]"
3760,"[462.228, 442.879]","[0.594, -0.402]","[-1.905, 1.081]"
3761,"[501.703, 395.526]","[-0.925, -0.41]","[-2.003, 1.394]"
3762,"[528.457, 412.679]","[-1.223, -0.438]","[-1.716, 1.125]"
3763,"[519.872, 450.804]","[-0.281, 0.283]","[-1.056, 2.015]"
3764,"[595.48, 397.3]","[0.403, 0.948]","[-2.212, 0.827]"
3765,"[417.493, 393.363]","[0.248, -1.109]","[2.431, -0.628]"
3766,"[479.704, 323.899]","[0.309, 1.798]","[-1.068, 2.476]"
3767,"[388.736, 364.687]","[1.188, -0.399]","[-1.656, 1.28]"
3768,"[439.847, 418.276]","[-1.622, -0.493]","[0.043, -3.092]"
3769,"[581.467, 470.727]","[-1.151, -1.003]","[-0.813, 1.717]"
3770,"[434.054, 382.424]","[-1.52, -0.271]","[-1.38, 1.792]"
3771,"[430.895, 385.641]","[1.77, 0.865]","[0.284, -2.973]"
3772,"[558.346, 459.246]","[-0.257, -0.12]","[-1.3, 2.214]"
3773,"[578.019, 429.241]","[0.878, 0.856]","[2.204, -0.742]"
3774,"[467.569, 463.523]","[-0.78, -0.06]","[-2.637, 0.659]"
3775,"[540.257, 459.545]","[1.151, 1.045]","[0.471, -2.718]"
3776,"[419.365, 334.047]","[-2.228, -0.599]","[0.902, -1.999]"
3777,"[475.858, 430.101]","[0.48, 1.316]","[0.92, -2.007]"
3778,"[556.92, 423.949]","[-0.652, -0.164]","[2.645, -0.638]"
3779,"[503.397, 462.463]","[-0.68, -1.17]","[-2.729, 0.323]"
3780,"[511.612, 501.782]","[0.739, 0.784]","[0.273, 3.065]"
3781,"[412.979, 412.835]","[0.023, 1.277]","[-1.511, 1.661]"
3782,"[519.473, 468.312]","[-0.052, -0.218]","[-2.301, 0.954]"
3783,"[417.769, 351.082]","[1.247, -0.259]","[-1.252, 1.933]"
3784,"[483.871, 425.316]","[-0.545, -1.448]","[-2.328, 0.932]"
3785,"[554.024, 411.201]","[0.66, 1.418]","[-0.733, 1.952]"
3786,"[480.268, 292.55]","[0.302, 1.856]","[-0.201, 3.069]"
3787,"[429.684, 380.289]","[0.964, 0.097]","[-1.516, 1.133]"
3788,"[561.441, 419.084]","[0.09, -0.583]","[-1.885, 0.831]"
3789,"[457.272, 244.84]","[0.805, -1.251]","[-1.26, 0.831]"
3790,"[430.67, 387.645]","[-0.596, 0.749]","[0.848, -2.183]"
3791,"[629.273, 593.113]","[-0.41, -0.173]","[-2.74, -0.851]"
3792,"[341.335, 298.149]","[0.629, -1.396]","[0.132, -3.061]"
3793,"[488.932, 485.974]","[-0.375, -0.955]","[2.162, -1.118]"
3794,"[461.916, 453.506]","[0.048, 0.924]","[-2.7, 0.243]"
3795,"[532.411, 449.171]","[0.639, 0.875]","[-0.948, 2.377]"
3796,"[499.316, 479.298]","[-1.888, -2.103]","[0.918, -2.253]"
3797,"[402.344, 304.967]","[-0.606, 1.278]","[-2.82, -0.498]"
3798,"[469.806, 359.271]","[0.133, 1.452]","[2.057, -0.815]"
3799,"[531.443, 465.84]","[-1.167, -1.41]","[-0.724, 2.467]"
3800,"[299.45, 287.044]","[1.122, -1.135]","[1.892, -1.317]"
3801,"[500.579, 262.565]","[1.097, -0.628]","[1.15, -1.539]"
3802,"[362.51, 360.28]","[-1.32, 0.427]","[3.058, -0.083]"
3803,"[487.296, 233.101]","[0.867, -1.136]","[0.553, 2.776]"
3804,"[509.499, 267.242]","[-0.113, 1.204]","[1.543, -2.184]"
3805,"[338.684, 323.445]","[0.899, -0.981]","[1.896, -1.022]"
3806,"[519.333, 86.203]","[-1.162, -1.755]","[-2.879, 0.472]"
3807,"[470.559, 441.285]","[1.386, 0.745]","[-3.027, 0.252]"
3808,"[475.077, 429.835]","[-0.956, -0.04]","[-1.174, 2.018]"
3809,"[534.078, 480.927]","[0.634, 0.404]","[1.199, -1.83]"
3810,"[224.942, 146.614]","[1.979, -1.37]","[2.394, -0.951]"
3811,"[546.202, 531.54]","[0.446, 0.657]","[2.724, 0.434]"
3812,"[635.343, 601.56]","[0.64, 0.108]","[-3.121, -0.051]"
3813,"[399.346, 301.436]","[0.226, -1.729]","[0.323, 2.464]"
3814,"[571.167, 441.623]","[-1.208, -0.98]","[0.792, -1.831]"
3815,"[540.881, 453.651]","[-0.079, -0.426]","[-1.388, 1.653]"
3816,"[785.449, 392.175]","[0.604, 0.443]","[3.008, -0.623]"
3817,"[489.452, 487.72]","[-0.185, 0.568]","[-0.221, 2.827]"
3818,"[498.997, 466.504]","[0.624, 0.404]","[-0.683, 2.604]"
3819,"[341.733, 294.235]","[0.637, -1.422]","[-1.306, 1.442]"
3820,"[508.328, 472.164]","[0.629, 0.586]","[-0.464, 2.914]"
3821,"[478.441, 448.069]","[-0.067, -0.814]","[-0.586, 2.689]"
3822,"[504.171, 478.474]","[-1.163, -1.071]","[1.486, -1.65]"
3823,"[509.443, 466.027]","[-1.156, -1.537]","[0.326, -2.788]"
3824,"[376.161, 293.73]","[-0.129, 1.781]","[-2.107, 1.065]"
3825,"[365.987, 359.137]","[1.723, 0.016]","[-0.52, 2.543]"
3826,"[501.984, 497.307]","[0.379, 0.511]","[-2.323, 0.938]"
3827,"[545.316, 462.349]","[1.522, 1.186]","[-2.403, 0.663]"
3828,"[976.624, 263.951]","[-0.341, -0.38]","[1.936, -1.608]"
3829,"[519.405, 465.939]","[-0.37, -0.124]","[-2.224, 0.691]"
3830,"[546.955, 476.135]","[0.944, 1.129]","[-2.45, 1.066]"
3831,"[470.024, 451.906]","[-0.997, -0.165]","[-0.675, 2.45]"
3832,"[398.291, 396.45]","[-0.317, 1.077]","[1.422, -1.737]"
3833,"[522.044, 471.795]","[-1.316, -1.153]","[-1.897, 1.205]"
3834,"[503.06, 468.079]","[0.372, -0.199]","[-1.378, 1.817]"
3835,"[536.581, 462.339]","[0.047, -0.299]","[-0.165, 2.762]"
3836,"[559.182, 436.18]","[0.125, -0.21]","[0.814, -2.301]"
3837,"[506.815, 474.382]","[0.045, -0.395]","[-0.303, 2.886]"
3838,"[378.393, 332.706]","[0.519, 2.268]","[1.791, -1.933]"
3839,"[304.612, 156.619]","[-1.283, 1.664]","[-2.899, 0.429]"
3840,"[511.584, 477.184]","[-0.555, -0.394]","[-2.762, 0.274]"
3841,"[465.053, 423.447]","[0.86, 1.893]","[-1.361, 1.494]"
3842,"[544.174, 422.85]","[0.706, 0.053]","[0.065, 2.825]"
3843,"[433.578, 372.016]","[0.455, 1.871]","[1.601, -1.398]"
3844,"[383.948, 379.922]","[1.944, 0.617]","[-2.119, 1.102]"
3845,"[574.218, 420.71]","[0.406, -0.081]","[-1.443, 1.72]"
3846,"[442.954, 292.876]","[0.467, -1.355]","[1.419, -2.609]"
3847,"[519.063, 484.637]","[1.324, 1.131]","[0.341, -2.8]"
3848,"[526.875, 483.319]","[-0.156, -0.28]","[0.015, 3.032]"
3849,"[484.398, 469.833]","[-0.552, -1.198]","[-0.166, 2.986]"
3850,"[411.812, 399.91]","[0.439, -0.978]","[2.541, -0.524]"
3851,"[454.04, 453.64]","[-0.627, 0.291]","[2.79, -0.496]"
3852,"[500.608, 500.297]","[-1.321, -1.1]","[2.505, -0.631]"
3853,"[427.019, 393.271]","[-0.157, -1.546]","[-2.468, 0.908]"
3854,"[290.082, 160.318]","[1.184, -1.775]","[2.331, -0.945]"
3855,"[489.454, 481.03]","[-0.269, 0.121]","[2.306, -0.858]"
3856,"[482.288, 432.568]","[-0.926, -0.029]","[2.356, -0.987]"
3857,"[519.799, 489.663]","[-1.169, -1.256]","[-1.241, 1.792]"
3858,"[650.867, 415.669]","[0.316, -0.006]","[1.013, -2.767]"
3859,"[442.366, 440.441]","[-0.638, 0.412]","[0.183, -2.968]"
3860,"[489.131, 483.613]","[2.032, 1.639]","[0.361, -2.787]"
3861,"[457.064, 412.269]","[-0.65, -1.866]","[2.602, -0.473]"
3862,"[541.217, 469.759]","[-0.617, -0.587]","[-1.533, 1.681]"
3863,"[511.186, 488.304]","[-1.47, -1.476]","[-0.48, 2.854]"
3864,"[542.787, 374.903]","[-0.406, -1.548]","[1.493, -1.225]"
3865,"[518.265, 361.487]","[-0.26, 0.35]","[3.131, 0.092]"
3866,"[433.641, 427.194]","[0.244, -0.937]","[1.941, -1.199]"
3867,"[319.836, 222.796]","[1.352, -1.089]","[0.443, -2.131]"
3868,"[635.937, 492.348]","[-0.136, -0.045]","[-1.63, 1.081]"
3869,"[617.128, 389.684]","[-0.789, -0.169]","[1.804, -0.465]"
3870,"[575.612, 314.624]","[1.783, 0.621]","[2.692, -0.384]"
3871,"[457.364, 451.582]","[-0.117, -0.988]","[2.848, -0.28]"
3872,"[541.788, 487.639]","[-1.558, -1.517]","[2.428, -1.475]"
3873,"[511.717, 482.092]","[-0.741, -0.863]","[2.229, -0.926]"
3874,"[488.971, 386.813]","[1.254, 0.1]","[2.268, -0.558]"
3875,"[354.491, 280.081]","[-0.447, 1.595]","[0.638, -2.659]"
3876,"[499.592, 492.815]","[0.128, 0.485]","[-0.702, 2.463]"
3877,"[506.156, 439.552]","[0.338, 1.053]","[1.702, -1.395]"
3878,"[429.763, 419.872]","[0.252, 1.426]","[-2.429, 0.754]"
3879,"[451.872, 379.914]","[0.994, 2.275]","[1.85, -1.475]"
3880,"[578.426, 457.946]","[0.731, -0.117]","[2.315, -1.882]"
3881,"[641.135, 346.342]","[0.143, 0.839]","[-1.885, 1.178]"
3882,"[452.43, 429.976]","[-0.696, -1.634]","[0.675, -2.404]"
3883,"[452.988, 392.724]","[0.54, -0.96]","[0.082, -1.956]"
3884,"[353.989, 332.665]","[-0.944, 0.92]","[1.937, -1.507]"
3885,"[394.678, 349.06]","[-0.902, 0.753]","[-2.642, -0.005]"
3886,"[500.981, 492.806]","[-0.063, -0.181]","[0.155, -2.984]"
3887,"[376.903, 316.525]","[1.582, -0.28]","[-2.687, 0.679]"
3888,"[623.643, 333.167]","[-0.358, -0.824]","[0.419, -2.976]"
3889,"[584.204, 533.243]","[0.173, 0.002]","[0.639, -2.598]"
3890,"[522.693, 181.061]","[-0.517, 1.023]","[3.096, -0.414]"
3891,"[777.519, 463.167]","[-0.649, -1.122]","[0.139, -1.741]"
3892,"[498.012, 489.284]","[-0.437, -0.848]","[1.377, -1.917]"
3893,"[526.906, 430.627]","[-0.925, -0.176]","[-2.893, 0.682]"
3894,"[377.052, 336.048]","[-0.628, -2.412]","[-0.2, 2.723]"
3895,"[605.072, 460.7]","[-0.764, -0.304]","[1.089, -1.938]"
3896,"[546.774, 409.589]","[-0.541, 0.144]","[-3.124, 0.105]"
3897,"[580.456, 217.215]","[-0.647, 1.246]","[-2.155, 2.824]"
3898,"[511.481, 478.03]","[-0.016, -0.338]","[2.624, -0.592]"
3899,"[517.829, 454.109]","[0.442, 0.134]","[-2.579, 0.667]"
3900,"[541.84, 456.19]","[-0.665, -1.009]","[-1.767, 0.952]"
3901,"[807.215, 321.148]","[-0.131, -0.804]","[2.591, 0.173]"
3902,"[543.05, 471.265]","[-1.155, -0.984]","[2.902, -0.171]"
3903,"[494.772, 268.227]","[0.628, -1.116]","[2.352, -1.465]"
3904,"[452.871, 394.728]","[0.66, -0.599]","[-1.647, 1.85]"
3905,"[450.039, 448.02]","[-2.287, -1.322]","[-1.974, 1.164]"
3906,"[499.528, 488.011]","[1.272, 0.934]","[2.64, -0.506]"
3907,"[342.994, 317.31]","[0.601, -1.413]","[-1.455, 1.631]"
3908,"[530.851, 499.083]","[0.458, 0.752]","[-1.011, 1.528]"
3909,"[506.351, 482.971]","[1.116, 0.812]","[-0.92, 2.123]"
3910,"[386.36, 356.428]","[-1.188, 0.651]","[1.394, -1.655]"
3911,"[444.623, 431.583]","[0.591, -0.407]","[-1.501, 1.75]"
3912,"[496.583, 487.271]","[-0.131, -0.512]","[2.985, -0.131]"
3913,"[506.952, 419.12]","[0.703, -0.095]","[-0.269, 2.827]"
3914,"[524.575, 343.798]","[0.469, -0.791]","[2.953, -0.625]"
3915,"[489.347, 425.144]","[0.482, -0.461]","[1.872, -1.322]"
3916,"[346.319, 219.254]","[0.75, -1.774]","[1.361, -1.339]"
3917,"[425.736, 379.064]","[0.969, -0.351]","[-1.029, 2.123]"
3918,"[512.916, 452.989]","[0.902, 1.304]","[1.777, -1.598]"
3919,"[538.402, 497.776]","[-1.007, -0.472]","[1.476, -0.882]"
3920,"[614.475, 259.629]","[0.379, 1.864]","[-0.163, 2.73]"
3921,"[415.182, 398.793]","[1.368, 0.015]","[-1.706, 1.406]"
3922,"[522.741, 471.762]","[-0.993, -1.329]","[-1.11, 2.224]"
3923,"[340.155, 328.057]","[-0.953, 0.948]","[-2.902, 0.154]"
3924,"[417.248, 362.944]","[2.079, 0.603]","[-2.705, 0.265]"
3925,"[520.481, 486.903]","[-0.156, -0.291]","[2.713, -0.498]"
3926,"[545.401, 445.578]","[-1.397, -1.0]","[0.458, -2.683]"
3927,"[592.633, 417.783]","[0.992, 0.63]","[0.337, -2.89]"
3928,"[451.123, 418.239]","[-1.314, -0.306]","[-2.354, 0.864]"
3929,"[434.87, 429.064]","[1.086, -0.297]","[-0.82, 2.314]"
3930,"[506.169, 503.725]","[-1.24, -1.376]","[-3.062, 0.062]"
3931,"[504.618, 495.152]","[-0.992, -0.52]","[-0.108, 2.747]"
3932,"[427.225, 375.413]","[1.144, -0.312]","[1.569, -0.968]"
3933,"[592.57, 392.49]","[0.992, -0.625]","[1.136, -1.652]"
3934,"[459.247, 393.327]","[-0.171, 0.958]","[0.587, -2.628]"
3935,"[495.09, 485.966]","[-0.201, -0.7]","[-1.267, 2.281]"
3936,"[374.629, 318.015]","[-0.791, 1.074]","[0.53, -2.727]"
3937,"[533.25, 462.406]","[0.732, 1.009]","[0.132, -2.882]"
3938,"[486.444, 484.535]","[0.853, 0.304]","[1.929, -1.261]"
3939,"[497.467, 483.513]","[-0.866, -0.549]","[3.071, -0.052]"
3940,"[576.699, 441.708]","[0.069, 0.044]","[-1.296, 1.852]"
3941,"[506.651, 497.311]","[1.151, 1.192]","[0.472, -2.678]"
3942,"[333.347, 314.189]","[0.372, -1.467]","[-0.154, 2.868]"
3943,"[490.761, 486.79]","[-0.406, -0.151]","[-2.15, 1.107]"
3944,"[532.159, 456.498]","[1.114, 1.613]","[-0.226, 3.021]"
3945,"[345.257, 333.831]","[0.011, -1.869]","[-2.063, 1.049]"
3946,"[485.6, 454.567]","[-0.89, -1.174]","[2.594, -0.591]"
3947,"[504.819, 477.91]","[-0.945, -0.91]","[-2.591, 0.453]"
3948,"[500.149, 500.124]","[-1.535, -1.396]","[-2.295, 0.644]"
3949,"[472.905, 386.287]","[0.796, 1.974]","[-0.978, 1.968]"
3950,"[554.821, 502.799]","[-0.237, -0.201]","[-1.361, 1.24]"
3951,"[522.557, 467.92]","[0.007, -0.417]","[-0.407, 2.929]"
3952,"[566.493, 437.734]","[-0.712, -0.672]","[-0.724, 2.661]"
3953,"[518.691, 506.418]","[0.909, 0.741]","[0.238, -2.4]"
3954,"[540.706, 469.082]","[0.951, 1.007]","[-1.658, 1.274]"
3955,"[498.822, 447.713]","[0.842, 0.157]","[0.069, -3.072]"
3956,"[518.105, 480.905]","[0.562, 0.69]","[2.912, -0.279]"
3957,"[428.909, 428.414]","[0.926, -0.163]","[-1.444, 1.862]"
3958,"[548.035, 464.177]","[1.039, -0.737]","[3.009, -0.262]"
3959,"[825.272, 317.87]","[-0.465, -0.601]","[2.028, -0.727]"
3960,"[528.086, 475.216]","[-0.272, -1.048]","[-2.804, 0.39]"
3961,"[543.325, 453.448]","[-0.376, -0.155]","[-1.604, 1.46]"
3962,"[567.749, 477.055]","[1.644, 1.487]","[2.583, -0.514]"
3963,"[551.173, 437.546]","[0.715, 0.337]","[2.875, -0.414]"
3964,"[332.199, 227.984]","[-1.59, 0.847]","[1.91, -1.547]"
3965,"[513.542, 461.633]","[0.353, 0.375]","[-2.868, 0.227]"
3966,"[173.44, 172.895]","[-2.223, 1.223]","[-1.826, 1.151]"
3967,"[588.604, 505.838]","[-0.126, -0.102]","[-2.331, 1.043]"
3968,"[200.21, 190.173]","[-1.42, 1.785]","[3.107, -0.031]"
3969,"[317.344, 301.763]","[1.655, -0.438]","[-0.729, 2.371]"
3970,"[597.312, 433.746]","[-1.127, -1.292]","[-2.963, 0.319]"
3971,"[539.359, 476.058]","[-0.351, -0.427]","[-0.881, 2.116]"
3972,"[506.435, 493.772]","[-0.872, -0.923]","[-0.192, 3.046]"
3973,"[455.481, 441.471]","[0.543, -0.215]","[-1.292, 1.868]"
3974,"[541.889, 428.945]","[0.209, 0.796]","[-3.075, 0.203]"
3975,"[397.385, 168.522]","[0.151, 1.859]","[-0.675, 1.647]"
3976,"[482.902, 456.306]","[-0.953, -0.248]","[-2.096, 1.227]"
3977,"[549.201, 442.095]","[-0.2, -0.516]","[0.861, -2.262]"
3978,"[437.248, 433.619]","[-0.808, 0.313]","[-2.247, 0.89]"
3979,"[479.764, 422.697]","[-0.699, -0.633]","[-1.928, 1.265]"
3980,"[311.369, 287.987]","[-2.344, -0.122]","[1.078, -2.081]"
3981,"[362.393, 195.252]","[-0.236, -2.066]","[-0.619, 2.217]"
3982,"[361.035, 177.48]","[0.014, 2.418]","[1.363, -1.156]"
3983,"[504.811, 486.859]","[-1.234, -1.538]","[1.606, -1.493]"
3984,"[504.066, 502.907]","[-0.058, -0.089]","[1.181, -1.961]"
3985,"[417.047, 413.381]","[0.471, 1.751]","[2.779, -0.447]"
3986,"[511.502, 467.508]","[-0.057, -0.455]","[-2.664, 0.526]"
3987,"[398.602, 343.799]","[-0.399, 1.192]","[1.298, -1.934]"
3988,"[499.141, 478.208]","[0.045, 0.155]","[-1.418, 1.871]"
3989,"[498.363, 428.577]","[-0.455, 0.367]","[-2.6, 0.536]"
3990,"[450.761, 440.92]","[-0.376, -1.349]","[2.233, -0.982]"
3991,"[657.888, 380.323]","[0.201, 0.929]","[-0.338, 1.908]"
3992,"[496.358, 494.659]","[0.087, 0.343]","[2.041, -0.891]"
3993,"[489.815, 459.12]","[0.697, 1.357]","[-1.29, 1.897]"
3994,"[486.064, 426.151]","[-0.052, 0.684]","[-2.575, 0.474]"
3995,"[380.902, 295.347]","[0.459, -1.557]","[-1.343, 1.112]"
3996,"[404.985, 397.823]","[-0.425, 0.933]","[-0.453, 2.769]"
3997,"[347.599, 343.179]","[1.007, -0.882]","[0.41, -2.938]"
3998,"[586.328, 399.374]","[-0.813, -0.055]","[-2.504, 0.049]"
3999,"[504.948, 495.788]","[1.615, 1.911]","[0.029, -3.094]"
4000,"[472.3, 405.72]","[-0.381, 0.693]","[2.195, -0.925]"
4001,"[420.129, 343.868]","[-0.803, 0.748]","[1.545, -1.395]"
4002,"[482.647, 462.954]","[-0.394, -1.155]","[1.184, -2.35]"
4003,"[571.171, 442.835]","[0.235, 0.748]","[1.67, -0.908]"
4004,"[850.101, 848.381]","[-0.273, 0.53]","[-2.452, 0.633]"
4005,"[468.502, 461.677]","[0.223, -0.514]","[0.299, -2.783]"
4006,"[591.166, 473.446]","[-1.197, -0.665]","[-2.426, 0.819]"
4007,"[509.062, 494.963]","[-0.289, 0.016]","[-2.546, 0.807]"
4008,"[437.896, 370.093]","[1.34, -0.076]","[1.468, -1.837]"
4009,"[442.222, 393.535]","[-1.123, 0.123]","[0.904, -2.115]"
4010,"[615.477, 405.186]","[0.648, 0.625]","[3.034, 0.036]"
4011,"[567.266, 431.807]","[-0.205, -0.598]","[-2.251, 1.024]"
4012,"[492.216, 427.497]","[-1.482, -0.628]","[-2.527, 0.706]"
4013,"[556.501, 530.995]","[0.854, -0.056]","[1.696, -1.437]"
4014,"[513.018, 504.184]","[0.674, 0.354]","[0.679, -2.885]"
4015,"[499.906, 497.773]","[0.678, 0.374]","[-2.572, 0.345]"
4016,"[876.797, 196.043]","[0.206, -1.426]","[1.11, 2.386]"
4017,"[470.219, 314.704]","[0.446, -1.118]","[3.131, 0.055]"
4018,"[246.676, 235.95]","[1.575, -1.627]","[-0.121, 2.957]"
4019,"[446.781, 267.112]","[0.162, 0.258]","[0.811, 2.981]"
4020,"[508.571, 451.068]","[-0.586, -0.698]","[1.391, -1.963]"
4021,"[391.567, 347.812]","[0.06, 1.696]","[1.052, -1.883]"
4022,"[618.815, 447.698]","[0.126, -0.15]","[-2.579, -0.157]"
4023,"[435.218, 415.839]","[-1.019, -1.989]","[-1.303, 1.9]"
4024,"[509.092, 439.948]","[-1.62, -0.978]","[-0.194, 3.12]"
4025,"[488.172, 469.332]","[0.771, 0.202]","[-1.248, 1.924]"
4026,"[252.727, 206.967]","[2.325, -0.501]","[-0.061, 3.027]"
4027,"[536.247, 457.574]","[-0.468, 0.016]","[2.334, -1.045]"
4028,"[525.064, 419.563]","[-0.06, 0.688]","[2.524, -0.163]"
4029,"[559.089, 439.48]","[-0.23, -0.478]","[1.354, -2.091]"
4030,"[440.217, 356.182]","[-0.06, -1.285]","[-2.818, -0.019]"
4031,"[587.268, 539.578]","[0.42, 0.748]","[1.486, -1.576]"
4032,"[546.103, 413.125]","[-0.733, -1.522]","[2.48, -0.148]"
4033,"[404.07, 375.615]","[-0.628, 0.836]","[0.218, -2.953]"
4034,"[451.084, 442.826]","[-1.869, -0.84]","[-2.502, 0.801]"
4035,"[517.008, 478.131]","[0.294, 0.006]","[-1.22, 2.01]"
4036,"[653.404, 296.443]","[-0.216, 0.871]","[2.043, -0.649]"
4037,"[365.09, 339.07]","[0.516, -1.279]","[-0.38, 2.896]"
4038,"[515.097, 495.265]","[0.837, 0.811]","[3.135, -0.006]"
4039,"[438.866, 394.304]","[0.236, -1.023]","[-1.416, 1.834]"
4040,"[661.52, 244.41]","[-0.557, 0.855]","[-1.783, 1.122]"
4041,"[971.373, 187.816]","[-0.689, 0.793]","[-3.083, -1.144]"
4042,"[419.83, 399.813]","[0.327, 1.628]","[-2.023, 1.1]"
4043,"[388.37, 353.393]","[0.017, -1.63]","[-2.28, 1.19]"
4044,"[496.374, 488.966]","[-0.457, 0.194]","[-2.719, 0.359]"
4045,"[518.847, 458.041]","[-0.91, -1.457]","[0.119, -2.872]"
4046,"[440.717, 412.381]","[-0.693, 0.577]","[3.078, 0.274]"
4047,"[577.921, 445.409]","[0.701, 0.672]","[1.841, -1.148]"
4048,"[491.964, 469.317]","[-0.685, -0.216]","[0.62, -2.303]"
4049,"[340.889, 328.137]","[2.138, -0.011]","[0.337, -2.724]"
4050,"[479.533, 474.204]","[0.198, -0.467]","[-1.597, 1.575]"
4051,"[510.337, 465.897]","[0.788, 1.239]","[1.237, -1.836]"
4052,"[367.179, 348.433]","[-1.042, -0.544]","[-1.207, 2.195]"
4053,"[470.237, 414.468]","[-0.547, -1.55]","[0.308, -2.85]"
4054,"[504.139, 432.969]","[-0.106, -0.831]","[-3.132, -0.182]"
4055,"[583.029, 465.672]","[1.03, -0.165]","[-1.697, 1.564]"
4056,"[377.785, 357.753]","[-0.301, 1.397]","[-1.961, 1.522]"
