,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
4051,380.134,333.108,-0.19,0.585,2.922,0.085
4052,321.709,308.345,-1.028,0.154,0.895,-2.295
4053,379.047,342.402,0.543,-0.007,1.188,-1.808
4054,420.01,337.284,-1.635,-1.412,-1.686,1.759
4055,340.302,302.813,0.151,1.283,1.694,-1.261
4056,180.272,153.397,0.973,-1.906,0.736,-2.55
4057,418.865,300.13,1.008,0.371,2.498,-0.404
4058,295.971,261.298,0.25,-1.376,1.961,-1.145
4059,345.35,332.306,0.143,1.064,1.524,-1.743
4060,246.302,242.367,1.096,-0.867,-1.695,1.475
4061,261.371,175.087,0.356,-1.501,1.089,-2.066
4062,404.685,348.263,0.344,0.275,-2.458,0.624
4063,395.911,356.5,0.639,0.913,0.506,-2.692
4064,659.867,230.364,-0.499,-0.251,-0.518,2.198
4065,434.671,316.381,1.398,1.164,2.691,-0.478
4066,319.08,292.852,-0.572,1.079,-0.728,2.405
4067,490.058,329.064,0.489,0.067,2.275,-1.147
4068,371.304,354.869,0.214,0.831,-2.522,0.671
4069,345.686,324.248,0.076,1.296,-1.144,2.47
4070,381.197,356.594,0.048,0.471,2.425,-0.755
4071,490.291,289.085,-0.658,-0.894,-1.175,1.827
4072,340.154,337.443,0.416,-0.639,1.74,-0.892
4073,372.019,331.35,0.393,-0.356,1.034,-2.123
4074,382.457,349.083,0.066,-0.442,-2.325,1.031
4075,377.01,376.659,-0.142,-0.179,-2.964,0.194
4076,175.23,121.744,-1.489,1.7,2.55,-0.503
4077,370.774,356.767,-0.51,-0.004,0.067,-3.057
4078,380.518,365.486,0.016,0.27,-0.111,2.966
4079,293.517,250.492,2.132,0.512,0.262,-2.708
4080,395.868,369.167,-0.076,0.132,-0.043,-3.14
4081,404.492,367.596,1.7,1.793,0.259,-2.592
4082,314.275,287.504,0.761,2.225,-2.826,0.254
4083,341.704,323.743,-0.746,0.321,1.136,-2.466
4084,672.934,249.656,1.021,1.239,2.546,0.247
4085,400.495,282.354,1.103,0.194,1.261,-1.771
4086,372.174,200.273,-0.382,1.428,-2.288,1.24
4087,444.957,434.04,-0.813,-1.63,2.577,-1.933
4088,354.267,336.461,-0.025,0.867,-2.424,0.862
4089,417.943,358.825,0.143,-0.132,0.775,-2.208
4090,256.088,243.831,-0.753,1.276,-1.887,1.543
4091,317.899,311.321,-0.415,-1.668,-0.909,2.206
4092,515.95,287.38,-0.406,-0.542,1.918,-0.743
4093,345.219,297.563,0.996,-0.142,2.25,-0.883
4094,381.74,373.733,0.754,0.925,-1.69,1.247
4095,372.193,370.506,1.366,1.047,2.26,-0.908
4096,290.497,263.803,0.536,2.282,0.639,-2.324
4097,391.79,325.983,1.052,0.418,-1.307,2.076
4098,415.544,310.131,2.062,1.402,-0.063,-2.863
4099,371.107,367.129,0.629,0.441,2.47,-0.633
4100,322.336,291.291,0.578,1.866,2.139,-1.339
4101,404.517,362.695,0.899,0.857,0.47,-2.914
4102,152.532,126.951,-0.991,2.323,1.815,-1.309
4103,317.932,313.876,-1.159,-1.404,1.964,-1.806
4104,485.751,298.913,0.385,0.321,-3.074,-0.296
4105,385.256,356.542,-0.966,-0.904,1.429,-1.649
4106,394.884,344.872,1.477,1.186,-2.908,0.084
4107,401.901,359.991,-0.574,-1.023,-2.868,0.359
4108,394.122,352.51,0.637,0.814,1.235,-2.035
4109,236.781,228.189,0.053,-2.13,-2.747,-0.467
4110,319.273,285.646,0.783,-0.539,2.479,-0.37
4111,343.253,205.392,-0.768,1.024,3.047,-0.478
4112,303.348,248.949,1.841,0.142,-0.465,2.607
4113,389.751,361.471,0.113,0.439,-2.353,1.072
4114,397.599,319.482,0.902,0.639,0.76,-2.283
4115,268.774,241.463,-1.969,-0.075,2.505,-0.626
4116,403.044,301.571,0.257,0.921,-0.633,2.418
4117,338.148,274.056,0.162,-1.157,0.917,-1.969
4118,356.502,351.855,-1.317,-1.85,0.512,-2.714
4119,390.623,365.878,-0.529,-0.603,-0.923,2.25
4120,372.283,331.894,1.201,0.49,0.378,-2.75
4121,372.426,372.324,-1.282,-1.383,0.516,-2.567
4122,535.055,223.909,0.344,1.24,1.9,-1.713
4123,316.158,284.824,1.112,-0.234,2.688,-0.567
4124,421.619,363.222,-0.461,-0.328,-1.31,2.449
4125,306.967,283.657,-0.021,1.346,-2.387,0.584
4126,386.121,364.43,1.351,1.914,-2.365,0.809
4127,364.768,346.316,0.909,-0.179,-1.194,2.042
4128,356.214,326.918,-0.984,-0.13,-0.218,2.899
4129,317.558,273.597,0.042,-1.399,3.069,-0.023
4130,426.929,342.218,-0.771,-0.505,-1.474,1.529
4131,515.728,226.022,0.893,0.049,1.726,-1.592
4132,294.535,284.125,2.014,0.514,1.086,-1.811
4133,329.435,281.819,0.252,-1.019,1.705,-1.502
4134,262.096,168.924,-0.904,1.093,-1.226,2.519
4135,446.97,254.18,-0.653,0.145,2.744,-0.787
4136,449.803,307.854,0.406,0.158,-0.724,2.228
4137,168.364,160.935,0.397,0.397,-2.26,-2.26
4138,302.172,215.895,1.455,-0.413,-0.524,2.742
4139,551.562,296.492,0.629,0.808,-1.306,1.3
4140,330.43,282.298,-0.877,-2.225,-2.044,1.033
4141,373.532,369.71,0.924,1.002,0.609,-2.13
4142,327.101,250.838,0.622,2.151,-1.636,1.61
4143,416.599,341.294,0.625,0.679,1.402,-1.895
4144,406.141,338.651,0.809,0.63,-0.225,2.778
4145,298.832,260.455,-0.231,-1.883,-0.168,2.92
4146,390.915,345.396,-0.65,-1.094,0.977,-2.093
4147,181.948,179.308,-1.577,1.126,1.441,-1.958
4148,355.332,342.172,-0.375,0.656,-1.651,1.345
4149,328.92,266.181,-0.4,0.896,0.369,-2.776
4150,348.374,345.533,0.19,0.949,2.442,-0.64
4151,384.242,360.457,0.504,-0.057,0.122,2.789
4152,663.063,223.077,0.188,0.947,-0.377,-2.963
4153,515.068,256.07,0.862,0.195,2.34,-0.332
4154,346.811,311.652,-0.401,-1.203,-1.758,1.318
4155,385.917,369.462,1.375,1.156,2.444,-0.752
4156,352.077,332.486,-0.241,-1.164,-1.315,1.495
4157,274.912,205.298,-2.191,-0.141,2.998,-0.503
4158,407.802,274.824,-0.386,0.634,-0.01,2.541
4159,278.676,163.891,-1.473,0.862,-2.767,-0.371
4160,358.976,345.746,0.088,-0.651,1.879,-1.071
4161,309.935,262.419,-1.257,0.284,-1.09,2.097
4162,314.681,201.018,-1.325,0.739,0.455,-1.722
4163,497.396,276.171,0.366,-0.024,2.551,-0.473
4164,356.706,354.352,-0.268,0.438,3.137,-0.099
4165,371.155,353.32,0.191,-0.471,-2.674,0.712
4166,396.622,321.159,1.076,0.427,2.357,-0.699
4167,420.289,352.098,1.015,1.138,2.75,-0.04
4168,516.107,330.051,-0.093,-0.054,-2.977,1.037
4169,242.881,239.731,0.295,-1.713,-1.603,1.603
4170,364.097,350.246,-0.367,-1.043,0.718,-2.393
4171,372.691,348.446,0.266,-0.154,1.326,-1.9
4172,202.151,200.513,-2.262,0.023,1.495,-1.493
4173,306.801,282.398,0.684,-0.754,0.978,-2.082
4174,291.396,289.727,-0.149,1.358,-1.635,1.508
4175,375.262,371.734,-0.945,-0.787,1.047,-2.048
4176,373.329,365.638,-0.401,-0.602,0.558,-2.511
4177,431.065,416.978,0.402,-0.84,-1.157,1.999
4178,372.489,337.428,0.44,-0.253,2.838,-0.18
4179,385.952,354.3,-1.758,-2.023,-2.009,1.114
4180,316.501,303.514,1.145,-0.133,-0.361,2.492
4181,410.428,407.726,0.988,0.701,-1.142,1.752
4182,296.83,274.058,1.084,2.284,-0.256,2.82
4183,361.414,287.305,-1.245,-0.071,1.996,-0.893
4184,406.162,337.67,0.89,0.289,-2.372,0.425
4185,297.809,292.35,2.276,1.044,-2.918,0.95
4186,370.388,333.984,0.181,-0.641,2.673,-0.483
4187,714.595,318.535,0.689,-0.333,-1.101,0.077
4188,502.018,68.506,0.832,1.276,-2.902,0.693
4189,519.018,409.19,-0.239,-0.614,1.239,-0.597
4190,399.762,339.822,-0.661,-0.205,-2.064,1.124
4191,262.664,199.783,-0.686,1.407,2.477,-0.45
4192,368.712,310.317,0.157,-0.97,1.622,-1.619
4193,366.953,366.032,-0.393,-0.754,-3.091,0.024
4194,389.677,352.721,1.084,0.756,2.982,-0.249
4195,429.604,327.08,-1.143,-0.815,2.76,-0.669
4196,521.043,208.364,-1.327,-0.137,-0.297,2.183
4197,327.508,307.851,0.655,-0.544,1.782,-1.247
4198,377.94,350.482,-1.599,-1.563,-2.474,0.778
4199,388.399,313.536,0.138,0.927,-0.439,3.034
4200,425.225,328.08,-0.443,-0.687,1.064,-2.372
4201,708.836,272.854,-0.742,0.377,1.599,-3.028
4202,350.902,333.582,-1.165,-0.17,1.102,-2.443
4203,327.545,311.383,1.107,1.85,3.06,-0.156
4204,242.186,210.866,0.311,-1.892,-0.352,-2.825
4205,362.12,298.305,-0.458,-1.477,0.634,-2.393
4206,302.19,213.717,-0.096,-1.966,-0.686,2.569
4207,251.902,213.395,-1.547,0.573,-0.857,2.112
4208,401.384,339.668,-0.745,-0.323,2.834,-0.407
4209,393.341,363.733,0.525,0.716,1.384,-1.665
4210,356.621,262.986,0.006,-1.302,-0.842,2.386
4211,380.027,369.065,1.51,1.351,-1.037,1.938
4212,430.894,284.877,-0.019,-0.665,0.001,-3.092
4213,401.588,254.681,-1.169,0.011,2.593,-0.952
4214,378.247,320.913,-0.137,0.82,2.452,-0.346
4215,361.604,353.16,1.673,1.054,-1.699,1.505
4216,319.145,303.111,-0.759,0.49,-3.098,-0.162
4217,277.015,224.575,-0.023,1.103,2.922,-0.313
4218,327.845,287.527,-0.275,1.053,-0.677,2.545
4219,422.859,316.561,-0.759,-1.387,-0.482,2.67
4220,306.325,191.795,-1.08,0.949,1.404,-1.908
4221,371.996,361.342,-0.125,-0.59,0.721,-2.345
4222,337.726,322.99,-1.296,-2.343,-0.846,2.131
4223,242.252,148.778,0.283,2.125,2.507,-0.67
4224,433.656,238.12,1.199,2.326,-2.112,1.05
4225,382.054,345.267,-0.226,0.336,2.454,-0.8
4226,391.631,322.8,-0.492,0.121,0.217,-2.765
4227,312.143,292.998,1.389,0.162,1.219,-1.772
4228,291.012,254.804,0.72,-0.982,1.487,-1.575
4229,392.423,348.131,-1.37,-0.979,1.32,-1.866
4230,418.377,273.208,1.256,0.425,2.533,-0.533
4231,299.548,257.181,-0.563,1.071,-2.972,0.192
4232,358.759,316.153,-0.214,0.626,-1.66,1.605
4233,378.032,335.584,0.44,1.015,-3.024,0.026
4234,455.206,419.561,0.885,1.352,2.912,-1.155
4235,378.541,370.185,-1.833,-1.703,-1.802,1.26
4236,484.85,201.565,1.093,-0.072,-3.123,-0.036
4237,391.788,354.946,0.452,0.784,2.585,-0.703
4238,323.944,267.303,-0.018,1.439,-0.426,2.829
4239,436.507,241.467,-0.093,-1.304,2.928,-0.608
4240,421.428,340.74,-0.421,-0.584,2.107,-1.366
4241,531.92,252.595,-0.364,-1.323,1.633,-2.496
4242,405.627,287.266,-1.712,-0.828,2.442,-0.224
4243,410.174,388.49,1.022,0.896,-1.479,2.329
4244,306.961,274.353,1.01,-0.491,-1.974,1.079
4245,279.418,267.992,-0.454,1.026,1.389,-1.682
4246,300.511,266.267,-1.466,-0.008,0.235,-3.0
4247,329.154,302.062,1.161,-0.037,-2.324,0.558
4248,342.769,299.47,-0.471,-1.623,-2.788,0.567
4249,384.661,348.118,0.207,0.729,1.411,-1.888
4250,559.957,452.639,1.306,1.943,2.912,-1.88
4251,392.009,322.31,0.112,-0.528,0.268,-2.944
4252,336.49,280.102,-1.123,0.206,3.061,-0.227
4253,356.129,342.804,-0.984,-1.733,0.442,-2.323
4254,416.693,318.444,-0.659,-0.177,-2.078,0.832
4255,308.001,266.967,0.955,-0.59,-1.811,1.419
4256,361.107,293.487,-0.369,0.551,-0.73,2.167
4257,395.806,335.77,0.076,0.382,0.042,3.12
4258,317.276,194.9,-0.407,1.584,-0.276,3.102
4259,350.416,349.431,-0.534,-1.324,1.139,-1.949
4260,425.223,406.9,1.146,1.889,1.949,-1.161
4261,358.397,226.423,0.605,-0.939,-2.51,0.866
4262,219.846,168.194,0.678,-1.9,-0.055,2.98
4263,255.363,229.155,1.884,-0.134,1.043,-2.027
4264,370.714,342.484,-1.161,-0.344,1.542,-1.814
4265,407.427,316.473,0.853,1.147,-2.842,0.405
4266,305.834,295.569,-0.493,0.835,1.19,-1.96
4267,411.391,346.966,0.122,0.094,2.059,-0.789
4268,434.145,332.76,-0.976,-0.925,1.432,-2.029
4269,339.891,290.114,-0.523,0.646,2.396,-0.439
4270,309.063,287.213,0.163,0.673,-2.393,1.02
4271,483.732,144.246,0.015,1.808,-1.655,1.015
4272,396.17,344.697,0.741,0.735,0.935,-2.268
4273,392.757,257.409,-0.563,0.727,0.546,-2.191
4274,380.254,237.398,0.047,1.448,-0.642,2.852
4275,504.126,367.787,0.139,-0.348,-1.785,1.415
4276,292.722,273.104,-0.518,1.115,1.441,-2.108
4277,417.257,287.214,0.455,1.266,2.648,-0.68
4278,510.154,299.904,-0.277,-0.66,-2.678,-0.274
4279,270.498,256.981,-0.023,-1.779,-1.858,1.237
4280,369.979,369.287,-0.116,-1.845,3.005,2.363
4281,804.399,316.125,0.011,0.532,-1.992,2.675
4282,310.379,242.237,-1.564,0.298,-2.782,1.477
4283,381.272,355.528,-0.513,0.027,-1.95,1.318
4284,417.363,339.684,0.878,0.759,1.938,-1.084
4285,327.31,260.873,-0.489,0.912,2.474,-0.645
4286,355.023,307.458,1.359,0.42,-3.065,0.011
4287,361.426,343.197,0.638,-0.015,-2.011,1.344
4288,370.269,366.993,0.671,0.354,0.113,-3.068
4289,399.095,309.035,1.091,-0.174,-0.572,1.424
4290,221.76,212.934,0.085,2.311,-0.675,2.73
4291,330.315,299.224,0.23,-1.125,-2.012,1.809
4292,379.723,327.819,-0.39,-0.865,-0.832,2.571
4293,432.525,313.784,-0.068,0.236,0.812,-2.443
4294,324.193,305.266,0.723,-0.418,2.563,-0.572
4295,341.68,322.547,-0.314,0.73,-1.382,1.81
4296,475.679,292.188,-1.372,-1.297,-1.341,2.014
4297,381.108,360.064,-0.113,0.246,-0.402,2.845
4298,384.863,333.996,-0.984,-0.363,1.838,-1.357
4299,407.524,347.482,-1.071,-0.717,-1.107,2.272
4300,559.316,165.262,-0.517,-1.873,-3.138,-0.351
4301,419.477,270.732,1.154,2.142,-0.959,2.439
4302,403.409,398.375,-0.063,0.52,-2.003,2.104
4303,364.591,363.857,0.479,1.28,1.895,-1.029
4304,424.39,328.153,-0.435,-0.99,-1.239,2.237
4305,614.478,252.559,0.471,-0.055,-1.571,1.585
4306,423.093,191.125,-0.424,1.302,2.806,-1.067
4307,293.211,276.41,1.22,-0.33,3.1,-0.279
4308,305.169,184.617,0.678,-1.41,1.775,-1.442
4309,389.113,311.193,-0.431,-1.149,1.27,-1.908
4310,348.035,342.662,0.431,-0.236,0.728,-2.606
4311,402.303,324.976,0.607,0.707,-1.681,1.48
4312,354.467,322.658,0.019,-0.924,0.578,-2.599
4313,356.279,217.93,-0.331,-1.964,0.572,-2.373
4314,257.784,101.754,0.916,-2.148,-0.132,-2.69
4315,389.309,383.695,1.108,1.078,-2.723,0.731
4316,251.683,168.295,-1.344,1.047,-2.253,0.437
4317,540.867,230.285,-0.751,-0.028,2.035,-0.979
4318,365.192,338.222,-1.062,-1.792,-2.52,0.515
4319,433.563,239.389,-0.134,-1.202,-2.704,0.279
4320,401.854,353.406,0.95,0.892,-0.16,2.875
4321,433.245,337.044,0.32,0.281,0.683,-2.798
4322,274.162,252.447,-1.688,0.1,-1.438,1.458
4323,256.708,199.476,-0.554,1.674,1.741,-2.013
4324,389.492,359.042,-0.61,-0.148,-2.54,0.615
4325,314.162,274.953,-0.92,0.545,-0.885,2.227
4326,345.572,156.468,-1.306,0.728,-1.79,1.261
4327,279.631,239.192,0.082,1.479,-2.161,0.752
4328,421.245,327.36,0.119,0.247,2.669,-0.256
4329,369.542,368.658,0.163,0.436,2.211,-0.729
4330,460.444,275.548,0.444,0.274,-3.132,0.045
4331,263.939,235.355,-0.717,1.213,-2.888,0.088
4332,406.167,308.253,-0.567,0.77,2.727,0.867
4333,527.83,245.602,-1.383,-0.409,-2.51,1.483
4334,354.198,339.175,-0.153,0.721,-1.174,2.072
4335,375.653,316.964,-1.042,-0.211,-0.801,2.465
4336,202.488,142.222,-0.954,1.868,3.045,0.188
4337,472.161,120.429,-0.103,-2.174,0.215,2.832
4338,377.417,350.405,-0.318,-0.686,-1.373,1.672
4339,289.954,273.084,0.526,-1.066,-3.123,0.085
4340,332.942,312.013,0.85,2.075,-0.173,2.74
4341,315.839,291.956,1.769,0.357,1.453,-2.018
4342,117.726,116.923,-1.833,1.801,-2.303,0.853
4343,389.131,320.655,-0.331,0.33,-1.257,1.664
4344,402.585,352.779,0.489,0.505,-0.59,2.614
4345,383.63,367.973,-0.146,-0.148,-0.766,1.948
4346,289.992,210.818,1.102,-0.888,-0.782,1.978
4347,388.533,346.101,-1.058,-1.62,-2.734,0.422
4348,585.18,225.543,0.462,-0.138,1.884,-0.787
4349,443.102,231.876,1.297,0.152,-0.86,1.947
4350,252.591,228.933,-0.478,-2.397,0.553,-2.54
4351,322.042,315.506,-0.692,-1.823,1.732,-1.403
4352,605.992,209.288,0.094,-0.578,3.022,0.029
4353,390.547,351.248,-0.858,-0.362,2.471,-0.57
4354,348.464,274.058,-1.239,0.159,-0.909,2.715
4355,398.449,361.662,0.182,-0.207,-0.13,2.702
4356,444.416,285.558,1.078,0.568,-0.893,2.279
4357,473.78,294.037,0.989,0.739,2.586,-0.56
4358,376.323,350.625,0.83,1.307,0.978,-2.203
4359,529.929,378.675,-1.292,-1.352,-1.585,0.251
4360,387.602,363.3,-0.283,-0.421,-2.964,0.047
4361,388.32,365.188,0.252,-0.175,-3.022,-0.307
4362,309.443,281.476,0.418,-1.035,1.343,-1.842
4363,444.476,310.259,0.875,1.13,-2.167,1.307
4364,316.799,305.17,0.038,-1.3,-2.34,0.923
4365,338.246,332.967,-0.361,0.639,-2.696,0.594
4366,363.758,349.568,0.577,1.21,-1.286,1.773
4367,229.592,209.474,-1.481,0.717,1.209,-1.94
4368,314.261,293.861,0.317,-1.029,-1.88,1.196
4369,379.311,363.155,0.884,0.535,-2.395,0.871
4370,513.347,353.562,0.536,0.572,2.786,0.274
4371,284.479,277.772,0.85,2.371,1.666,-1.449
4372,345.63,314.825,0.605,1.73,-0.801,1.74
4373,423.617,399.715,0.324,-1.076,-2.064,1.012
4374,309.466,261.063,0.388,-1.107,-1.336,1.818
4375,368.098,363.274,-0.633,-1.134,-0.806,2.289
4376,392.939,228.515,-0.988,0.333,0.905,-2.264
4377,379.606,371.121,-1.429,-1.253,-2.337,0.937
4378,346.285,248.727,0.161,-1.392,-2.283,0.958
4379,1238.401,159.516,0.485,-0.416,-2.983,1.736
4380,328.749,288.636,-1.179,0.139,1.717,-1.568
4381,385.32,352.309,0.984,0.491,1.435,-1.382
4382,301.043,300.522,-2.03,-0.594,2.751,-0.261
4383,351.488,313.159,-0.003,-1.108,-1.575,1.922
4384,304.906,262.277,-1.102,0.351,1.913,-0.776
4385,271.557,213.315,-0.87,1.043,-1.387,1.839
4386,250.5,224.42,1.462,-0.625,-1.57,1.86
4387,234.329,152.239,0.829,-1.823,0.788,-1.808
4388,549.329,263.528,1.302,1.022,-1.747,0.985
4389,303.192,258.264,0.059,1.669,-0.62,3.05
4390,353.643,340.418,-0.168,-1.012,-2.541,0.543
4391,300.195,96.217,1.092,0.111,-0.697,2.364
4392,246.1,243.311,-1.384,0.619,-2.205,0.977
4393,279.343,184.652,-0.769,1.398,-0.206,3.103
4394,386.949,298.627,-0.392,0.695,0.908,-2.753
4395,353.355,136.215,0.559,-1.632,-1.407,1.2
4396,459.932,345.871,-0.197,-0.196,-0.851,1.584
4397,322.73,307.241,0.238,-0.842,0.364,-2.823
4398,423.191,338.235,-0.274,-0.029,2.652,-0.062
4399,349.341,331.933,-0.096,-0.984,0.446,-2.936
4400,456.97,434.857,0.401,0.292,1.631,-0.627
4401,430.228,167.28,0.647,-1.163,2.019,-1.719
4402,482.072,337.549,0.633,1.116,0.091,2.391
4403,436.367,303.855,0.63,0.052,-3.078,-0.307
4404,412.495,363.516,0.018,0.385,2.326,-0.286
4405,379.824,354.672,0.702,0.273,-1.983,1.184
4406,456.159,271.35,-0.724,0.267,-1.782,1.146
4407,467.785,304.434,-1.274,-1.779,0.22,2.725
4408,414.283,351.708,-0.655,-0.625,-3.013,-0.326
4409,297.667,271.245,-1.084,0.517,0.322,-2.949
4410,552.299,196.231,0.156,-0.9,1.299,-1.905
4411,350.46,348.072,1.724,2.336,-0.423,2.593
4412,406.678,365.393,0.82,0.229,2.521,-0.64
4413,261.74,256.548,0.667,-1.16,-1.084,2.456
4414,401.223,321.898,-0.569,-0.829,-0.227,-3.12
4415,385.591,299.73,0.531,1.437,-1.188,1.893
4416,304.32,279.263,1.027,-0.41,2.422,-0.743
4417,416.902,290.305,-0.166,-1.004,0.949,-1.998
4418,395.415,349.793,-0.136,0.205,-2.15,0.855
4419,366.038,328.054,-0.667,-1.159,2.531,-0.671
4420,352.438,227.174,0.368,-1.236,0.445,-2.929
4421,299.534,280.512,0.044,-1.437,-1.348,1.765
4422,365.737,311.792,-0.191,0.746,2.061,-1.065
4423,424.894,322.22,0.446,0.575,0.065,3.104
4424,484.316,271.632,0.605,1.032,2.705,-0.282
4425,241.134,223.404,-1.028,1.063,2.463,-0.658
4426,205.171,198.226,1.148,-1.334,-2.186,0.974
4427,521.055,294.868,-0.885,-0.884,0.26,-2.325
4428,391.685,276.506,0.217,0.99,-1.898,0.947
4429,314.703,303.125,0.685,1.938,-1.559,1.54
4430,646.607,126.829,-0.463,-1.978,-0.066,-2.904
4431,251.712,181.114,-0.375,2.006,-0.158,-2.614
4432,349.712,78.36,0.502,0.501,-1.593,1.8
4433,360.965,219.533,0.991,-0.756,0.233,2.844
4434,359.858,344.214,1.896,1.068,-2.477,0.866
4435,432.41,336.641,0.779,0.826,-2.144,0.583
4436,417.079,337.541,0.156,-0.691,0.103,2.279
4437,324.136,221.477,0.148,1.802,0.073,-2.902
4438,421.262,274.73,0.154,1.433,1.39,-2.838
4439,152.487,145.808,-2.231,0.875,2.67,-0.253
4440,420.464,328.112,0.312,0.491,-1.257,1.832
4441,352.934,272.875,1.162,-0.165,1.578,-1.159
4442,420.571,322.495,-0.433,-0.427,-2.434,0.744
4443,373.94,359.671,-2.091,-1.607,0.456,-2.69
4444,325.052,287.803,0.28,1.128,-0.515,2.834
4445,249.363,220.495,-0.937,1.178,-0.29,2.846
4446,631.141,589.353,0.033,-0.019,2.5,-0.511
4447,382.134,316.158,0.603,1.442,2.348,-0.57
4448,437.415,338.381,-0.657,0.003,2.612,-0.958
4449,663.074,136.564,0.517,-0.842,2.387,-0.818
4450,389.901,359.594,-0.88,-0.698,2.683,-0.465
4451,351.836,341.027,-0.743,-1.563,-2.655,0.41
4452,524.132,255.352,-0.17,-1.013,-1.823,2.304
4453,456.197,341.663,0.475,0.609,0.109,-2.839
4454,401.656,316.35,-1.238,-0.376,-0.554,2.414
4455,370.761,365.857,0.092,0.418,0.433,-2.6
4456,391.018,338.127,0.034,0.289,1.2,-1.801
4457,387.952,370.162,1.905,1.921,-2.69,0.35
4458,375.284,371.663,1.465,1.845,1.117,-1.877
4459,188.56,180.535,0.622,-2.005,-2.376,0.954
4460,409.083,317.329,-1.168,-0.588,-0.631,2.408
4461,504.752,298.087,0.26,-0.251,-1.409,2.743
4462,399.406,346.209,-0.676,-0.86,2.936,-0.209
4463,355.802,334.292,-0.727,0.123,1.961,-1.187
4464,382.987,303.305,-0.377,0.554,-1.039,1.954
4465,328.018,320.359,0.478,-0.625,2.807,-0.186
4466,550.456,242.087,0.195,-0.338,2.395,-1.313
4467,401.401,363.23,-0.789,-0.834,-2.388,0.543
4468,376.257,312.059,0.743,0.033,-1.936,1.348
4469,295.17,286.743,1.139,-0.371,-3.093,0.129
4470,251.191,247.735,-0.186,1.495,2.177,-1.048
4471,385.683,323.754,-0.951,-1.082,2.301,-0.504
4472,373.399,371.476,-0.686,-0.903,-2.91,0.203
4473,379.657,352.144,-0.877,-0.617,1.395,-1.699
4474,361.529,355.926,0.908,1.4,1.359,-1.722
4475,410.059,244.185,0.794,-0.459,2.002,-1.017
4476,354.196,332.109,1.365,0.531,-1.764,1.261
4477,317.432,302.407,-0.492,-0.008,1.701,-1.346
4478,244.945,221.279,2.211,-0.013,0.368,-2.145
4479,374.076,347.996,0.128,0.749,-0.006,-3.061
4480,292.373,255.348,-1.559,0.091,0.088,3.03
4481,338.419,327.222,-0.899,0.058,-1.037,2.09
4482,391.986,354.906,-0.969,-1.286,2.637,-0.596
4483,394.004,372.645,1.09,1.299,-1.779,1.279
4484,364.093,363.127,0.407,0.862,0.537,-2.55
4485,467.226,274.664,-0.173,-0.868,1.225,-1.72
4486,364.638,304.392,-1.134,-0.226,-0.978,2.246
4487,395.936,347.587,1.478,1.552,-2.94,0.208
4488,361.928,83.632,-0.576,2.235,2.106,-0.868
4489,461.867,276.596,0.171,1.209,-2.502,-0.302
4490,379.844,368.361,0.32,-0.159,0.757,-2.766
4491,367.3,338.975,0.163,-0.519,1.168,-1.993
4492,632.343,309.105,1.068,1.36,-2.108,-0.041
4493,370.972,352.651,0.541,1.095,-1.255,1.901
4494,397.422,370.689,-1.242,-0.808,0.3,-2.783
4495,432.114,316.639,0.91,0.6,1.936,-0.905
4496,371.638,338.105,-1.965,-1.252,1.36,-1.851
4497,378.045,315.989,-0.024,1.277,2.099,-0.256
4498,386.456,324.168,-0.886,-0.171,1.42,-1.813
4499,347.262,327.809,0.848,-0.008,2.758,-0.256
4500,361.957,244.814,0.925,-0.582,-0.535,-3.03
4501,379.657,332.698,-1.838,-1.161,-2.274,0.965
4502,357.34,270.06,0.662,0.921,-2.882,0.239
4503,361.99,327.684,-1.014,-0.261,-3.108,0.09
4504,309.856,221.491,-0.543,1.247,-2.653,0.819
4505,331.194,217.631,-0.753,0.991,0.228,3.119
4506,368.814,350.279,1.061,0.548,-1.809,1.327
4507,352.546,336.783,-1.48,-0.671,1.7,-1.328
4508,365.055,295.414,0.485,1.599,-1.729,1.688
4509,378.178,343.138,0.964,0.556,-2.058,0.946
4510,359.997,359.944,-0.494,-1.085,-0.092,3.06
4511,414.676,366.001,-0.539,-0.178,2.641,0.139
4512,373.94,361.667,-0.777,-1.196,-0.693,2.49
4513,422.161,357.04,-0.379,-0.723,2.664,0.205
4514,382.893,361.407,0.254,0.922,-0.816,2.326
4515,373.539,360.73,-0.523,-0.049,0.934,-2.159
4516,365.03,347.704,0.453,1.13,-1.628,1.547
4517,344.897,283.419,0.252,-0.987,1.333,-1.788
4518,409.914,339.616,-0.144,-0.18,-0.568,2.744
4519,340.056,203.201,-0.575,1.183,-2.186,1.047
4520,312.062,302.132,-1.27,0.006,2.261,-0.905
4521,392.351,239.434,-0.404,-1.948,3.086,-1.005
4522,522.437,273.61,-0.737,-1.017,-1.201,1.721
4523,394.376,244.877,-0.465,0.805,2.701,-0.29
4524,467.471,254.902,-0.905,-0.075,0.378,-2.808
4525,390.14,345.172,-1.038,-0.585,1.505,-1.681
4526,371.795,339.419,0.824,1.574,2.711,-0.609
4527,371.867,317.778,0.838,1.813,-0.19,-2.85
4528,361.876,345.988,-0.149,-1.018,1.413,-1.402
4529,483.91,313.134,1.093,0.857,-0.052,-3.017
4530,242.126,229.488,-1.443,0.672,2.972,0.29
4531,373.967,367.786,-0.213,-0.081,-1.183,1.902
4532,374.43,361.518,0.581,1.021,1.057,-2.038
