,Momenta,Eta,Phi
368,"[198.138, 122.08]","[-0.598, 0.705]","[1.145, -2.047]"
369,"[222.303, 212.991]","[1.528, 2.14]","[-1.359, 1.97]"
370,"[210.556, 210.387]","[0.983, 0.804]","[-2.632, 0.522]"
371,"[195.175, 190.541]","[1.76, 2.42]","[0.966, -2.283]"
372,"[180.959, 151.071]","[-1.646, 0.75]","[1.477, -1.575]"
373,"[183.278, 162.165]","[-0.86, -2.019]","[2.748, -0.761]"
374,"[247.062, 240.674]","[1.777, 0.226]","[0.654, -2.443]"
375,"[184.852, 178.002]","[-1.17, -0.269]","[0.683, -2.376]"
376,"[311.599, 258.214]","[0.375, 1.121]","[-0.467, 2.36]"
377,"[194.286, 173.259]","[-0.086, -0.58]","[3.123, 0.009]"
378,"[195.816, 166.055]","[-0.48, -1.465]","[-1.033, 1.992]"
379,"[197.512, 170.502]","[-0.299, 1.182]","[1.569, -1.435]"
380,"[188.111, 181.721]","[-1.629, 0.226]","[2.885, -0.049]"
381,"[120.552, 113.814]","[-0.97, 1.212]","[-1.266, 1.901]"
382,"[221.681, 198.758]","[-0.443, -0.339]","[-0.743, 2.523]"
383,"[232.315, 228.35]","[-1.241, -1.712]","[-1.301, 1.85]"
384,"[182.813, 180.881]","[-1.387, 0.003]","[0.859, -2.251]"
385,"[258.919, 175.82]","[-0.534, 0.091]","[-1.663, 1.119]"
386,"[217.731, 146.058]","[-1.408, 0.077]","[0.661, -2.56]"
387,"[222.823, 185.125]","[1.011, 1.491]","[2.453, -0.967]"
388,"[252.319, 195.296]","[-1.082, -0.549]","[-3.038, 0.811]"
389,"[143.418, 137.04]","[-2.256, -0.278]","[-3.039, 0.11]"
390,"[178.924, 170.393]","[0.292, -1.698]","[1.924, -1.04]"
391,"[276.232, 146.506]","[1.728, 1.581]","[-1.95, 1.595]"
392,"[386.393, 373.655]","[-1.005, -0.608]","[-0.625, 2.495]"
393,"[165.758, 160.051]","[1.047, -1.81]","[1.196, -1.943]"
394,"[331.446, 280.451]","[-1.027, -0.02]","[-1.233, 1.856]"
395,"[236.99, 233.39]","[1.266, 0.137]","[-1.351, 1.91]"
396,"[188.809, 178.961]","[-0.574, 2.028]","[-0.806, 2.486]"
397,"[165.896, 99.326]","[-0.603, 1.726]","[-1.645, 1.459]"
398,"[178.235, 170.175]","[-0.369, 0.628]","[-2.328, 0.827]"
399,"[214.07, 189.202]","[0.506, 0.461]","[-0.092, 2.409]"
400,"[293.994, 218.765]","[-1.037, -0.161]","[0.535, -2.844]"
401,"[220.331, 195.796]","[-0.365, -0.421]","[-0.412, 2.629]"
402,"[110.038, 76.426]","[-0.899, 1.846]","[-1.506, 1.74]"
403,"[248.853, 152.714]","[1.121, 0.661]","[0.12, -2.627]"
404,"[223.258, 202.611]","[1.132, 1.672]","[-2.36, 0.63]"
405,"[157.527, 151.281]","[-0.524, 1.235]","[2.955, -0.321]"
406,"[198.33, 188.609]","[0.687, -1.372]","[2.033, -0.964]"
407,"[145.993, 135.089]","[-1.627, 0.085]","[0.241, -3.009]"
408,"[190.807, 189.693]","[-0.382, 1.223]","[-0.736, 2.091]"
409,"[310.405, 224.438]","[1.138, 0.626]","[2.838, 0.117]"
410,"[237.061, 181.981]","[-0.089, 0.576]","[0.28, -2.313]"
411,"[195.099, 194.133]","[1.287, 1.926]","[-2.722, 0.378]"
412,"[188.491, 166.628]","[0.233, 1.584]","[2.302, -0.875]"
413,"[302.488, 299.868]","[0.943, 0.631]","[2.468, -0.653]"
414,"[448.279, 254.168]","[1.495, 1.922]","[-2.104, -0.493]"
415,"[199.72, 189.396]","[-2.088, -0.914]","[-1.159, 2.048]"
416,"[194.579, 179.588]","[-0.132, 0.883]","[-0.977, 2.128]"
417,"[115.024, 103.167]","[-1.026, 1.465]","[-0.169, 3.048]"
418,"[196.046, 158.354]","[0.252, -0.973]","[-0.357, 2.71]"
419,"[172.166, 162.881]","[-1.059, -0.019]","[1.92, -1.352]"
420,"[468.132, 170.443]","[0.144, -0.596]","[-1.16, 1.009]"
421,"[197.941, 197.578]","[1.078, -0.125]","[2.949, 0.288]"
422,"[237.508, 236.558]","[0.11, 1.595]","[-1.689, 1.458]"
423,"[215.914, 168.401]","[0.684, 0.325]","[2.969, -0.276]"
424,"[190.181, 185.78]","[-0.279, 0.199]","[-3.048, 0.121]"
425,"[236.86, 235.756]","[0.852, 1.926]","[2.334, -0.721]"
426,"[247.185, 238.162]","[0.074, -0.322]","[-0.122, 3.002]"
427,"[257.747, 50.576]","[-0.837, 1.718]","[3.103, -0.389]"
428,"[88.982, 86.538]","[-0.912, 2.292]","[-2.335, 0.718]"
429,"[122.473, 110.693]","[-0.93, 1.659]","[0.848, -2.843]"
430,"[319.998, 258.395]","[1.288, 0.795]","[-2.424, 0.484]"
431,"[188.904, 177.701]","[-0.965, -1.925]","[-2.331, 0.828]"
432,"[275.292, 272.011]","[1.455, 0.917]","[0.307, -3.096]"
433,"[341.886, 300.399]","[0.016, 0.373]","[-0.75, 2.83]"
434,"[315.216, 299.234]","[-0.028, -1.13]","[-2.434, 0.713]"
435,"[183.272, 153.407]","[-1.135, 0.891]","[2.509, -0.533]"
436,"[181.927, 173.811]","[-0.089, -1.577]","[-1.705, 1.155]"
437,"[209.987, 198.389]","[-1.304, -0.35]","[-1.587, 1.878]"
438,"[261.711, 257.293]","[-1.107, -0.212]","[1.056, -2.153]"
439,"[187.295, 133.359]","[-2.183, 0.429]","[0.835, -2.553]"
440,"[220.108, 185.481]","[-0.325, -2.233]","[-1.667, 1.612]"
441,"[311.779, 201.753]","[-2.104, -0.376]","[-0.815, 2.715]"
442,"[153.445, 104.471]","[-1.271, 0.817]","[1.737, -1.521]"
443,"[196.24, 196.128]","[1.375, 1.994]","[-1.605, 1.574]"
444,"[235.316, 202.806]","[0.165, -0.314]","[1.893, -1.85]"
445,"[175.138, 154.522]","[-0.921, -2.308]","[-2.252, 0.536]"
446,"[223.903, 189.631]","[0.676, 0.119]","[-0.754, 2.313]"
447,"[241.756, 197.407]","[-0.149, -1.374]","[-1.206, 1.734]"
448,"[209.814, 127.395]","[1.036, -0.119]","[2.631, -0.686]"
449,"[241.779, 160.234]","[-0.478, -0.437]","[-1.957, 1.428]"
450,"[299.523, 297.155]","[-2.366, -0.857]","[-0.06, 3.057]"
451,"[313.414, 278.739]","[0.706, -1.107]","[-1.378, 1.725]"
452,"[437.686, 412.836]","[0.463, -0.231]","[-3.05, 0.094]"
453,"[272.91, 266.104]","[0.008, 0.275]","[-2.427, 0.608]"
454,"[245.332, 205.957]","[-1.461, -2.049]","[-0.769, 2.327]"
455,"[183.838, 180.483]","[-2.209, -1.179]","[0.371, -2.716]"
456,"[279.574, 272.966]","[-1.371, 0.453]","[1.607, -1.595]"
457,"[160.18, 126.069]","[1.701, -0.093]","[-0.296, 2.911]"
458,"[162.334, 128.875]","[0.513, -1.426]","[1.599, -1.557]"
459,"[220.942, 191.134]","[1.13, 1.107]","[-2.562, 0.513]"
460,"[227.809, 192.24]","[1.351, 1.155]","[-3.026, 0.026]"
461,"[431.699, 216.356]","[-0.866, -1.22]","[-1.654, 1.168]"
462,"[231.329, 213.288]","[0.693, -0.815]","[1.124, -1.738]"
463,"[339.237, 224.676]","[-0.99, -0.098]","[1.871, -0.65]"
464,"[232.973, 207.045]","[0.125, 0.696]","[-1.947, 1.308]"
465,"[227.213, 184.889]","[-0.216, 0.287]","[-2.602, 0.597]"
466,"[115.755, 100.888]","[-2.003, 0.55]","[0.703, -2.025]"
467,"[221.209, 207.497]","[0.901, 0.906]","[1.854, -1.195]"
468,"[210.592, 192.999]","[-0.007, 0.369]","[-0.132, 2.852]"
469,"[280.057, 239.271]","[2.212, -1.349]","[-2.147, 1.042]"
470,"[181.139, 173.001]","[-0.843, -1.949]","[-3.006, 0.135]"
471,"[332.882, 210.933]","[-2.032, -0.236]","[2.785, -0.066]"
472,"[382.63, 345.836]","[-2.252, -2.322]","[2.39, -0.876]"
473,"[89.423, 83.432]","[-1.981, 0.883]","[1.995, -1.188]"
474,"[271.744, 99.185]","[0.37, -1.435]","[-2.93, 1.804]"
475,"[304.346, 289.237]","[0.782, 0.489]","[-2.188, 1.165]"
476,"[266.48, 256.982]","[1.229, 2.067]","[-2.939, 0.18]"
477,"[196.259, 175.149]","[1.5, 1.544]","[1.368, -1.648]"
478,"[167.227, 166.593]","[-0.346, 0.763]","[-0.035, -3.057]"
479,"[165.512, 160.928]","[1.86, -0.196]","[0.561, -2.587]"
480,"[105.312, 101.97]","[1.354, -1.448]","[-0.081, 3.105]"
481,"[198.832, 192.847]","[0.305, 1.806]","[0.179, -3.1]"
482,"[272.239, 245.188]","[0.356, 1.616]","[-2.898, 0.182]"
483,"[198.508, 176.049]","[-0.53, 0.462]","[-2.384, 0.873]"
484,"[145.34, 110.961]","[0.937, -1.311]","[1.357, -1.642]"
485,"[215.394, 208.375]","[-0.151, 0.024]","[2.329, -0.756]"
486,"[222.99, 218.564]","[-1.886, -1.265]","[-2.335, 1.026]"
487,"[165.213, 126.663]","[-0.137, -1.946]","[-2.06, 0.744]"
488,"[223.39, 171.046]","[-1.625, -0.352]","[1.254, -1.821]"
489,"[230.371, 178.916]","[0.796, 2.165]","[2.748, -0.669]"
490,"[424.554, 409.286]","[-1.02, 1.62]","[1.811, -1.347]"
491,"[274.343, 153.223]","[0.769, -0.449]","[2.798, 1.17]"
492,"[254.696, 250.254]","[0.55, 1.611]","[0.99, -2.227]"
493,"[207.289, 172.924]","[1.55, 0.398]","[-0.911, 2.361]"
494,"[362.252, 309.634]","[-1.636, -1.497]","[-1.533, 1.55]"
495,"[218.28, 187.755]","[1.986, 1.788]","[0.791, -2.346]"
496,"[264.03, 200.787]","[-0.204, -1.046]","[2.057, -0.869]"
497,"[258.369, 204.567]","[-1.054, -0.511]","[0.404, -2.708]"
498,"[125.323, 105.27]","[0.093, 2.216]","[-2.418, 0.646]"
499,"[266.102, 239.15]","[-0.425, -0.166]","[3.017, 0.538]"
500,"[162.018, 159.752]","[1.278, -0.206]","[-0.775, 2.108]"
501,"[262.424, 130.308]","[-0.233, 1.288]","[-1.374, 2.62]"
502,"[480.888, 477.643]","[-1.956, -1.275]","[1.961, -1.193]"
503,"[105.724, 100.995]","[-1.72, 0.88]","[2.414, -0.707]"
504,"[286.618, 237.812]","[-0.676, -0.792]","[2.142, -1.189]"
505,"[317.929, 190.801]","[-1.386, -1.626]","[2.934, 0.122]"
506,"[137.664, 72.03]","[0.926, -2.091]","[-2.256, 1.396]"
507,"[458.626, 458.605]","[0.296, 1.595]","[-2.605, 0.499]"
508,"[211.706, 169.659]","[-0.041, -0.621]","[-2.21, 1.002]"
509,"[117.63, 96.104]","[0.131, -2.188]","[2.583, -0.444]"
510,"[194.437, 183.19]","[-0.149, -0.451]","[-2.776, 0.34]"
511,"[188.881, 164.162]","[2.233, 1.255]","[-0.915, 2.275]"
512,"[198.068, 194.741]","[1.191, 1.264]","[0.095, -3.047]"
513,"[213.432, 149.672]","[1.082, -1.701]","[-0.106, 3.133]"
514,"[346.831, 301.956]","[0.617, 0.632]","[-0.029, 3.078]"
515,"[196.383, 179.241]","[-0.448, 0.656]","[2.534, -0.51]"
516,"[173.666, 168.028]","[-0.241, 0.983]","[2.285, -0.869]"
517,"[125.341, 123.187]","[-2.148, 0.142]","[0.849, -2.259]"
518,"[153.531, 152.948]","[2.332, 0.922]","[2.547, -0.687]"
519,"[317.014, 293.936]","[-0.29, -1.752]","[-0.36, 2.744]"
520,"[276.733, 275.089]","[0.35, -0.582]","[0.483, -2.589]"
521,"[481.185, 475.425]","[0.323, 0.781]","[0.867, -2.271]"
522,"[284.508, 272.169]","[0.99, 0.503]","[1.763, -1.362]"
523,"[193.144, 169.027]","[-2.073, 0.537]","[-2.624, 0.843]"
524,"[153.911, 153.717]","[1.377, -1.0]","[-0.546, 2.468]"
525,"[187.977, 183.142]","[-0.956, -0.461]","[-2.058, 1.037]"
526,"[142.093, 114.121]","[-1.008, 1.281]","[-2.526, 0.768]"
527,"[195.163, 190.551]","[-1.224, 0.57]","[0.914, -2.093]"
528,"[137.482, 128.835]","[1.443, -0.828]","[-1.213, 2.099]"
529,"[145.978, 143.177]","[0.791, -1.297]","[-2.673, 0.552]"
530,"[446.298, 429.555]","[0.13, -1.354]","[1.545, -1.597]"
531,"[261.288, 182.124]","[0.846, 0.32]","[-1.706, 1.063]"
532,"[215.739, 187.428]","[1.03, 0.345]","[-2.083, 1.766]"
533,"[264.693, 209.944]","[0.234, 1.446]","[-1.418, 1.863]"
534,"[143.216, 126.953]","[-1.479, 0.467]","[2.439, -0.809]"
535,"[210.438, 203.5]","[0.26, 0.792]","[1.168, -2.056]"
536,"[207.341, 173.496]","[-0.714, 0.09]","[0.565, -2.735]"
537,"[211.006, 187.535]","[1.869, 1.749]","[-1.363, 1.768]"
538,"[241.501, 229.551]","[2.109, 1.724]","[-2.226, 0.786]"
539,"[192.956, 120.873]","[0.33, 2.444]","[-1.328, -0.027]"
540,"[181.793, 173.747]","[1.28, 2.231]","[-0.556, 2.528]"
541,"[413.261, 410.611]","[-0.49, -0.486]","[0.402, -2.776]"
542,"[100.411, 98.98]","[-1.791, 0.871]","[-1.482, 1.615]"
543,"[255.182, 242.02]","[-0.586, -0.704]","[2.125, -0.966]"
544,"[149.621, 79.215]","[1.728, -0.792]","[1.087, -2.482]"
545,"[222.446, 221.009]","[-0.219, 0.764]","[2.483, -0.833]"
546,"[199.109, 179.923]","[-0.643, -0.599]","[0.678, -2.351]"
547,"[176.169, 175.353]","[2.446, 1.5]","[0.703, -2.371]"
548,"[154.984, 104.672]","[0.285, -1.702]","[1.426, -1.987]"
549,"[220.728, 190.792]","[-1.221, -0.828]","[-2.267, 0.996]"
550,"[221.291, 93.571]","[-1.689, 0.091]","[-0.048, -3.08]"
551,"[175.732, 163.048]","[0.042, -1.372]","[0.384, -2.875]"
552,"[85.624, 30.758]","[-1.946, 1.936]","[2.369, -0.675]"
553,"[85.503, 85.477]","[-0.448, 2.4]","[-1.777, 1.382]"
554,"[325.956, 307.845]","[-0.768, -1.235]","[-3.008, -0.304]"
555,"[239.863, 237.647]","[1.35, 1.467]","[1.573, -1.555]"
556,"[909.342, 892.848]","[0.761, 1.287]","[-2.187, 1.042]"
557,"[204.795, 200.871]","[-0.729, -0.436]","[-2.756, 0.449]"
558,"[245.094, 144.881]","[-1.298, -0.083]","[2.899, -0.031]"
559,"[201.494, 178.818]","[-0.837, -0.071]","[1.43, -1.701]"
560,"[268.747, 266.468]","[-0.023, 0.317]","[-0.037, 3.108]"
561,"[310.143, 263.346]","[-1.886, -1.943]","[-2.672, 0.205]"
562,"[175.885, 173.619]","[-2.486, -0.426]","[2.239, -0.9]"
563,"[213.188, 199.244]","[1.052, -0.712]","[1.031, -2.122]"
564,"[202.414, 138.327]","[-0.245, -1.587]","[-0.922, 2.115]"
565,"[232.632, 221.633]","[0.901, 1.842]","[1.752, -0.417]"
566,"[295.7, 227.91]","[-0.464, 0.011]","[3.012, 0.682]"
567,"[182.712, 136.181]","[-1.945, 0.139]","[2.468, -0.743]"
568,"[167.634, 156.268]","[-0.162, 1.274]","[-0.433, 2.52]"
569,"[307.808, 243.484]","[0.797, -0.365]","[-1.249, 1.865]"
570,"[269.559, 161.564]","[1.611, 2.035]","[2.498, -0.43]"
571,"[168.809, 166.55]","[0.174, 1.557]","[-1.146, 1.993]"
572,"[133.794, 103.085]","[-0.234, 2.456]","[2.609, -0.507]"
573,"[198.094, 194.901]","[-0.345, -1.485]","[2.777, -0.314]"
574,"[377.956, 269.027]","[-1.669, -0.909]","[1.156, -2.206]"
575,"[132.223, 115.04]","[2.271, -0.191]","[-1.744, 1.386]"
576,"[167.947, 150.088]","[1.171, -0.217]","[-1.452, 2.157]"
577,"[163.937, 156.953]","[1.152, 2.413]","[-2.278, 0.884]"
578,"[236.27, 234.978]","[0.801, 2.247]","[2.515, -0.632]"
579,"[214.53, 204.254]","[-1.483, -0.792]","[2.903, -0.274]"
580,"[178.158, 178.075]","[-0.941, -2.197]","[-1.254, 1.783]"
581,"[187.734, 175.711]","[-0.064, -0.943]","[-1.343, 1.773]"
582,"[369.29, 365.406]","[-0.824, -1.534]","[-2.096, 1.11]"
583,"[442.898, 433.162]","[-0.557, -0.714]","[-2.861, 0.265]"
584,"[148.829, 125.732]","[0.632, -0.884]","[2.432, -0.655]"
585,"[158.829, 153.609]","[-0.637, 1.826]","[0.069, -3.021]"
586,"[255.535, 251.363]","[0.39, 0.892]","[-0.349, 2.959]"
587,"[93.664, 92.645]","[1.361, -1.7]","[-1.106, 2.04]"
588,"[268.094, 264.012]","[-0.316, -0.072]","[1.888, -1.259]"
589,"[207.315, 200.308]","[1.796, 1.815]","[-2.949, 0.306]"
590,"[160.273, 104.267]","[-1.279, 1.298]","[1.186, -1.832]"
591,"[187.288, 168.727]","[-0.102, -1.698]","[-0.914, 2.091]"
592,"[122.03, 114.314]","[2.408, -0.338]","[1.548, -1.572]"
593,"[187.91, 187.727]","[-0.32, -0.732]","[2.256, -0.865]"
594,"[228.208, 227.566]","[1.199, 1.883]","[1.012, -2.122]"
595,"[205.498, 190.746]","[0.255, 0.308]","[-2.456, 0.657]"
596,"[233.71, 165.737]","[-0.687, -0.323]","[-2.149, 0.977]"
597,"[293.683, 270.917]","[-1.055, -1.276]","[-1.16, 1.963]"
598,"[168.319, 163.054]","[-1.242, 0.142]","[1.977, -1.112]"
599,"[200.449, 181.108]","[1.18, 1.764]","[0.45, -2.763]"
600,"[186.003, 184.235]","[1.65, 2.264]","[-2.9, 0.308]"
601,"[231.196, 181.401]","[0.491, 0.154]","[0.481, -2.974]"
602,"[214.79, 192.743]","[1.622, 1.556]","[2.207, -0.808]"
603,"[207.877, 187.896]","[-0.722, 0.542]","[-2.923, 0.256]"
604,"[312.403, 294.995]","[1.326, 1.591]","[-0.107, 3.045]"
605,"[93.894, 87.028]","[0.939, -2.159]","[-2.696, 0.304]"
606,"[291.173, 287.669]","[-1.356, -2.196]","[1.324, -1.8]"
607,"[211.592, 211.44]","[1.273, 2.028]","[-0.284, 2.766]"
608,"[258.586, 248.75]","[1.99, 1.96]","[-2.717, 0.386]"
609,"[166.051, 162.168]","[1.51, -1.168]","[1.113, -2.068]"
610,"[349.444, 303.179]","[-0.232, 0.564]","[-2.884, 0.239]"
611,"[299.489, 53.874]","[-0.242, -2.212]","[2.976, -0.652]"
612,"[239.216, 228.225]","[0.242, 0.625]","[1.156, -1.911]"
613,"[225.854, 225.291]","[0.163, -1.548]","[2.265, -0.929]"
614,"[452.284, 441.111]","[-0.142, -0.582]","[-3.058, -0.042]"
615,"[115.178, 82.819]","[-1.161, 1.479]","[-2.481, 0.613]"
616,"[162.052, 157.317]","[-0.285, 1.211]","[-1.985, 1.537]"
617,"[249.834, 242.725]","[1.98, 1.89]","[-1.55, 1.587]"
618,"[251.123, 250.389]","[-1.34, -1.869]","[-2.058, 1.103]"
619,"[359.644, 314.565]","[0.137, -0.535]","[2.12, -1.069]"
620,"[244.49, 242.23]","[-1.025, -0.571]","[1.537, -1.614]"
621,"[317.543, 273.529]","[0.426, 1.274]","[2.381, -0.555]"
622,"[195.165, 187.746]","[-1.567, -2.288]","[1.435, -1.738]"
623,"[238.507, 201.348]","[0.708, 0.699]","[-0.194, 2.948]"
624,"[230.435, 144.415]","[-0.1, 1.511]","[2.0, -1.553]"
625,"[214.815, 205.469]","[-1.864, -2.406]","[0.438, -2.453]"
626,"[120.165, 104.344]","[2.099, -0.437]","[2.834, -1.737]"
627,"[403.115, 366.528]","[-0.193, -0.121]","[-1.692, 1.387]"
628,"[164.42, 162.596]","[0.084, 1.541]","[1.489, -1.748]"
629,"[164.29, 162.179]","[0.128, -1.134]","[0.109, -3.026]"
630,"[195.807, 186.613]","[-0.637, 0.138]","[2.832, -0.442]"
631,"[246.796, 241.319]","[2.311, 0.419]","[-2.58, 0.565]"
632,"[190.089, 186.806]","[-0.399, -0.881]","[1.287, -1.638]"
633,"[275.373, 234.471]","[1.417, 0.844]","[2.509, -1.135]"
634,"[96.717, 92.689]","[1.075, -1.579]","[1.484, -1.576]"
635,"[176.506, 172.251]","[0.492, 2.047]","[2.523, -0.538]"
636,"[181.735, 119.885]","[0.702, 2.347]","[-0.438, 2.73]"
637,"[225.297, 175.877]","[0.937, 1.516]","[-0.376, 2.77]"
638,"[165.589, 134.487]","[1.659, -0.87]","[0.876, 2.66]"
639,"[365.248, 337.468]","[0.669, -0.364]","[1.399, -1.753]"
640,"[399.935, 203.248]","[0.878, -0.344]","[0.451, -2.925]"
641,"[268.885, 264.682]","[2.101, 1.296]","[-2.42, 0.705]"
642,"[162.892, 103.934]","[-2.245, 0.575]","[-1.773, 2.9]"
643,"[275.501, 183.379]","[1.211, 1.219]","[-0.96, 2.874]"
644,"[176.781, 159.714]","[-0.296, 2.207]","[-1.097, 1.765]"
645,"[187.386, 181.262]","[0.973, 2.359]","[0.735, -2.385]"
646,"[540.559, 226.392]","[-1.312, -1.173]","[1.245, -1.402]"
647,"[437.435, 424.18]","[-0.759, 0.087]","[1.733, -1.428]"
648,"[163.278, 160.36]","[0.145, -1.063]","[-1.482, 1.608]"
649,"[153.011, 147.499]","[-1.351, 1.921]","[1.936, -1.972]"
650,"[160.553, 157.002]","[-1.586, 0.739]","[-0.83, 2.272]"
651,"[188.307, 180.367]","[0.853, -0.543]","[0.964, -2.35]"
652,"[216.431, 190.293]","[0.263, 0.894]","[-0.175, 2.863]"
653,"[99.676, 96.309]","[-0.893, 1.919]","[-0.66, 2.586]"
654,"[133.824, 84.76]","[-1.862, 0.612]","[-2.903, 0.991]"
655,"[166.241, 150.086]","[0.801, -0.767]","[-2.43, 0.726]"
656,"[145.838, 141.476]","[-0.389, -2.17]","[2.309, -0.798]"
657,"[235.785, 235.582]","[1.245, 0.199]","[-0.486, 2.66]"
658,"[199.35, 182.287]","[2.488, 0.201]","[-2.712, 0.461]"
659,"[171.235, 167.38]","[1.846, -0.738]","[-1.926, 1.21]"
660,"[200.501, 180.849]","[-0.834, -1.083]","[-3.022, 0.036]"
661,"[109.435, 79.94]","[-2.183, 0.744]","[1.877, -0.402]"
662,"[100.499, 93.936]","[0.151, -2.421]","[0.176, -2.959]"
663,"[198.475, 176.06]","[-1.14, -0.935]","[-1.08, 2.032]"
664,"[227.143, 204.617]","[-0.253, 0.284]","[-2.836, 0.141]"
665,"[213.395, 208.34]","[-2.466, -2.262]","[0.725, -2.412]"
666,"[215.536, 197.471]","[-2.064, -2.043]","[2.186, -0.969]"
667,"[268.556, 132.626]","[-0.963, -0.636]","[-0.451, 2.598]"
668,"[403.215, 62.572]","[-1.367, 0.489]","[0.062, 1.435]"
669,"[172.233, 169.513]","[1.986, 0.967]","[0.551, -2.644]"
670,"[159.789, 155.374]","[-1.149, 1.114]","[-0.715, 2.371]"
671,"[212.89, 168.793]","[-1.523, -1.746]","[-2.394, 0.617]"
672,"[236.29, 212.104]","[0.638, 0.622]","[-0.143, 2.845]"
673,"[119.468, 84.738]","[1.205, -1.494]","[2.683, 0.031]"
674,"[194.52, 148.461]","[-0.585, -1.562]","[-1.857, 1.433]"
675,"[182.376, 177.85]","[0.64, -1.294]","[-1.341, 1.901]"
676,"[285.229, 230.25]","[0.411, 1.114]","[2.667, -0.426]"
677,"[156.106, 140.413]","[-0.337, 1.338]","[-0.179, 3.112]"
678,"[312.304, 213.044]","[0.706, -0.404]","[1.063, -2.139]"
679,"[336.719, 335.42]","[-0.904, -2.048]","[-1.341, 1.858]"
680,"[156.561, 154.595]","[0.341, 2.196]","[-1.554, 1.843]"
681,"[218.469, 203.139]","[1.383, 2.099]","[1.008, -2.164]"
682,"[435.459, 427.339]","[1.137, 0.88]","[1.106, -1.809]"
683,"[273.249, 264.051]","[0.729, 0.657]","[-1.467, 1.68]"
684,"[222.001, 212.228]","[1.848, 2.236]","[2.025, -1.181]"
685,"[232.468, 224.146]","[-0.278, 2.228]","[1.989, -0.923]"
686,"[187.757, 174.148]","[2.478, 0.579]","[-1.748, 1.485]"
687,"[387.331, 378.391]","[2.354, 1.298]","[-2.681, 0.462]"
688,"[180.591, 155.771]","[-1.403, 1.769]","[-1.487, 1.515]"
689,"[159.931, 146.455]","[-1.665, 0.352]","[2.498, -0.635]"
690,"[182.872, 169.613]","[0.288, 2.296]","[1.094, -2.007]"
691,"[214.725, 204.445]","[-1.082, -1.045]","[1.306, -1.831]"
692,"[245.629, 143.269]","[-1.027, 1.032]","[0.053, -3.103]"
693,"[189.558, 186.111]","[1.689, 0.867]","[0.53, -2.602]"
694,"[177.345, 177.184]","[-0.958, -2.0]","[-1.465, 1.744]"
695,"[377.197, 352.398]","[-0.536, 0.218]","[-0.738, 2.425]"
696,"[495.845, 161.837]","[-0.036, -0.222]","[-0.163, -1.813]"
697,"[316.363, 313.646]","[1.034, 0.449]","[0.411, -1.242]"
698,"[359.154, 130.853]","[1.541, 2.445]","[-0.996, 2.432]"
699,"[165.442, 153.172]","[-0.638, 1.4]","[0.47, -2.688]"
700,"[191.707, 181.52]","[0.074, 1.653]","[0.385, -3.008]"
701,"[187.564, 145.084]","[1.011, -0.329]","[1.008, -1.415]"
702,"[223.603, 202.903]","[-0.943, -0.832]","[-0.009, -2.804]"
703,"[146.952, 141.8]","[-1.107, 0.767]","[-0.235, -3.112]"
704,"[251.672, 250.387]","[0.818, 1.496]","[1.549, -1.605]"
705,"[181.936, 173.443]","[0.183, -1.378]","[2.026, -1.186]"
706,"[245.177, 196.123]","[0.85, -0.375]","[-1.096, 2.339]"
707,"[123.717, 118.287]","[-0.484, 1.967]","[-1.583, 1.564]"
708,"[139.89, 130.067]","[-2.475, -0.712]","[0.449, -2.683]"
709,"[245.664, 221.747]","[0.443, 1.67]","[-1.995, 1.186]"
710,"[283.855, 260.046]","[0.453, 0.698]","[0.771, -2.367]"
711,"[259.286, 257.472]","[-2.41, -0.44]","[1.628, -1.466]"
712,"[120.612, 74.597]","[-2.053, 0.828]","[1.845, -0.345]"
713,"[490.653, 212.623]","[0.721, 0.095]","[-1.862, 0.799]"
714,"[197.718, 60.031]","[-1.979, 0.996]","[0.051, 2.884]"
715,"[229.977, 185.578]","[0.748, 1.031]","[-0.073, 3.027]"
716,"[315.173, 286.952]","[-0.268, -1.254]","[1.664, -1.652]"
717,"[157.54, 155.307]","[0.666, -0.852]","[-2.304, 1.012]"
718,"[127.905, 101.095]","[-2.196, 0.422]","[2.803, -0.481]"
719,"[199.615, 190.073]","[0.092, -1.054]","[-1.996, 1.328]"
720,"[164.168, 106.134]","[0.117, -1.989]","[-1.215, 1.669]"
721,"[244.783, 234.324]","[1.01, 1.95]","[0.439, -2.801]"
722,"[213.526, 168.235]","[-2.269, -2.016]","[2.696, -0.4]"
723,"[419.811, 404.166]","[0.662, 0.687]","[-2.84, 0.28]"
724,"[227.195, 197.469]","[2.384, 0.127]","[1.955, -0.479]"
725,"[210.251, 205.004]","[-0.676, -2.159]","[-2.97, 0.214]"
726,"[202.778, 167.812]","[-1.3, -0.398]","[0.678, -2.807]"
727,"[178.548, 173.592]","[-0.37, 1.246]","[-2.948, 0.146]"
728,"[225.532, 206.449]","[0.608, 0.766]","[-1.838, 1.035]"
729,"[202.36, 189.785]","[-2.172, -1.845]","[0.867, -2.203]"
730,"[197.646, 181.166]","[2.311, 1.558]","[1.965, -1.705]"
731,"[262.697, 195.817]","[0.255, 0.32]","[2.644, -0.204]"
732,"[239.197, 228.702]","[1.43, 0.6]","[-0.703, 2.458]"
733,"[208.538, 204.511]","[1.469, 0.49]","[-2.803, 0.267]"
734,"[277.657, 142.286]","[1.034, 1.279]","[-1.456, 1.647]"
